date,indeks,price,volume
02.01.2016,tgebase,120.60,83955.20
03.01.2016,tgebase,122.62,82050.90
04.01.2016,tgebase,141.03,66314.90
05.01.2016,tgebase,173.67,77522.80
06.01.2016,tgebase,152.27,75863.90
07.01.2016,tgebase,201.01,84276.20
08.01.2016,tgebase,182.34,78794.00
09.01.2016,tgebase,173.12,92283.90
10.01.2016,tgebase,137.42,71005.60
11.01.2016,tgebase,223.12,97128.00
12.01.2016,tgebase,190.27,91164.90
13.01.2016,tgebase,198.92,74102.20
14.01.2016,tgebase,234.92,87208.30
15.01.2016,tgebase,208.40,85180.00
16.01.2016,tgebase,182.66,92873.80
17.01.2016,tgebase,150.63,81681.60
18.01.2016,tgebase,212.58,86727.00
19.01.2016,tgebase,197.23,83904.10
20.01.2016,tgebase,194.01,77361.80
21.01.2016,tgebase,208.50,93278.70
22.01.2016,tgebase,198.91,95864.30
23.01.2016,tgebase,163.70,101745.20
24.01.2016,tgebase,137.49,74602.10
25.01.2016,tgebase,182.36,77999.70
26.01.2016,tgebase,162.84,69991.90
27.01.2016,tgebase,149.90,74868.80
28.01.2016,tgebase,145.54,69429.20
29.01.2016,tgebase,143.18,72151.70
30.01.2016,tgebase,128.07,84930.60
31.01.2016,tgebase,112.81,81100.00
01.02.2016,tgebase,147.44,71995.00
02.02.2016,tgebase,131.86,70425.40
03.02.2016,tgebase,135.94,72109.20
04.02.2016,tgebase,139.30,69087.30
05.02.2016,tgebase,152.48,60780.60
06.02.2016,tgebase,130.41,63965.50
07.02.2016,tgebase,109.96,82999.90
08.02.2016,tgebase,125.23,81144.50
09.02.2016,tgebase,130.40,80065.30
10.02.2016,tgebase,143.98,78460.70
11.02.2016,tgebase,147.38,68447.60
12.02.2016,tgebase,159.24,82290.70
13.02.2016,tgebase,142.67,80668.50
14.02.2016,tgebase,124.49,73388.30
15.02.2016,tgebase,149.90,64452.50
16.02.2016,tgebase,155.30,73795.20
17.02.2016,tgebase,144.97,59177.80
18.02.2016,tgebase,155.28,76900.30
19.02.2016,tgebase,166.40,78869.50
20.02.2016,tgebase,130.93,65109.30
21.02.2016,tgebase,109.74,84976.80
22.02.2016,tgebase,124.15,71114.00
23.02.2016,tgebase,141.44,75705.10
24.02.2016,tgebase,145.32,67739.40
25.02.2016,tgebase,155.95,74295.10
26.02.2016,tgebase,154.59,77014.50
27.02.2016,tgebase,144.27,78205.20
28.02.2016,tgebase,129.27,80723.60
29.02.2016,tgebase,140.41,69930.40
01.03.2016,tgebase,154.04,81994.70
02.03.2016,tgebase,154.46,82714.70
03.03.2016,tgebase,163.98,102096.30
04.03.2016,tgebase,167.78,85549.30
05.03.2016,tgebase,133.43,81892.40
06.03.2016,tgebase,117.66,86217.60
07.03.2016,tgebase,157.01,83823.60
08.03.2016,tgebase,162.85,84140.50
09.03.2016,tgebase,160.36,81069.20
10.03.2016,tgebase,154.33,70782.50
11.03.2016,tgebase,153.60,73616.60
12.03.2016,tgebase,136.02,88414.90
13.03.2016,tgebase,125.05,82840.90
14.03.2016,tgebase,156.23,81816.30
15.03.2016,tgebase,142.63,72690.50
16.03.2016,tgebase,158.14,95134.60
17.03.2016,tgebase,150.86,78886.20
18.03.2016,tgebase,146.37,75263.00
19.03.2016,tgebase,136.32,93427.20
20.03.2016,tgebase,119.68,79385.30
21.03.2016,tgebase,155.30,68424.70
22.03.2016,tgebase,162.60,83983.40
23.03.2016,tgebase,165.80,82131.40
24.03.2016,tgebase,161.73,87496.40
25.03.2016,tgebase,154.11,72191.70
26.03.2016,tgebase,129.82,78801.20
27.03.2016,tgebase,98.97,97043.60
28.03.2016,tgebase,104.60,101137.30
29.03.2016,tgebase,137.77,82083.40
30.03.2016,tgebase,160.85,75914.50
31.03.2016,tgebase,164.43,85076.70
01.04.2016,tgebase,152.08,79329.80
02.04.2016,tgebase,153.13,85812.60
03.04.2016,tgebase,126.11,74337.00
04.04.2016,tgebase,169.53,75781.90
05.04.2016,tgebase,169.81,79520.60
06.04.2016,tgebase,154.08,77158.80
07.04.2016,tgebase,148.95,75794.50
08.04.2016,tgebase,168.43,79491.30
09.04.2016,tgebase,148.74,79624.10
10.04.2016,tgebase,131.48,69138.90
11.04.2016,tgebase,168.08,81534.90
12.04.2016,tgebase,180.35,88081.50
13.04.2016,tgebase,182.12,88713.90
14.04.2016,tgebase,175.58,80792.60
15.04.2016,tgebase,194.62,80390.80
16.04.2016,tgebase,165.77,82759.80
17.04.2016,tgebase,139.16,67952.50
18.04.2016,tgebase,168.15,74785.10
19.04.2016,tgebase,138.17,77633.20
20.04.2016,tgebase,146.94,76050.30
21.04.2016,tgebase,165.29,81383.40
22.04.2016,tgebase,153.87,83393.50
23.04.2016,tgebase,154.28,82375.40
24.04.2016,tgebase,129.76,75188.80
25.04.2016,tgebase,172.29,72796.10
26.04.2016,tgebase,155.47,71950.50
27.04.2016,tgebase,160.30,71088.40
28.04.2016,tgebase,156.33,67378.10
29.04.2016,tgebase,170.70,73085.10
30.04.2016,tgebase,139.75,75767.60
01.05.2016,tgebase,126.26,86766.50
02.05.2016,tgebase,144.01,75904.80
03.05.2016,tgebase,132.53,78204.50
04.05.2016,tgebase,161.45,75589.40
05.05.2016,tgebase,173.29,72256.20
06.05.2016,tgebase,168.76,79532.30
07.05.2016,tgebase,138.73,85665.00
08.05.2016,tgebase,125.62,74501.30
09.05.2016,tgebase,159.94,71705.00
10.05.2016,tgebase,162.93,72781.70
11.05.2016,tgebase,173.71,80410.80
12.05.2016,tgebase,162.12,70175.30
13.05.2016,tgebase,169.18,73657.50
14.05.2016,tgebase,139.08,75177.80
15.05.2016,tgebase,113.49,78736.00
16.05.2016,tgebase,134.16,69684.30
17.05.2016,tgebase,150.12,63949.70
18.05.2016,tgebase,176.10,85049.60
19.05.2016,tgebase,175.22,92667.50
20.05.2016,tgebase,173.08,81869.90
21.05.2016,tgebase,147.85,74643.30
22.05.2016,tgebase,128.16,71344.30
23.05.2016,tgebase,158.34,69927.60
24.05.2016,tgebase,169.66,74564.00
25.05.2016,tgebase,179.51,77071.40
26.05.2016,tgebase,131.04,62399.30
27.05.2016,tgebase,173.66,71690.00
28.05.2016,tgebase,178.80,79347.10
29.05.2016,tgebase,134.58,75467.90
30.05.2016,tgebase,162.83,82227.40
31.05.2016,tgebase,201.24,73626.20
01.06.2016,tgebase,185.48,68613.80
02.06.2016,tgebase,175.35,76570.80
03.06.2016,tgebase,170.78,79763.10
04.06.2016,tgebase,184.99,74030.10
05.06.2016,tgebase,141.35,71373.30
06.06.2016,tgebase,168.36,77698.30
07.06.2016,tgebase,214.02,80168.20
08.06.2016,tgebase,174.16,81966.60
09.06.2016,tgebase,198.15,82682.50
10.06.2016,tgebase,160.18,63184.80
11.06.2016,tgebase,169.84,81405.30
12.06.2016,tgebase,142.22,63423.80
13.06.2016,tgebase,167.58,76667.50
14.06.2016,tgebase,188.07,75081.10
15.06.2016,tgebase,237.41,68673.80
16.06.2016,tgebase,188.95,81574.70
17.06.2016,tgebase,160.72,66816.10
18.06.2016,tgebase,146.54,89251.00
19.06.2016,tgebase,148.85,64388.30
20.06.2016,tgebase,250.31,72015.60
21.06.2016,tgebase,259.71,71064.50
22.06.2016,tgebase,369.75,80100.60
23.06.2016,tgebase,373.99,77570.70
24.06.2016,tgebase,276.78,69368.10
25.06.2016,tgebase,188.27,81688.70
26.06.2016,tgebase,135.01,69525.50
27.06.2016,tgebase,236.89,71078.30
28.06.2016,tgebase,329.73,73979.10
29.06.2016,tgebase,305.96,81529.20
30.06.2016,tgebase,243.23,87700.80
01.07.2016,tgebase,329.79,69064.30
02.07.2016,tgebase,171.32,68223.40
03.07.2016,tgebase,133.49,55884.00
04.07.2016,tgebase,178.47,65443.30
05.07.2016,tgebase,185.54,60512.00
06.07.2016,tgebase,124.07,72910.10
07.07.2016,tgebase,133.89,76570.30
08.07.2016,tgebase,153.49,58241.70
09.07.2016,tgebase,123.79,66270.00
10.07.2016,tgebase,126.03,61167.80
11.07.2016,tgebase,149.52,66079.10
12.07.2016,tgebase,157.94,65460.30
13.07.2016,tgebase,160.88,65143.40
14.07.2016,tgebase,138.33,57302.40
15.07.2016,tgebase,132.30,71245.70
16.07.2016,tgebase,133.34,71553.90
17.07.2016,tgebase,122.61,66069.50
18.07.2016,tgebase,142.61,58525.80
19.07.2016,tgebase,150.04,63844.00
20.07.2016,tgebase,153.93,64827.10
21.07.2016,tgebase,148.24,67452.20
22.07.2016,tgebase,151.84,66418.00
23.07.2016,tgebase,137.89,82049.10
24.07.2016,tgebase,129.47,64453.20
25.07.2016,tgebase,152.74,70044.00
26.07.2016,tgebase,159.69,73077.70
27.07.2016,tgebase,160.09,73185.90
28.07.2016,tgebase,159.43,65514.70
29.07.2016,tgebase,156.92,60250.00
30.07.2016,tgebase,137.47,73642.10
31.07.2016,tgebase,123.94,68690.60
01.08.2016,tgebase,138.25,55899.30
02.08.2016,tgebase,146.73,60030.00
03.08.2016,tgebase,146.12,56467.20
04.08.2016,tgebase,142.22,54055.40
05.08.2016,tgebase,151.05,56222.70
06.08.2016,tgebase,134.17,64098.50
07.08.2016,tgebase,120.87,67937.90
08.08.2016,tgebase,127.96,59500.80
09.08.2016,tgebase,133.99,56438.20
10.08.2016,tgebase,141.04,54858.60
11.08.2016,tgebase,140.19,59210.30
12.08.2016,tgebase,150.17,56506.20
13.08.2016,tgebase,122.97,65291.30
14.08.2016,tgebase,107.82,78384.20
15.08.2016,tgebase,120.14,68426.20
16.08.2016,tgebase,138.77,64013.30
17.08.2016,tgebase,146.88,59049.10
18.08.2016,tgebase,142.52,56225.30
19.08.2016,tgebase,152.86,59763.80
20.08.2016,tgebase,142.26,73349.10
21.08.2016,tgebase,125.19,63971.70
22.08.2016,tgebase,150.53,59416.50
23.08.2016,tgebase,160.35,58043.30
24.08.2016,tgebase,159.69,62550.00
25.08.2016,tgebase,153.69,59308.30
26.08.2016,tgebase,145.93,60452.60
27.08.2016,tgebase,142.04,85107.80
28.08.2016,tgebase,131.75,58310.70
29.08.2016,tgebase,137.04,66149.90
30.08.2016,tgebase,144.63,65078.40
31.08.2016,tgebase,167.39,71749.10
01.09.2016,tgebase,157.53,70831.90
02.09.2016,tgebase,156.38,66272.00
03.09.2016,tgebase,144.10,85764.00
04.09.2016,tgebase,129.31,73971.70
05.09.2016,tgebase,154.03,63009.30
06.09.2016,tgebase,171.35,75239.40
07.09.2016,tgebase,168.60,77648.10
08.09.2016,tgebase,163.79,70866.00
09.09.2016,tgebase,171.03,67024.80
10.09.2016,tgebase,151.43,89321.80
11.09.2016,tgebase,141.94,81243.60
12.09.2016,tgebase,167.47,72799.90
13.09.2016,tgebase,176.56,64537.30
14.09.2016,tgebase,165.87,62515.90
15.09.2016,tgebase,160.94,65264.40
16.09.2016,tgebase,157.25,59209.70
17.09.2016,tgebase,123.43,69814.80
18.09.2016,tgebase,113.02,73228.80
19.09.2016,tgebase,157.25,54470.50
20.09.2016,tgebase,166.25,57712.10
21.09.2016,tgebase,163.66,60211.60
22.09.2016,tgebase,165.16,62644.80
23.09.2016,tgebase,165.90,60521.90
24.09.2016,tgebase,145.33,67947.80
25.09.2016,tgebase,137.65,64427.40
26.09.2016,tgebase,166.13,66157.00
27.09.2016,tgebase,188.73,73559.70
28.09.2016,tgebase,134.79,68517.30
29.09.2016,tgebase,134.72,73854.60
30.09.2016,tgebase,166.80,77052.80
01.10.2016,tgebase,158.88,81907.80
02.10.2016,tgebase,143.06,69216.50
03.10.2016,tgebase,191.39,64447.70
04.10.2016,tgebase,142.03,81150.70
05.10.2016,tgebase,136.06,82032.10
06.10.2016,tgebase,164.12,74845.80
07.10.2016,tgebase,258.36,63738.10
08.10.2016,tgebase,182.39,80214.90
09.10.2016,tgebase,152.05,62762.50
10.10.2016,tgebase,354.94,64233.40
11.10.2016,tgebase,181.36,62663.60
12.10.2016,tgebase,160.01,62071.80
13.10.2016,tgebase,175.11,63332.00
14.10.2016,tgebase,158.33,64225.10
15.10.2016,tgebase,129.16,74346.30
16.10.2016,tgebase,126.96,77496.80
17.10.2016,tgebase,157.46,58520.20
18.10.2016,tgebase,180.41,61041.00
19.10.2016,tgebase,186.54,64057.80
20.10.2016,tgebase,181.91,66244.90
21.10.2016,tgebase,171.87,69630.40
22.10.2016,tgebase,153.06,89254.20
23.10.2016,tgebase,144.61,68606.30
24.10.2016,tgebase,168.11,70393.80
25.10.2016,tgebase,179.05,71863.60
26.10.2016,tgebase,195.41,80626.40
27.10.2016,tgebase,168.50,63606.80
28.10.2016,tgebase,140.87,69840.60
29.10.2016,tgebase,128.64,84543.30
30.10.2016,tgebase,120.04,90477.70
31.10.2016,tgebase,159.74,65468.50
01.11.2016,tgebase,104.32,88899.40
02.11.2016,tgebase,134.87,90143.30
03.11.2016,tgebase,164.24,83025.90
04.11.2016,tgebase,177.78,74419.10
05.11.2016,tgebase,154.31,82701.30
06.11.2016,tgebase,147.12,73050.00
07.11.2016,tgebase,178.79,68982.70
08.11.2016,tgebase,194.52,88906.00
09.11.2016,tgebase,215.27,79943.70
10.11.2016,tgebase,199.02,88289.00
11.11.2016,tgebase,171.09,97008.90
12.11.2016,tgebase,173.76,110123.60
13.11.2016,tgebase,152.25,85420.60
14.11.2016,tgebase,175.87,72083.90
15.11.2016,tgebase,155.43,66427.40
16.11.2016,tgebase,162.18,72046.80
17.11.2016,tgebase,155.75,62222.70
18.11.2016,tgebase,134.32,80215.30
19.11.2016,tgebase,148.95,96588.60
20.11.2016,tgebase,133.57,74139.40
21.11.2016,tgebase,147.96,67808.50
22.11.2016,tgebase,158.80,70725.50
23.11.2016,tgebase,177.98,77852.80
24.11.2016,tgebase,174.99,70552.70
25.11.2016,tgebase,184.00,88587.60
26.11.2016,tgebase,149.92,102072.90
27.11.2016,tgebase,116.91,99435.10
28.11.2016,tgebase,145.52,84823.90
29.11.2016,tgebase,156.15,82504.10
30.11.2016,tgebase,145.07,79496.90
01.12.2016,tgebase,148.31,73867.10
02.12.2016,tgebase,149.96,89456.80
03.12.2016,tgebase,154.14,84380.20
04.12.2016,tgebase,140.52,73822.30
05.12.2016,tgebase,161.05,70653.40
06.12.2016,tgebase,179.42,79504.20
07.12.2016,tgebase,173.18,82443.50
08.12.2016,tgebase,132.12,96976.30
09.12.2016,tgebase,143.45,87543.00
10.12.2016,tgebase,132.83,79550.70
11.12.2016,tgebase,124.82,71494.70
12.12.2016,tgebase,189.49,83297.10
13.12.2016,tgebase,182.36,86583.40
14.12.2016,tgebase,186.21,78852.90
15.12.2016,tgebase,219.60,98134.80
16.12.2016,tgebase,212.51,91206.00
17.12.2016,tgebase,177.31,102792.10
18.12.2016,tgebase,145.33,84913.20
19.12.2016,tgebase,189.17,86859.20
20.12.2016,tgebase,242.04,86779.80
21.12.2016,tgebase,164.70,80685.30
22.12.2016,tgebase,185.22,76012.10
23.12.2016,tgebase,145.54,77814.90
24.12.2016,tgebase,101.84,99754.40
25.12.2016,tgebase,87.85,98518.40
26.12.2016,tgebase,83.30,101531.70
27.12.2016,tgebase,106.97,95000.10
28.12.2016,tgebase,134.84,79444.60
29.12.2016,tgebase,161.40,64658.00
30.12.2016,tgebase,143.34,75579.00
31.12.2016,tgebase,123.48,75553.40
01.01.2017,tgebase,100.65,80573.80
02.01.2017,tgebase,146.65,81696.00
03.01.2017,tgebase,144.53,78482.50
04.01.2017,tgebase,131.64,96477.10
05.01.2017,tgebase,161.44,92727.40
06.01.2017,tgebase,150.03,108339.70
07.01.2017,tgebase,143.38,87567.60
08.01.2017,tgebase,141.31,101890.80
09.01.2017,tgebase,167.88,75519.90
10.01.2017,tgebase,172.93,69287.60
11.01.2017,tgebase,136.79,77238.90
12.01.2017,tgebase,136.05,88836.10
13.01.2017,tgebase,159.71,66283.30
14.01.2017,tgebase,143.10,86912.00
15.01.2017,tgebase,144.65,87161.40
16.01.2017,tgebase,204.13,72827.50
17.01.2017,tgebase,218.12,78433.90
18.01.2017,tgebase,183.71,78211.40
19.01.2017,tgebase,169.37,68501.40
20.01.2017,tgebase,174.85,71217.00
21.01.2017,tgebase,179.60,103157.90
22.01.2017,tgebase,151.28,89993.60
23.01.2017,tgebase,178.19,63404.10
24.01.2017,tgebase,193.84,77977.50
25.01.2017,tgebase,210.46,75511.60
26.01.2017,tgebase,186.38,83736.70
27.01.2017,tgebase,176.72,78841.70
28.01.2017,tgebase,147.61,93012.40
29.01.2017,tgebase,135.84,81436.00
30.01.2017,tgebase,172.24,69882.10
31.01.2017,tgebase,177.28,75619.20
01.02.2017,tgebase,178.95,73252.80
02.02.2017,tgebase,178.06,78539.40
03.02.2017,tgebase,179.05,75957.10
04.02.2017,tgebase,154.03,92828.00
05.02.2017,tgebase,147.06,76666.90
06.02.2017,tgebase,176.27,59150.40
07.02.2017,tgebase,175.64,63632.30
08.02.2017,tgebase,186.57,77093.50
09.02.2017,tgebase,201.61,75668.50
10.02.2017,tgebase,165.13,59078.00
11.02.2017,tgebase,151.72,79361.60
12.02.2017,tgebase,140.59,73257.50
13.02.2017,tgebase,175.44,79212.40
14.02.2017,tgebase,180.26,75787.60
15.02.2017,tgebase,188.31,75833.30
16.02.2017,tgebase,161.96,59157.40
17.02.2017,tgebase,161.75,78549.60
18.02.2017,tgebase,159.79,100220.10
19.02.2017,tgebase,124.50,76327.50
20.02.2017,tgebase,130.46,78873.80
21.02.2017,tgebase,135.66,78880.20
22.02.2017,tgebase,127.68,81688.80
23.02.2017,tgebase,128.74,80333.00
24.02.2017,tgebase,133.99,79152.90
25.02.2017,tgebase,136.14,76213.00
26.02.2017,tgebase,108.34,91903.10
27.02.2017,tgebase,140.76,70858.40
28.02.2017,tgebase,136.72,63856.80
01.03.2017,tgebase,149.76,56919.10
02.03.2017,tgebase,133.00,62941.40
03.03.2017,tgebase,149.40,62964.70
04.03.2017,tgebase,138.26,73333.20
05.03.2017,tgebase,118.77,60041.50
06.03.2017,tgebase,162.64,66824.60
07.03.2017,tgebase,169.97,64537.80
08.03.2017,tgebase,161.65,67063.30
09.03.2017,tgebase,160.27,67479.70
10.03.2017,tgebase,160.33,68468.60
11.03.2017,tgebase,152.35,88937.50
12.03.2017,tgebase,141.44,70499.40
13.03.2017,tgebase,165.94,80282.10
14.03.2017,tgebase,156.05,65872.10
15.03.2017,tgebase,132.83,85847.90
16.03.2017,tgebase,149.28,73826.50
17.03.2017,tgebase,130.82,79948.90
18.03.2017,tgebase,114.19,75722.70
19.03.2017,tgebase,116.81,92393.00
20.03.2017,tgebase,147.02,70711.50
21.03.2017,tgebase,138.33,63680.90
22.03.2017,tgebase,169.43,74952.20
23.03.2017,tgebase,158.38,66138.30
24.03.2017,tgebase,162.93,71755.50
25.03.2017,tgebase,133.64,67572.40
26.03.2017,tgebase,129.82,66391.10
27.03.2017,tgebase,151.19,61330.40
28.03.2017,tgebase,156.23,57057.30
29.03.2017,tgebase,138.44,70062.30
30.03.2017,tgebase,160.61,66243.60
31.03.2017,tgebase,140.33,55504.00
01.04.2017,tgebase,144.90,64571.30
02.04.2017,tgebase,124.83,56362.50
03.04.2017,tgebase,166.94,66493.60
04.04.2017,tgebase,170.36,67569.80
05.04.2017,tgebase,154.58,64731.40
06.04.2017,tgebase,140.05,69288.50
07.04.2017,tgebase,152.75,59779.90
08.04.2017,tgebase,154.42,77466.10
09.04.2017,tgebase,130.08,72799.40
10.04.2017,tgebase,139.91,60106.50
11.04.2017,tgebase,133.96,72954.70
12.04.2017,tgebase,126.66,78029.70
13.04.2017,tgebase,130.93,65537.00
14.04.2017,tgebase,134.31,75095.10
15.04.2017,tgebase,117.55,87641.50
16.04.2017,tgebase,103.64,99987.20
17.04.2017,tgebase,116.59,86665.70
18.04.2017,tgebase,134.11,66582.50
19.04.2017,tgebase,154.11,53734.80
20.04.2017,tgebase,170.02,71237.40
21.04.2017,tgebase,140.79,63436.30
22.04.2017,tgebase,114.51,66897.40
23.04.2017,tgebase,120.10,57574.40
24.04.2017,tgebase,144.97,60007.80
25.04.2017,tgebase,161.23,53602.40
26.04.2017,tgebase,169.32,61598.80
27.04.2017,tgebase,169.80,67692.40
28.04.2017,tgebase,158.26,60913.40
29.04.2017,tgebase,142.78,69690.10
30.04.2017,tgebase,116.20,65723.70
01.05.2017,tgebase,110.12,75257.50
02.05.2017,tgebase,122.12,75623.80
03.05.2017,tgebase,124.28,74845.30
04.05.2017,tgebase,127.85,75949.70
05.05.2017,tgebase,154.14,69877.60
06.05.2017,tgebase,142.04,86623.40
07.05.2017,tgebase,121.02,67380.20
08.05.2017,tgebase,141.96,68789.40
09.05.2017,tgebase,157.43,77670.80
10.05.2017,tgebase,162.92,72528.60
11.05.2017,tgebase,161.70,78503.00
12.05.2017,tgebase,150.35,63668.90
13.05.2017,tgebase,157.61,81845.60
14.05.2017,tgebase,139.14,76122.10
15.05.2017,tgebase,175.40,69845.80
16.05.2017,tgebase,177.35,65502.80
17.05.2017,tgebase,175.64,75516.00
18.05.2017,tgebase,156.68,60137.40
19.05.2017,tgebase,153.01,55631.60
20.05.2017,tgebase,152.15,71948.90
21.05.2017,tgebase,123.83,53000.00
22.05.2017,tgebase,167.25,62061.90
23.05.2017,tgebase,172.99,59200.30
24.05.2017,tgebase,165.94,61001.90
25.05.2017,tgebase,161.71,58070.90
26.05.2017,tgebase,165.00,60141.20
27.05.2017,tgebase,152.81,78651.70
28.05.2017,tgebase,127.84,58429.30
29.05.2017,tgebase,161.85,60330.30
30.05.2017,tgebase,173.98,63345.20
31.05.2017,tgebase,141.95,60872.00
01.06.2017,tgebase,147.95,54716.80
02.06.2017,tgebase,166.69,63970.40
03.06.2017,tgebase,196.81,72790.50
04.06.2017,tgebase,129.61,52572.40
05.06.2017,tgebase,159.11,56295.10
06.06.2017,tgebase,150.05,57392.10
07.06.2017,tgebase,148.07,51939.20
08.06.2017,tgebase,157.20,53781.70
09.06.2017,tgebase,170.71,65427.10
10.06.2017,tgebase,167.52,62083.10
11.06.2017,tgebase,136.45,63656.90
12.06.2017,tgebase,135.87,56622.30
13.06.2017,tgebase,131.46,80393.40
14.06.2017,tgebase,152.63,53422.00
15.06.2017,tgebase,142.21,64989.70
16.06.2017,tgebase,140.10,60421.40
17.06.2017,tgebase,142.06,59124.70
18.06.2017,tgebase,144.27,66574.50
19.06.2017,tgebase,172.34,49242.30
20.06.2017,tgebase,165.96,48349.60
21.06.2017,tgebase,166.88,52160.50
22.06.2017,tgebase,169.20,67219.00
23.06.2017,tgebase,144.47,67943.30
24.06.2017,tgebase,141.08,80688.60
25.06.2017,tgebase,126.20,69433.80
26.06.2017,tgebase,150.53,63075.30
27.06.2017,tgebase,188.23,72389.60
28.06.2017,tgebase,167.78,75576.50
29.06.2017,tgebase,155.44,61021.10
30.06.2017,tgebase,141.04,65788.00
01.07.2017,tgebase,129.44,55362.90
02.07.2017,tgebase,124.59,83513.20
03.07.2017,tgebase,148.12,52930.80
04.07.2017,tgebase,145.95,61952.70
05.07.2017,tgebase,165.27,54791.60
06.07.2017,tgebase,174.50,54354.00
07.07.2017,tgebase,175.75,59402.60
08.07.2017,tgebase,144.98,63435.60
09.07.2017,tgebase,139.10,58276.40
10.07.2017,tgebase,178.09,56159.20
11.07.2017,tgebase,163.34,55529.80
12.07.2017,tgebase,182.35,66645.40
13.07.2017,tgebase,141.55,67892.10
14.07.2017,tgebase,171.79,64225.20
15.07.2017,tgebase,143.55,74614.10
16.07.2017,tgebase,129.99,87318.00
17.07.2017,tgebase,161.70,58119.50
18.07.2017,tgebase,168.49,51790.10
19.07.2017,tgebase,192.55,55827.60
20.07.2017,tgebase,176.55,57572.90
21.07.2017,tgebase,166.95,53908.70
22.07.2017,tgebase,150.66,71255.60
23.07.2017,tgebase,128.36,63892.80
24.07.2017,tgebase,164.91,64823.40
25.07.2017,tgebase,153.40,57991.60
26.07.2017,tgebase,159.49,60503.20
27.07.2017,tgebase,157.43,53922.30
28.07.2017,tgebase,154.37,54823.30
29.07.2017,tgebase,140.52,68597.40
30.07.2017,tgebase,128.35,77859.20
31.07.2017,tgebase,169.86,50111.30
01.08.2017,tgebase,174.38,56277.50
02.08.2017,tgebase,170.93,50994.10
03.08.2017,tgebase,216.55,57209.80
04.08.2017,tgebase,159.89,65128.40
05.08.2017,tgebase,139.13,69666.50
06.08.2017,tgebase,129.82,65602.50
07.08.2017,tgebase,168.62,56118.40
08.08.2017,tgebase,153.72,59173.20
09.08.2017,tgebase,163.97,63367.10
10.08.2017,tgebase,173.56,58355.10
11.08.2017,tgebase,191.78,68551.90
12.08.2017,tgebase,135.00,66960.80
13.08.2017,tgebase,131.98,76104.80
14.08.2017,tgebase,146.01,54581.90
15.08.2017,tgebase,130.28,72565.50
16.08.2017,tgebase,159.41,57973.30
17.08.2017,tgebase,177.30,66522.10
18.08.2017,tgebase,172.96,63792.20
19.08.2017,tgebase,140.27,64889.10
20.08.2017,tgebase,132.44,66321.50
21.08.2017,tgebase,154.55,52293.80
22.08.2017,tgebase,165.94,48580.80
23.08.2017,tgebase,175.43,45661.80
24.08.2017,tgebase,178.67,53974.60
25.08.2017,tgebase,164.92,53793.00
26.08.2017,tgebase,206.02,80217.80
27.08.2017,tgebase,140.74,63162.10
28.08.2017,tgebase,181.30,61779.00
29.08.2017,tgebase,176.14,61230.40
30.08.2017,tgebase,168.78,50974.00
31.08.2017,tgebase,165.94,53243.10
01.09.2017,tgebase,168.36,48991.60
02.09.2017,tgebase,147.74,57899.90
03.09.2017,tgebase,138.54,52960.00
04.09.2017,tgebase,161.95,54032.30
05.09.2017,tgebase,183.34,51403.20
06.09.2017,tgebase,196.47,58995.90
07.09.2017,tgebase,155.49,61822.30
08.09.2017,tgebase,163.26,53815.90
09.09.2017,tgebase,143.07,56575.00
10.09.2017,tgebase,136.43,54772.20
11.09.2017,tgebase,184.17,47788.00
12.09.2017,tgebase,173.72,51162.50
13.09.2017,tgebase,147.04,62295.50
14.09.2017,tgebase,140.81,73698.80
15.09.2017,tgebase,165.08,58426.40
16.09.2017,tgebase,308.74,74514.70
17.09.2017,tgebase,164.46,63784.30
18.09.2017,tgebase,178.40,57347.80
19.09.2017,tgebase,186.21,63164.10
20.09.2017,tgebase,182.04,65752.50
21.09.2017,tgebase,173.40,61430.90
22.09.2017,tgebase,179.37,62586.40
23.09.2017,tgebase,160.55,77357.20
24.09.2017,tgebase,147.36,67050.50
25.09.2017,tgebase,179.32,62316.90
26.09.2017,tgebase,181.29,55703.70
27.09.2017,tgebase,173.40,56433.80
28.09.2017,tgebase,175.85,57063.50
29.09.2017,tgebase,175.88,52640.00
30.09.2017,tgebase,157.27,70509.20
01.10.2017,tgebase,140.36,57407.30
02.10.2017,tgebase,155.59,61641.30
03.10.2017,tgebase,163.45,65839.30
04.10.2017,tgebase,147.30,77510.70
05.10.2017,tgebase,144.99,70320.00
06.10.2017,tgebase,164.23,64057.10
07.10.2017,tgebase,137.66,62494.10
08.10.2017,tgebase,131.17,71491.40
09.10.2017,tgebase,155.23,65950.70
10.10.2017,tgebase,168.24,51125.20
11.10.2017,tgebase,169.38,54740.00
12.10.2017,tgebase,148.72,68550.10
13.10.2017,tgebase,177.46,65632.20
14.10.2017,tgebase,147.95,68481.00
15.10.2017,tgebase,144.51,59475.50
16.10.2017,tgebase,213.92,57319.60
17.10.2017,tgebase,226.19,61932.20
18.10.2017,tgebase,330.95,56165.20
19.10.2017,tgebase,226.39,62869.90
20.10.2017,tgebase,185.82,69517.50
21.10.2017,tgebase,243.49,89874.60
22.10.2017,tgebase,148.30,68330.90
23.10.2017,tgebase,287.81,59519.70
24.10.2017,tgebase,250.99,56272.20
25.10.2017,tgebase,155.65,74862.00
26.10.2017,tgebase,161.98,74007.40
27.10.2017,tgebase,168.82,56078.50
28.10.2017,tgebase,124.35,87401.20
