Doba handlowa;OREB;Czechy Eksport [MW];Czechy Import [MW];Słowacja Eksport [MW];Słowacja Import [MW];Niemcy Eksport [MW];Niemcy Import [MW];Szwecja Eksport [MW];Szwecja Import [MW];Ukraina Eksport [MW];Ukraina Import [MW];Litwa Eksport [MW];Litwa Import [MW];Data publikacji
"2024-09-08";"15:00 - 15:15";-1372.4;0;-907.047;0;-116.1;632.5;0;0;-198.6;0;-318.2;0;"2025-03-10 16:20"
"2024-09-08";"15:15 - 15:30";-1447.9;0;-986.011;0;-93.4;580.3;0;0;-255.5;0;-318;0;"2025-03-10 16:20"
"2024-09-08";"15:30 - 15:45";-1468;0;-999.518;0;0;397.7;0;0;-281.6;0;-318;0;"2025-03-10 16:20"
"2024-09-08";"15:45 - 16:00";-1547.8;0;-1123.159;0;0;338.2;0;0;-305.2;0;0;50.7;"2025-03-10 16:20"
"2024-09-08";"16:00 - 16:15";-1346.3;0;-1005.752;0;0;537;0;0;-271.5;0;0;290;"2025-03-10 16:20"
"2024-09-08";"16:15 - 16:30";-1356.4;0;-1003.674;0;0;700.1;0;0;-320.9;0;0;290.2;"2025-03-10 16:20"
"2024-09-08";"16:30 - 16:45";-1421.9;0;-1066.014;0;0;695.7;0;0;-333.8;0;0;290.2;"2025-03-10 16:20"
"2024-09-08";"16:45 - 17:00";-1359.4;0;-1048.351;0;0;669.3;0;0;-331.4;0;0;310.5;"2025-03-10 16:20"
"2024-09-08";"17:00 - 17:15";-987.3;0;-834.317;0;0;1393.1;0;0;-311.1;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"17:15 - 17:30";-921.3;0;-815.615;0;0;1699;0;0;-340.1;0;0;349.9;"2025-03-10 16:20"
"2024-09-08";"17:30 - 17:45";-1171.3;0;-1033.805;0;0;1402.8;0;0;-415.7;0;0;349.8;"2025-03-10 16:20"
"2024-09-08";"17:45 - 18:00";-1048.1;0;-945.49;0;0;1340.6;0;0;-377.6;0;0;349.9;"2025-03-10 16:20"
"2024-09-08";"18:00 - 18:15";-655.9;0;-628.595;0;0;1392.9;0;0;-293;0;0;349.9;"2025-03-10 16:20"
"2024-09-08";"18:15 - 18:30";-663.6;0;-622.361;0;0;1498.2;0;0;-277.7;0;0;349.8;"2025-03-10 16:20"
"2024-09-08";"18:30 - 18:45";-696.7;0;-677.428;0;0;1341.4;0;0;-297.5;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"18:45 - 19:00";-578.3;0;-648.336;0;0;1315.9;0;0;-301.8;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"19:00 - 19:15";-392.8;72.5;-430.146;0;0;1626.9;0;0;-230.5;0;0;349.8;"2025-03-10 16:20"
"2024-09-08";"19:15 - 19:30";-392.5;88.1;-395.859;0;0;1498.6;0;0;-214.8;0;0;349.8;"2025-03-10 16:20"
"2024-09-08";"19:30 - 19:45";-431.8;36.5;-464.433;0;0;1460.3;0;0;-231.2;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"19:45 - 20:00";-428.4;61.9;-423.912;0;0;1488.5;0;0;-223.1;0;0;349.6;"2025-03-10 16:20"
"2024-09-08";"20:00 - 20:15";-642.1;0;-621.322;0;0;1339.1;0;0;-302.9;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"20:15 - 20:30";-605.5;0;-663.921;0;0;1521.9;0;0;-325.9;0;0;349.7;"2025-03-10 16:20"
"2024-09-08";"20:30 - 20:45";-565;0;-660.804;0;0;1566.8;0;0;-309.3;0;0;349.5;"2025-03-10 16:20"
"2024-09-08";"20:45 - 21:00";-570.2;0;-626.517;0;0;1552.7;0;0;-227.7;0;0;349.5;"2025-03-10 16:20"
"2024-09-08";"21:00 - 21:15";-847.2;0;-797.952;0;0;1219.7;0;0;-306.2;0;0;350;"2025-03-10 16:20"
"2024-09-08";"21:15 - 21:30";-836.7;0;-756.392;0;0;1167.5;0;0;-288.4;0;0;349.9;"2025-03-10 16:20"
"2024-09-08";"21:30 - 21:45";-769.1;0;-713.793;0;0;1293.1;0;0;-296.5;0;0;350.2;"2025-03-10 16:20"
"2024-09-08";"21:45 - 22:00";-824.3;0;-759.509;0;0;1278.2;0;0;-268.5;0;0;350.2;"2025-03-10 16:20"
"2024-09-08";"22:00 - 22:15";-1154.3;0;-965.231;0;0;1162.3;0;0;-354.9;0;0;350.1;"2025-03-10 16:20"
"2024-09-08";"22:15 - 22:30";-1093.4;0;-893.54;0;0;1008.9;0;0;-292;0;0;350.1;"2025-03-10 16:20"
"2024-09-08";"22:30 - 22:45";-1044;0;-878.994;0;0;1103.5;0;0;-328;0;0;350.2;"2025-03-10 16:20"
"2024-09-08";"22:45 - 23:00";-1047.4;0;-928.866;0;0;967.1;0;0;-259.8;0;0;350.1;"2025-03-10 16:20"
"2024-09-08";"23:00 - 23:15";-1306.7;0;-1064.975;0;0;452.3;0;0;-289.7;0;0;350.2;"2025-03-10 16:20"
"2024-09-08";"23:15 - 23:30";-1298;0;-1083.677;0;0;441.9;0;0;-282.1;0;0;350.4;"2025-03-10 16:20"
"2024-09-08";"23:30 - 23:45";-1218.8;0;-972.504;0;0;596.5;0;0;-254.4;0;0;350.3;"2025-03-10 16:20"
"2024-09-08";"23:45 - 24:00";-1165.8;0;-974.582;0;0;512.6;0;0;-279;0;0;350.4;"2025-03-10 16:20"
"2024-09-09";"00:00 - 00:15";-1396;0;-1119.003;0;-218.7;0;0;0;-283.7;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"00:15 - 00:30";-1310.7;0;-1016.142;0;-319.7;0;0;0;-234.9;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"00:30 - 00:45";-1223.2;0;-928.866;0;-465.9;0;0;0;-188.8;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"00:45 - 01:00";-1385.1;0;-1030.688;0;-664;0;0;0;-227.1;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"01:00 - 01:15";-1398.5;0;-1025.493;0;-763.6;0;0;0;-240.5;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"01:15 - 01:30";-1330.8;0;-992.245;0;-765.8;0;0;0;-196.6;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"01:30 - 01:45";-1365.9;0;-1000.557;0;-669.3;0;0;0;-237.2;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"01:45 - 02:00";-1378;0;-1033.805;0;-735.7;0;0;0;-200.5;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"02:00 - 02:15";-1380.6;0;-1022.376;0;-761.7;0;0;0;-190.7;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"02:15 - 02:30";-1412.9;0;-1034.844;0;-962.3;0;0;0;-155.3;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"02:30 - 02:45";-1376.4;0;-1046.273;0;-937.7;0;0;0;-220.3;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"02:45 - 03:00";-1399.6;0;-1057.702;0;-889.2;0;0;0;-213.1;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"03:00 - 03:15";-1329;0;-986.011;0;-582.3;0;0;0;-204.7;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"03:15 - 03:30";-1350.3;0;-974.582;0;-565.9;0;0;0;-180;0;0;350.6;"2025-03-10 16:21"
"2024-09-09";"03:30 - 03:45";-1334.1;0;-987.05;0;-535.9;0;0;0;-175.2;0;0;350.6;"2025-03-10 16:21"
"2024-09-09";"03:45 - 04:00";-1428;0;-1072.248;0;-745;0;0;0;-188.5;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"04:00 - 04:15";-1417.6;0;-1058.741;0;-607.2;0;0;0;-222.1;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"04:15 - 04:30";-1447.6;0;-1109.652;0;-633.4;0;0;0;-222.7;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"04:30 - 04:45";-1481.4;0;-1126.276;0;-457.9;0;0;0;-268.7;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"04:45 - 05:00";-1405.6;0;-1079.521;0;-397.2;0;0;0;-243;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"05:00 - 05:15";-1245.2;0;-956.919;0;-22.8;75.9;0;0;-237.2;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"05:15 - 05:30";-1321;0;-1025.493;0;-51.6;145.9;0;0;-296.6;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"05:30 - 05:45";-1360.8;0;-1034.844;0;-52.6;88.1;0;0;-269.7;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"05:45 - 06:00";-1373.2;0;-1080.56;0;-16.7;287.2;0;0;-326.1;0;0;349.6;"2025-03-10 16:21"
"2024-09-09";"06:00 - 06:15";-1341.5;0;-1035.883;0;0;389.5;0;0;-305.3;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"06:15 - 06:30";-1388.4;0;-1014.064;0;0;542.7;0;0;-293.7;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"06:30 - 06:45";-1447.7;0;-1047.312;0;0;515;0;0;-280.6;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"06:45 - 07:00";-1468.4;0;-1105.496;0;0;475.6;0;0;-287.9;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"07:00 - 07:15";-1553.5;0;-1168.875;0;-108.1;214.5;0;0;-298.2;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"07:15 - 07:30";-1499.9;0;-1114.847;0;-94.8;246.8;0;0;-271.7;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"07:30 - 07:45";-1405.7;0;-1057.702;0;-131;217.2;0;0;-237;0;0;350.8;"2025-03-10 16:21"
"2024-09-09";"07:45 - 08:00";-1329.4;0;-1002.635;0;-227.1;97.1;0;0;-184.9;0;0;350.7;"2025-03-10 16:21"
"2024-09-09";"08:00 - 08:15";-1400.2;0;-1015.103;0;-476.4;0;0;0;-156.8;0;0;350.8;"2025-03-10 16:21"
"2024-09-09";"08:15 - 08:30";-1434.9;0;-1037.961;0;-467.8;0;0;0;-204.9;0;0;350.7;"2025-03-10 16:21"
"2024-09-09";"08:30 - 08:45";-1366;0;-983.933;0;-547.6;0;0;0;-151.4;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"08:45 - 09:00";-1388.4;0;-988.089;0;-358.8;38.4;0;0;-157.7;0;0;350.5;"2025-03-10 16:21"
"2024-09-09";"09:00 - 09:15";-1569.7;0;-1133.549;0;-288.3;198.7;0;0;-195.5;0;0;350.6;"2025-03-10 16:21"
"2024-09-09";"09:15 - 09:30";-1584.3;0;-1082.638;0;-335.5;124.1;0;0;-131.3;0;0;350.7;"2025-03-10 16:21"
"2024-09-09";"09:30 - 09:45";-1492;0;-1053.546;0;-381.5;169.7;0;0;-129.2;0;0;350.6;"2025-03-10 16:21"
"2024-09-09";"09:45 - 10:00";-1477.6;0;-1054.585;0;-430.3;93.6;0;0;-119.8;0;0;350.6;"2025-03-10 16:21"
"2024-09-09";"10:00 - 10:15";-1621.8;0;-1169.914;0;-378.4;78.6;0;0;-198.5;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"10:15 - 10:30";-1664.3;0;-1192.772;0;-323.4;31.8;0;0;-190.9;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"10:30 - 10:45";-1661.7;0;-1174.07;0;-228;99.9;0;0;-128.1;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"10:45 - 11:00";-1742.5;0;-1258.229;0;-99.8;238.4;0;0;-239;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"11:00 - 11:15";-1737.6;0;-1227.059;0;0;525.2;0;0;-217.2;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"11:15 - 11:30";-1805;0;-1245.761;0;0;380.5;0;0;-203.1;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"11:30 - 11:45";-1840.3;0;-1288.36;0;0;404.2;0;0;-277.5;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"11:45 - 12:00";-1760.2;0;-1166.797;0;0;449;0;0;-210.1;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"12:00 - 12:15";-1604.8;0;-1080.56;0;0;715.4;0;0;-198.9;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"12:15 - 12:30";-1693.2;0;-1128.354;0;0;587.5;0;0;-156.3;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"12:30 - 12:45";-1668.2;0;-1125.237;0;0;787.4;0;0;-200;0;0;350;"2025-03-10 16:21"
"2024-09-09";"12:45 - 13:00";-1669.7;0;-1127.315;0;0;864.1;0;0;-197.8;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"13:00 - 13:15";-1612.7;0;-1082.638;0;0;1169.2;0;0;-188.6;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"13:15 - 13:30";-1654.4;0;-1126.276;0;0;1040.2;0;0;-206.3;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"13:30 - 13:45";-1626.9;0;-1105.496;0;0;952.4;0;0;-209.2;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"13:45 - 14:00";-1566.9;0;-1026.532;0;0;832.9;0;0;-155;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"14:00 - 14:15";-1453.5;0;-1037.961;0;0;744.5;0;0;-235.4;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"14:15 - 14:30";-1502.4;0;-1093.028;0;0;887.7;0;0;-242.1;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"14:30 - 14:45";-1532.4;0;-1137.705;0;0;1046.7;0;0;-285.3;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"14:45 - 15:00";-1308.6;0;-1001.596;0;0;992.1;0;0;-175.2;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"15:00 - 15:15";-1214.9;0;-898.735;0;0;1093.4;0;0;-219.5;0;0;350;"2025-03-10 16:21"
"2024-09-09";"15:15 - 15:30";-1213.6;0;-866.526;0;0;1185.5;0;0;-207.1;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"15:30 - 15:45";-1303.3;0;-994.323;0;0;1137.2;0;0;-243.9;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"15:45 - 16:00";-1302.3;0;-1011.986;0;0;999.7;0;0;-295.4;0;0;350;"2025-03-10 16:21"
"2024-09-09";"16:00 - 16:15";-1352.6;0;-1059.78;0;0;1309.9;0;0;-408.1;0;0;350;"2025-03-10 16:21"
"2024-09-09";"16:15 - 16:30";-1358.1;0;-1052.507;0;0;1342.8;0;0;-382.8;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"16:30 - 16:45";-1462.2;0;-1093.028;0;0;1319.1;0;0;-410.5;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"16:45 - 17:00";-1273.5;0;-936.139;0;0;1133.8;0;0;-303.7;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"17:00 - 17:15";-1176.4;0;-860.292;0;0;1446.8;0;0;-301.3;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"17:15 - 17:30";-1172.6;0;-881.072;0;0;1454.2;0;0;-311.3;0;0;350;"2025-03-10 16:21"
"2024-09-09";"17:30 - 17:45";-1187.3;0;-863.409;0;0;1372.3;0;0;-301.2;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"17:45 - 18:00";-1148.2;0;-844.707;0;0;1264.5;0;0;-293.6;0;0;350;"2025-03-10 16:21"
"2024-09-09";"18:00 - 18:15";-961.4;0;-723.144;0;0;1345;0;0;-259.7;0;0;350;"2025-03-10 16:21"
"2024-09-09";"18:15 - 18:30";-919.6;0;-739.768;0;0;1550.3;0;0;-258.2;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"18:30 - 18:45";-902.1;0;-732.495;0;0;1530.9;0;0;-247;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"18:45 - 19:00";-872.6;0;-748.08;0;0;1440.2;0;0;-278.2;0;0;350.1;"2025-03-10 16:21"
"2024-09-09";"19:00 - 19:15";-725.2;0;-611.971;0;0;1602.8;0;0;-232.5;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"19:15 - 19:30";-722.2;0;-598.464;0;0;1559.7;0;0;-238.8;0;0;350;"2025-03-10 16:21"
"2024-09-09";"19:30 - 19:45";-694.9;0;-599.503;0;0;1690.9;0;0;-207.7;0;0;349.9;"2025-03-10 16:21"
"2024-09-09";"19:45 - 20:00";-744;0;-638.985;0;0;1703.1;0;0;-226.2;0;0;350;"2025-03-10 16:21"
"2024-09-09";"20:00 - 20:15";-666.7;0;-597.425;0;0;1633.9;0;0;-182.2;0;0;350;"2025-03-10 16:21"
"2024-09-09";"20:15 - 20:30";-686;0;-569.372;0;0;1622.8;0;0;-185.8;0;0;350;"2025-03-10 16:21"
"2024-09-09";"20:30 - 20:45";-661.5;0;-573.528;0;0;1783;0;0;-196.1;0;0;350;"2025-03-10 16:21"
"2024-09-09";"20:45 - 21:00";-584.2;0;-530.929;0;0;1505.3;0;0;-139.8;0;0;350;"2025-03-10 16:21"
"2024-09-09";"21:00 - 21:15";-712.2;0;-636.907;0;0;1650;0;0;-268.4;0;0;350.3;"2025-03-10 16:21"
"2024-09-09";"21:15 - 21:30";-641.9;0;-570.411;0;0;1645.3;0;0;-249.7;0;0;350.4;"2025-03-10 16:21"
"2024-09-09";"21:30 - 21:45";-610;0;-517.422;0;0;1666.7;0;0;-278.3;0;0;350.2;"2025-03-10 16:21"
"2024-09-09";"21:45 - 22:00";-557.3;0;-505.993;0;0;1780.2;0;0;-262;0;0;349.7;"2025-03-10 16:21"
"2024-09-09";"22:00 - 22:15";-704.9;0;-643.141;0;0;1147.5;0;0;-276.6;0;0;349.6;"2025-03-10 16:21"
"2024-09-09";"22:15 - 22:30";-648.8;0;-651.453;0;0;1295.7;0;0;-288.2;0;0;349.5;"2025-03-10 16:21"
"2024-09-09";"22:30 - 22:45";-630.5;0;-596.386;0;0;1102.4;0;0;-257.8;0;0;349.5;"2025-03-10 16:21"
"2024-09-09";"22:45 - 23:00";-559.8;0;-558.982;0;0;1158.2;0;0;-219.5;0;0;349.7;"2025-03-10 16:21"
"2024-09-09";"23:00 - 23:15";-438.2;0;-439.497;0;0;1409;0;0;-121.7;0;0;349.8;"2025-03-10 16:21"
"2024-09-09";"23:15 - 23:30";-488.5;0;-467.55;0;0;1454.3;0;0;-145.7;0;0;349.7;"2025-03-10 16:21"
"2024-09-09";"23:30 - 23:45";-547.2;0;-523.656;0;0;1509.4;0;0;-222.1;0;0;349.8;"2025-03-10 16:21"
"2024-09-09";"23:45 - 24:00";-669.5;0;-565.216;0;0;1566.3;0;0;-188.3;0;0;349.7;"2025-03-10 16:21"
"2024-09-10";"00:00 - 00:15";-1024.5;0;-722.105;0;0;1321.2;0;0;-194;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"00:15 - 00:30";-1012.8;0;-709.637;0;0;1372.2;0;0;-184.4;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"00:30 - 00:45";-877.6;0;-624.439;0;0;1530.2;0;0;-229.2;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"00:45 - 01:00";-940.4;0;-636.907;0;0;1252.2;0;0;-187.2;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"01:00 - 01:15";-915.3;0;-594.308;0;0;1250.7;0;0;-183.9;0;0;349.5;"2025-03-10 16:22"
"2024-09-10";"01:15 - 01:30";-915.2;0;-589.113;0;0;1070.3;0;0;-142.6;0;0;349.5;"2025-03-10 16:22"
"2024-09-10";"01:30 - 01:45";-871.8;0;-556.904;0;0;1142.4;0;0;-159.6;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"01:45 - 02:00";-777.3;0;-489.369;0;0;1191.4;0;0;-140.6;0;0;349.5;"2025-03-10 16:22"
"2024-09-10";"02:00 - 02:15";-775.5;0;-523.656;0;0;1101.6;0;0;-154.2;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"02:15 - 02:30";-803;0;-530.929;0;0;1024.2;0;0;-155;0;0;349.5;"2025-03-10 16:22"
"2024-09-10";"02:30 - 02:45";-748;0;-483.135;0;0;1042.5;0;0;-131.5;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"02:45 - 03:00";-693.7;0;-445.731;0;0;1062;0;0;-131.5;0;0;349.5;"2025-03-10 16:22"
"2024-09-10";"03:00 - 03:15";-657.1;0;-428.068;0;0;1102.8;0;0;-130.5;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"03:15 - 03:30";-669.7;0;-431.185;0;0;948.1;0;0;-134.3;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"03:30 - 03:45";-709.3;0;-444.692;0;0;1054.6;0;0;-139.3;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"03:45 - 04:00";-610.3;0;-369.884;0;0;1084.6;0;0;-109.2;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"04:00 - 04:15";-475.1;0;-329.363;0;0;1557.6;0;0;-138.4;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"04:15 - 04:30";-536.9;0;-331.441;0;0;1297;0;0;-97.3;0;0;349.7;"2025-03-10 16:22"
"2024-09-10";"04:30 - 04:45";-678.3;0;-464.433;0;0;1261.8;0;0;-166.8;0;0;349.6;"2025-03-10 16:22"
"2024-09-10";"04:45 - 05:00";-614.2;0;-433.263;0;0;1322;0;0;-173.3;0;0;350.1;"2025-03-10 16:22"
"2024-09-10";"05:00 - 05:15";-406.5;0;-262.867;0;0;1653.4;0;0;-128.8;0;0;349.8;"2025-03-10 16:22"
"2024-09-10";"05:15 - 05:30";-431.8;0;-313.778;0;0;1997.9;0;0;-172.8;0;0;349.9;"2025-03-10 16:22"
"2024-09-10";"05:30 - 05:45";-589.2;0;-415.6;0;0;1682.5;0;0;-181.8;0;0;349.9;"2025-03-10 16:22"
"2024-09-10";"05:45 - 06:00";-598.7;0;-457.16;0;0;1344.8;0;0;-248.4;0;0;350.5;"2025-03-10 16:22"
"2024-09-10";"06:00 - 06:15";-336.2;11.3;-273.257;0;0;1613.4;0;0;-130.3;0;0;350.3;"2025-03-10 16:22"
"2024-09-10";"06:15 - 06:30";-349.4;16.9;-261.828;0;0;1690.9;0;0;-128.6;0;0;350.3;"2025-03-10 16:22"
"2024-09-10";"06:30 - 06:45";-349.2;0;-308.583;0;0;1628.2;0;0;-146.2;0;0;350.5;"2025-03-10 16:22"
"2024-09-10";"06:45 - 07:00";-304.6;28.1;-261.828;0;0;1603.5;0;0;-101.1;0;0;350.5;"2025-03-10 16:22"
"2024-09-10";"07:00 - 07:15";-303.6;54.6;-232.736;0;0;1704.6;0;0;-97.5;0;0;350.5;"2025-03-10 16:22"
"2024-09-10";"07:15 - 07:30";-234.4;131.7;-331.441;0;0;1708.8;0;0;-101;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"07:30 - 07:45";-221.2;129.5;-335.597;0;0;1651.5;0;0;-106;0;0;350.7;"2025-03-10 16:22"
"2024-09-10";"07:45 - 08:00";-268.7;90.1;-406.249;0;0;1546.8;0;0;-134.4;0;0;350.7;"2025-03-10 16:22"
"2024-09-10";"08:00 - 08:15";-217.9;181.5;-260.789;0;0;1636.7;0;0;-63.5;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"08:15 - 08:30";-214.6;203.1;-218.19;0;0;1666.4;0;0;-52.2;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"08:30 - 08:45";-180.4;250.4;-122.602;0;0;1627.7;0;0;0;16.5;0;350.5;"2025-03-10 16:22"
"2024-09-10";"08:45 - 09:00";-155.5;244.8;-103.9;0;0;1507.8;0;0;0;60.3;0;350.5;"2025-03-10 16:22"
"2024-09-10";"09:00 - 09:15";-261;71.3;-368.845;0;0;1437.1;0;0;-71.7;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"09:15 - 09:30";-274;111.6;-351.182;0;0;1612.7;0;0;-108.7;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"09:30 - 09:45";-265.2;145.8;-320.012;0;0;1626.4;0;0;-81.7;0;0;350.3;"2025-03-10 16:22"
"2024-09-10";"09:45 - 10:00";-244.6;148;-309.622;0;0;1350.7;0;0;-72.7;0;0;350.5;"2025-03-10 16:22"
"2024-09-10";"10:00 - 10:15";-200.4;219.7;-252.477;0;0;1527.2;0;0;-56.3;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"10:15 - 10:30";-230.3;180.9;-313.778;0;0;1572.7;0;0;-75.9;0;0;350.6;"2025-03-10 16:22"
"2024-09-10";"10:30 - 10:45";-315.2;112.6;-339.753;0;0;1591;0;0;-94.1;0;0;350.4;"2025-03-10 16:22"
"2024-09-10";"10:45 - 11:00";-339.1;49.1;-394.82;0;0;1429.5;0;0;-80.8;0;0;350.4;"2025-03-10 16:22"
"2024-09-10";"11:00 - 11:15";-417.3;0;-444.692;0;0;1369;0;0;-79.6;0;0;203.6;"2025-03-10 16:22"
"2024-09-10";"11:15 - 11:30";-343.7;62.3;-323.129;0;0;1450.5;0;0;-32.8;0;0;203.6;"2025-03-10 16:22"
"2024-09-10";"11:30 - 11:45";-369.9;65.3;-323.129;0;0;1545.9;0;0;-27.5;0;0;203.6;"2025-03-10 16:22"
"2024-09-10";"11:45 - 12:00";-386;19.2;-388.586;0;0;1447.5;0;0;-48.8;0;0;146.7;"2025-03-10 16:22"
"2024-09-10";"12:00 - 12:15";-337.3;97.7;-306.505;0;0;1611.2;0;0;-34.3;0;0;146.7;"2025-03-10 16:22"
"2024-09-10";"12:15 - 12:30";-293.1;169.1;-274.296;0;0;1778.8;0;0;-33.6;0;0;146.8;"2025-03-10 16:22"
"2024-09-10";"12:30 - 12:45";-338.2;110.6;-333.519;0;0;1658.8;0;0;-98.6;0;0;146.8;"2025-03-10 16:22"
"2024-09-10";"12:45 - 13:00";-279.2;145.4;-230.658;0;0;1593.5;0;0;-18;0;0;90.9;"2025-03-10 16:22"
"2024-09-10";"13:00 - 13:15";-283.9;102.7;-281.569;0;0;1360.3;0;0;-14;0;-58.9;0;"2025-03-10 16:22"
"2024-09-10";"13:15 - 13:30";-377.8;15.8;-379.235;0;0;1600.5;0;0;-84.8;0;-58.2;0;"2025-03-10 16:22"
"2024-09-10";"13:30 - 13:45";-319.1;43.4;-318.973;0;0;1421.5;0;0;-35.7;0;-58.4;0;"2025-03-10 16:22"
"2024-09-10";"13:45 - 14:00";-321.2;40.3;-125.719;0;0;1407;0;0;-45.5;0;-104.2;0;"2025-03-10 16:22"
"2024-09-10";"14:00 - 14:15";-350.9;4.1;-167.279;0;0;1375.8;0;0;-98.2;0;-197.7;0;"2025-03-10 16:22"
"2024-09-10";"14:15 - 14:30";-372.6;0;-243.126;0;0;1574.9;0;0;-95.2;0;-197.1;0;"2025-03-10 16:22"
"2024-09-10";"14:30 - 14:45";-420.7;0;-294.037;0;0;1578;0;0;-147.3;0;-197.3;0;"2025-03-10 16:22"
"2024-09-10";"14:45 - 15:00";-478.5;0;-312.739;0;0;1342.4;0;0;-99.6;0;-197.4;0;"2025-03-10 16:22"
"2024-09-10";"15:00 - 15:15";-666;0;-487.291;0;0;1099.3;0;0;-218.9;0;-248.5;0;"2025-03-10 16:22"
"2024-09-10";"15:15 - 15:30";-666.5;0;-458.199;0;0;1146;0;0;-241.8;0;-248.5;0;"2025-03-10 16:22"
"2024-09-10";"15:30 - 15:45";-618.5;0;-474.823;0;0;1162.1;0;0;-239.9;0;-248.5;0;"2025-03-10 16:22"
"2024-09-10";"15:45 - 16:00";-548.6;0;-395.859;0;0;1226.1;0;0;-192.1;0;-192.6;0;"2025-03-10 16:22"
