Time,Niemcy Bilans,Czechy Bilans,Litwa Bilans,Słowacja Bilans,Szwecja Bilans,Ukraina Bilans
2024-08-02 12:00:00,1474.65,-607.9,0.0,-713.2735,593.85,-211.225
2024-08-02 13:00:00,1598.45,-649.15,0.0,-804.44575,593.9,-270.625
2024-08-02 14:00:00,1678.6,-707.5250000000001,0.0,-844.707,593.825,-305.05
2024-08-02 15:00:00,2005.6000000000001,-270.2,0.0,-498.72,593.725,-213.15
2024-08-02 16:00:00,1590.225,-87.95,-74.675,-468.589,593.8,-276.425
2024-08-02 17:00:00,2068.925,385.325,-482.5,-139.226,593.9,-215.475
2024-08-02 18:00:00,2006.1750000000002,653.2249999999999,-507.575,-40.0015,593.95,-177.875
2024-08-02 19:00:00,1661.825,761.2,-507.45,-46.754999999999995,593.9,-94.25
2024-08-02 20:00:00,1376.025,870.425,-497.15,63.8985,594.05,-72.8
2024-08-02 21:00:00,1232.875,732.1750000000001,-459.5,-0.5195000000000007,593.875,-119.275
2024-08-02 22:00:00,1538.025,757.9749999999999,-430.375,124.1605,593.9,-67.225
2024-08-02 23:00:00,1392.45,557.675,-403.6,-16.624,594.0,-132.95
2024-08-03 00:00:00,1014.0,359.04999999999995,-507.275,-68.0545,593.85,-46.449999999999996
2024-08-03 01:00:00,793.675,229.975,-505.375,-67.535,594.0,-28.75
2024-08-03 02:00:00,745.8,179.525,-492.425,-97.40625,593.9,-37.625
2024-08-03 03:00:00,695.425,136.25,-459.775,-107.017,593.975,-47.55
2024-08-03 04:00:00,560.15,261.55,-421.675,-185.4615,593.925,-87.45
2024-08-03 05:00:00,326.625,189.875,-469.0,-220.52775,593.95,-102.55000000000001
2024-08-03 06:00:00,536.45,311.8,-485.925,-108.056,593.875,-74.175
2024-08-03 07:00:00,443.12499999999994,188.875,-462.275,-43.638000000000005,593.825,-16.625
2024-08-03 08:00:00,-118.64999999999998,22.299999999999997,-319.25,0.2597499999999999,593.7750000000001,73.65
2024-08-03 09:00:00,-238.89999999999998,-232.10000000000002,-351.0,-103.9,588.55,93.45
2024-08-03 10:00:00,-49.675,-223.54999999999998,-507.9,-118.70575,333.675,17.125
2024-08-03 11:00:00,450.25,-283.1,-501.975,-198.9685,23.625,-66.67500000000001
2024-08-03 12:00:00,433.40000000000003,-373.04999999999995,-422.75,-337.93475,-260.375,-139.35
2024-08-03 13:00:00,442.82500000000005,-358.575,-425.425,-415.85975,-463.15,-181.825
2024-08-03 14:00:00,613.25,-408.5,-499.55,-499.2395,-363.35,-245.25
2024-08-03 15:00:00,959.375,-469.125,-507.65,-588.074,-305.8,-337.225
2024-08-03 16:00:00,916.65,-490.20000000000005,-476.075,-573.0085,269.725,-372.4
2024-08-03 17:00:00,798.075,-168.675,-422.25,-360.0135,588.925,-219.375
2024-08-03 18:00:00,1528.225,185.45000000000002,-268.29999999999995,-40.78075,553.425,-190.625
2024-08-03 19:00:00,1682.45,366.84999999999997,-396.325,44.67700000000001,555.975,-163.15
2024-08-03 20:00:00,1691.2,146.75,-393.7,-164.162,593.4,-199.925
2024-08-03 21:00:00,1546.6,228.45,-372.525,-63.63875,593.275,-179.2
2024-08-03 22:00:00,1465.5,84.275,-263.875,-149.87574999999998,593.35,-141.5
2024-08-03 23:00:00,1433.825,-82.14999999999999,-357.975,-239.4895,593.525,-153.675
2024-08-04 00:00:00,1158.0,-88.85,-380.375,-349.6235,593.45,-112.975
2024-08-04 01:00:00,734.35,-417.75,-317.7,-440.27625,593.45,-100.2
2024-08-04 02:00:00,842.675,-338.275,-508.025,-323.6485,593.575,-47.55
2024-08-04 03:00:00,1119.475,-197.27500000000003,-493.15,-245.46375,593.625,-10.3
2024-08-04 04:00:00,886.075,-335.275,-443.275,-338.714,593.575,-41.25
2024-08-04 05:00:00,658.675,-474.2,-444.95,-483.91425000000004,593.475,-104.32499999999999
2024-08-04 06:00:00,667.4,-565.4,-395.275,-542.358,555.825,-127.64999999999999
2024-08-04 07:00:00,107.60000000000001,-581.225,-400.075,-453.78325,294.125,-109.075
2024-08-04 08:00:00,-767.575,-757.15,-451.4,-506.25275,294.05,-81.725
2024-08-04 09:00:00,-1203.425,-1159.3,-434.975,-737.94975,220.525,-162.75
2024-08-04 10:00:00,-724.3,-953.7,-508.1,-615.34775,-331.25,-140.075
2024-08-04 11:00:00,-180.45,-819.375,-508.25,-540.02025,-574.225,-126.975
2024-08-04 12:00:00,130.6,-649.2,-437.7,-465.9915,-616.65,-127.175
2024-08-04 13:00:00,714.625,-502.3,-442.25,-469.36825,-615.625,-184.725
2024-08-04 14:00:00,1183.125,-272.675,-508.325,-383.13125,-617.25,-155.4
2024-08-04 15:00:00,818.05,-302.875,-508.075,-448.58825,-596.025,-215.45
2024-08-04 16:00:00,1048.225,24.025000000000002,-508.075,-153.51225,-374.225,-157.45
2024-08-04 17:00:00,1012.35,-133.475,-507.975,-216.112,199.425,-178.625
2024-08-04 18:00:00,1568.625,300.0,-491.85,59.7425,577.325,-132.325
2024-08-04 19:00:00,1693.0,615.725,-464.65,247.02224999999999,593.625,-119.875
2024-08-04 20:00:00,1279.4,445.925,-460.775,111.95224999999999,593.9,-102.05
2024-08-04 21:00:00,1152.0,380.5,-507.475,109.095,593.75,-90.725
2024-08-04 22:00:00,1495.775,-41.025000000000006,-507.425,-106.75725,593.65,-152.425
2024-08-04 23:00:00,1132.2,-392.275,-507.25,-315.59625,593.75,-137.575
2024-08-05 00:00:00,1065.925,-616.225,-507.375,-458.97825,593.325,-176.65
2024-08-05 01:00:00,944.425,-503.90000000000003,-505.3,-443.91275,593.55,-172.1
2024-08-05 02:00:00,852.725,-526.775,-494.7,-456.90024999999997,593.55,-162.275
2024-08-05 03:00:00,714.85,-599.55,-497.475,-478.4595,593.55,-178.75
2024-08-05 04:00:00,809.75,-655.775,-507.7,-557.1637499999999,593.575,-239.125
2024-08-05 05:00:00,656.075,-690.275,-507.775,-542.61775,593.575,-260.325
2024-08-05 06:00:00,673.225,-318.5,-501.625,-351.182,593.55,-179.5
2024-08-05 07:00:00,276.375,-405.05,-479.15,-327.285,537.8,-167.325
2024-08-05 08:00:00,809.225,-456.425,-471.35,-345.20775000000003,177.55,-133.075
2024-08-05 09:00:00,846.625,-523.65,-495.725,-343.12975,310.975,-177.45
2024-08-05 10:00:00,969.475,-774.1,-479.0,-341.05174999999997,448.675,-218.375
2024-08-05 11:00:00,1017.675,-1006.1,-416.5,-441.31525,593.675,-241.075
2024-08-05 12:00:00,1444.925,-857.325,-462.75,-416.1195,593.225,-279.075
2024-08-05 13:00:00,1370.575,-802.775,-471.25,-381.57275000000004,593.25,-259.6
2024-08-05 14:00:00,1086.675,-911.975,-507.875,-449.3675,593.05,-299.75
2024-08-05 15:00:00,812.95,-878.775,-507.55,-443.39324999999997,593.15,-293.975
2024-08-05 16:00:00,845.025,-814.675,-438.2,-479.4985,593.325,-366.575
2024-08-05 17:00:00,871.125,-699.3,-418.825,-485.47275,593.55,-373.65000000000003
2024-08-05 18:00:00,812.225,-314.425,-247.04999999999998,-462.8745,593.3499999999999,-325.8
2024-08-05 19:00:00,-14.875,-182.1,83.075,-486.51175,593.575,-231.14999999999998
2024-08-05 20:00:00,37.599999999999994,-55.77499999999999,126.475,-455.6015,593.8,-218.95
2024-08-05 21:00:00,-35.95,-27.20000000000001,260.55,-455.34175,593.675,-211.2
2024-08-05 22:00:00,746.025,154.725,258.775,-353.7795,593.175,-192.9
2024-08-05 23:00:00,1387.525,-74.79999999999998,21.0,-527.03275,593.35,-303.725
2024-08-06 00:00:00,1017.975,-372.675,-377.575,-615.86725,593.525,-293.75
2024-08-06 01:00:00,1189.325,-440.75,-286.0,-628.0755,593.6,-301.375
2024-08-06 02:00:00,1185.975,-394.975,-272.925,-616.6465000000001,593.8,-290.125
2024-08-06 03:00:00,1232.925,-288.525,-273.625,-571.19025,593.85,-274.525
2024-08-06 04:00:00,1258.85,-328.5,-320.1,-572.74875,593.8,-291.375
2024-08-06 05:00:00,1294.025,-212.10000000000002,-507.675,-436.12025,586.025,-291.875
2024-08-06 06:00:00,1352.75,30.500000000000014,-507.575,-282.34825,509.475,-226.95
2024-08-06 07:00:00,1505.775,-94.25,-507.55,-364.16949999999997,471.575,-282.125
2024-08-06 08:00:00,841.875,-318.79999999999995,-507.275,-420.2755,524.375,-355.375
2024-08-06 09:00:00,847.4,-435.375,-507.1,-335.597,457.0,-309.375
2024-08-06 10:00:00,910.7749999999999,-508.475,-498.425,-389.88475,398.725,-335.6
2024-08-06 11:00:00,1476.8,-402.85,-470.2,-371.18275,44.75,-312.325
2024-08-06 12:00:00,1561.475,-505.375,-451.925,-516.12325,-95.6,-411.7
2024-08-06 13:00:00,1401.25,-538.125,-469.125,-610.67225,153.52499999999998,-391.8
2024-08-06 14:00:00,1313.55,-485.34999999999997,-507.25,-538.7215,10.100000000000001,-333.95000000000005
2024-08-06 15:00:00,1162.975,-550.475,-475.3,-596.386,480.9,-385.85
2024-08-06 16:00:00,889.1750000000001,-524.475,-224.975,-597.68475,582.35,-448.125
2024-08-06 17:00:00,1176.625,-105.27499999999999,-146.925,-426.24975,517.475,-401.675
2024-08-06 18:00:00,1755.6,111.22500000000001,0.0,-348.32475,581.5500000000001,-344.975
2024-08-06 19:00:00,1301.425,214.875,63.925,-333.519,526.125,-231.725
2024-08-06 20:00:00,1763.675,403.25,108.15,-240.26875,591.875,-214.425
2024-08-06 21:00:00,1804.25,295.15,134.375,-246.243,582.875,-239.15
2024-08-06 22:00:00,2095.425,225.1,24.75,-347.5455,576.85,-295.05
2024-08-06 23:00:00,1843.85,92.42500000000001,54.800000000000004,-373.26075,587.825,-313.475
2024-08-07 00:00:00,2130.125,215.14999999999998,-333.475,-290.40049999999997,589.05,-232.45000000000002
2024-08-07 01:00:00,1693.025,18.224999999999994,-298.075,-382.87149999999997,565.7,-213.25
2024-08-07 02:00:00,1496.775,16.775000000000013,-282.0,-361.572,572.425,-193.9
2024-08-07 03:00:00,1661.15,20.550000000000004,-282.2,-332.48,556.5,-186.575
2024-08-07 04:00:00,1765.975,21.599999999999987,-226.025,-354.8185,577.975,-252.325
2024-08-07 05:00:00,1496.475,93.95,-426.425,-315.3365,542.0,-289.675
2024-08-07 06:00:00,1586.425,385.35,-507.25,-86.49674999999999,543.35,-170.5
2024-08-07 07:00:00,639.75,-6.325000000000003,-489.525,-195.59175,522.4,-166.35000000000002
2024-08-07 08:00:00,-66.27499999999999,-244.57500000000002,-435.725,-235.33350000000002,421.3,-121.975
2024-08-07 09:00:00,-1007.9,-595.25,-366.2,-479.75825,435.5,-190.8
2024-08-07 10:00:00,-963.6,-781.4,-271.42499999999995,-540.5397499999999,465.5,-205.35
2024-08-07 11:00:00,-531.1,-1008.55,-252.125,-675.35,588.225,-194.175
2024-08-07 12:00:00,-98.05000000000001,-1136.5500000000002,-240.45,-810.9395000000001,590.575,-281.75
2024-08-07 13:00:00,0.22499999999999432,-1089.95,-238.525,-830.42075,593.6,-335.6
2024-08-07 14:00:00,980.175,-904.7,-419.85,-818.732,593.6,-391.85
2024-08-07 15:00:00,1113.475,-668.175,-436.675,-700.02625,593.6,-358.225
2024-08-07 16:00:00,1073.575,-410.525,-315.95,-625.9975,593.6,-433.4
2024-08-07 17:00:00,2007.275,280.8,-491.65,-174.29225,593.4,-408.6
2024-08-07 18:00:00,1958.9,362.4,-471.575,-150.1355,593.575,-303.025
2024-08-07 19:00:00,1935.9,382.325,-281.275,-137.92725,593.525,-262.55
2024-08-07 20:00:00,1738.875,415.1,-319.25,-88.83449999999999,593.35,-249.625
2024-08-07 21:00:00,1553.15,259.25,-229.75,-131.69325,593.55,-196.125
2024-08-07 22:00:00,1891.15,149.575,-75.525,-158.96699999999998,593.15,-235.875
2024-08-07 23:00:00,1718.475,-179.25,-278.25,-425.99,592.6,-361.525
2024-08-08 00:00:00,1446.15,-181.55,-373.97499999999997,-482.6155,593.55,-310.675
2024-08-08 01:00:00,1085.925,-323.27500000000003,-299.07500000000005,-540.02025,594.075,-297.05
2024-08-08 02:00:00,933.075,-327.4,-268.225,-507.032,594.05,-291.725
2024-08-08 03:00:00,1012.9749999999999,-275.0,-276.475,-455.86125,594.025,-298.3
2024-08-08 04:00:00,1215.55,-222.15,-342.725,-441.0555,593.525,-317.125
2024-08-08 05:00:00,1071.375,-155.35000000000002,-507.95,-370.66325,590.9,-275.575
2024-08-08 06:00:00,1216.0,245.625,-508.0,-147.538,546.825,-181.05
2024-08-08 07:00:00,1033.825,233.9,-473.425,-79.48349999999999,408.65,-131.975
2024-08-08 08:00:00,724.675,57.6,-252.55,-92.21124999999999,586.575,-71.125
2024-08-08 09:00:00,906.275,-44.75,-61.574999999999996,-112.7315,539.45,-60.325
2024-08-08 10:00:00,434.225,-331.225,76.125,-246.50275,564.5,-121.625
2024-08-08 11:00:00,911.825,-474.8,-232.7,-296.6345,528.325,-132.175
2024-08-08 12:00:00,1055.975,-858.675,-320.825,-562.87825,587.725,-308.525
2024-08-08 13:00:00,771.65,-798.925,-343.1,-606.776,593.7,-337.375
2024-08-08 14:00:00,1031.9,-704.875,-362.0,-677.16825,593.5250000000001,-391.825
2024-08-08 15:00:00,1061.85,-309.65,-398.1,-510.92825,593.325,-346.45
2024-08-08 16:00:00,1162.425,339.2,-404.125,19.48125,593.425,-307.65
2024-08-08 17:00:00,1263.775,298.925,-502.5,-59.7425,593.375,-325.0
2024-08-08 18:00:00,1708.75,156.89999999999998,-468.45,-197.15025,593.425,-321.225
2024-08-08 19:00:00,1498.075,67.425,-322.275,-218.19,593.35,-239.575
2024-08-08 20:00:00,1415.475,115.35,-229.45,-235.07375,583.675,-222.2
2024-08-08 21:00:00,1593.65,123.025,-205.025,-214.81325,536.825,-216.55
2024-08-08 22:00:00,1879.6999999999998,150.75,-290.4,-324.168,564.7,-242.825
2024-08-08 23:00:00,1928.05,106.9,-385.05,-328.58375,593.6,-248.525
2024-08-09 00:00:00,1747.725,22.04999999999999,-506.6,-423.65225,593.275,-295.5
2024-08-09 01:00:00,1892.9,-79.45000000000002,-497.825,-427.28875,593.5,-259.175
2024-08-09 02:00:00,1946.75,-87.6,-464.025,-408.8465,593.45,-272.7
2024-08-09 03:00:00,1843.15,-164.475,-409.5,-463.65375,593.525,-310.85
2024-08-09 04:00:00,1725.85,-349.25,-348.0,-552.48825,593.45,-355.65
2024-08-09 05:00:00,1641.225,-403.625,-507.775,-570.67075,593.725,-371.29999999999995
2024-08-09 06:00:00,1679.9,-321.25,-507.65,-515.08425,593.6,-388.225
2024-08-09 07:00:00,1605.9,-343.725,-507.42499999999995,-387.28725,593.6,-328.875
2024-08-09 08:00:00,1402.0,-199.5,-507.25,-123.1215,578.075,-208.275
2024-08-09 09:00:00,1148.675,-721.375,-506.575,-362.611,483.825,-216.275
2024-08-09 10:00:00,984.975,-802.4749999999999,-508.025,-376.89725,396.67499999999995,-225.77499999999998
2024-08-09 11:00:00,1270.9,-767.775,-507.45,-381.313,226.35000000000002,-237.45
2024-08-09 12:00:00,1004.725,-754.15,-506.95,-453.26375,-135.97500000000002,-298.775
2024-08-09 13:00:00,941.975,-786.0500000000001,-506.675,-523.656,264.45,-371.275
2024-08-09 14:00:00,1264.25,-774.4,-507.45,-567.294,279.175,-477.9
2024-08-09 15:00:00,1241.55,-832.825,-488.95,-608.07475,360.175,-514.875
2024-08-09 16:00:00,1036.375,-534.25,-384.325,-549.3712499999999,0.0,-490.05
2024-08-09 17:00:00,1202.9,-559.525,-471.4,-621.322,0.0,-467.95
2024-08-09 18:00:00,1473.3,-375.825,-456.9,-523.39625,0.0,-409.375
2024-08-09 19:00:00,1209.1,-32.075,-433.15,-377.157,0.0,-332.3
2024-08-09 20:00:00,1566.2,-445.95,-332.375,-490.14825,338.225,-338.85
2024-08-09 21:00:00,966.7,-845.525,-144.05,-657.687,570.825,-388.79999999999995
2024-08-09 22:00:00,1672.2,-450.55,-118.4,-511.44775000000004,414.55,-349.5
2024-08-09 23:00:00,1409.45,-680.15,-133.3,-693.013,438.0,-358.0
2024-08-10 00:00:00,1358.675,-716.35,17.325,-670.93425,594.125,-326.325
2024-08-10 01:00:00,776.15,-809.15,106.675,-730.15725,593.975,-342.7
2024-08-10 02:00:00,815.25,-785.175,145.025,-655.34925,594.0,-292.0
2024-08-10 03:00:00,1039.425,-667.3,177.1,-557.68325,594.0,-303.05
2024-08-10 04:00:00,1199.75,-696.4,256.225,-592.23,593.825,-331.0
2024-08-10 05:00:00,774.75,-823.725,144.325,-708.85775,593.725,-399.125
2024-08-10 06:00:00,947.0,-775.125,49.0,-669.6355,593.825,-376.4
2024-08-10 07:00:00,757.3,-650.85,-67.05,-483.135,593.7,-297.5
2024-08-10 08:00:00,797.125,-890.475,-53.7,-573.78775,582.25,-298.025
2024-08-10 09:00:00,535.8,-998.5250000000001,-495.85,-633.2705,431.5,-277.425
2024-08-10 10:00:00,758.375,-1056.625,-460.225,-722.6245,-155.925,-358.25
2024-08-10 11:00:00,725.85,-1274.975,-507.375,-905.4885,-543.5,-434.625
2024-08-10 12:00:00,452.175,-1452.85,-507.34999999999997,-990.6865,-543.6,-458.3
2024-08-10 13:00:00,249.275,-1606.575,-507.34999999999997,-1140.822,-194.775,-547.0
2024-08-10 14:00:00,148.85,-1589.65,-507.225,-1132.51,-180.275,-560.35
2024-08-10 15:00:00,653.05,-1261.95,-507.35,-1025.493,-367.175,-550.8
2024-08-10 16:00:00,1297.75,-911.65,-507.225,-821.3295,-66.07499999999999,-521.0
2024-08-10 17:00:00,1850.675,-586.3,-345.55,-665.21975,0.0,-447.8
2024-08-10 18:00:00,1712.075,-464.35,172.55,-603.91875,0.0,-399.125
2024-08-10 19:00:00,1968.275,-291.45000000000005,250.5,-511.96725,290.35,-294.2
2024-08-10 20:00:00,1645.125,-398.175,309.925,-556.64425,593.875,-270.125
2024-08-10 21:00:00,1299.325,-553.9000000000001,349.275,-630.673,593.6,-305.675
2024-08-10 22:00:00,1243.125,-497.825,349.3,-586.5155,594.05,-342.875
2024-08-10 23:00:00,1129.975,-572.4,318.125,-616.38675,594.125,-308.54999999999995
2024-08-11 00:00:00,932.05,-732.675,333.025,-646.7774999999999,594.125,-288.15
2024-08-11 01:00:00,287.25,-965.375,349.0,-713.793,593.8249999999999,-281.8
2024-08-11 02:00:00,182.525,-974.725,349.1,-709.89675,593.875,-298.175
2024-08-11 03:00:00,1.875,-927.65,349.1,-651.9725,594.275,-227.95
2024-08-11 04:00:00,-270.45,-965.85,349.05,-677.9475,594.225,-234.75
2024-08-11 05:00:00,-158.625,-781.75,189.575,-570.9304999999999,589.75,-198.22500000000002
2024-08-11 06:00:00,-78.55,-778.625,78.875,-562.6185,571.475,-169.875
2024-08-11 07:00:00,-743.875,-935.6,345.675,-578.98275,572.4,-133.67499999999998
2024-08-11 08:00:00,-1300.075,-1119.975,299.25,-636.64725,320.825,-132.625
2024-08-11 09:00:00,-461.0,-1483.025,-31.35,-951.46425,-254.1,-327.85
2024-08-11 10:00:00,-418.025,-1467.775,-507.79999999999995,-961.85425,-606.175,-306.3
2024-08-11 11:00:00,-308.25,-1487.225,-507.65,-936.3987500000001,-614.05,-253.375
2024-08-11 12:00:00,-270.55,-1444.125,-507.57500000000005,-955.3605,-614.0,-287.85
2024-08-11 13:00:00,-245.625,-1353.25,-507.625,-935.1,-614.325,-351.175
2024-08-11 14:00:00,-359.9,-1460.525,-507.3,-1010.68725,-614.275,-364.775
2024-08-11 15:00:00,29.450000000000003,-1473.925,-507.825,-985.75125,-614.175,-406.05
2024-08-11 16:00:00,599.875,-1493.3,-507.75,-1015.103,-559.3,-525.825
2024-08-11 17:00:00,841.725,-1407.125,-439.575,-1002.635,-106.7,-556.625
2024-08-11 18:00:00,908.175,-846.875,121.89999999999999,-749.6385,434.95,-415.55
2024-08-11 19:00:00,641.1,-832.6,350.65,-708.0785,594.15,-386.9
2024-08-11 20:00:00,682.5,-531.125,267.575,-586.5155,593.6,-341.625
2024-08-11 21:00:00,1146.4,-463.625,274.325,-616.127,593.625,-340.875
2024-08-11 22:00:00,1584.475,-451.65,228.475,-589.89225,593.575,-352.075
2024-08-11 23:00:00,1571.75,-688.825,261.65000000000003,-700.54575,593.625,-354.725
2024-08-12 00:00:00,1330.7,-614.8499999999999,139.8,-572.74875,593.575,-255.975
2024-08-12 01:00:00,962.65,-696.9749999999999,126.7,-672.233,593.4749999999999,-260.125
2024-08-12 02:00:00,1052.45,-565.775,64.425,-575.8657499999999,593.625,-223.275
2024-08-12 03:00:00,1102.35,-534.825,86.625,-549.631,593.625,-219.825
2024-08-12 04:00:00,1198.5,-604.075,49.325,-544.9555,593.65,-245.975
2024-08-12 05:00:00,623.75,-671.8,77.375,-554.3065,593.875,-228.525
2024-08-12 06:00:00,629.725,-599.35,240.025,-487.55075000000005,593.7,-169.0
2024-08-12 07:00:00,189.65,-848.35,189.2,-521.578,593.55,-139.625
2024-08-12 08:00:00,-212.6,-1172.975,-109.8,-574.82675,593.7,-79.69999999999999
2024-08-12 09:00:00,-472.225,-1521.4,-199.8,-943.412,593.675,0.0
2024-08-12 10:00:00,-507.225,-1625.275,-47.05,-1055.1045,592.1,0.0
2024-08-12 11:00:00,-299.675,-1421.875,-241.7,-1036.14275,541.8,0.0
2024-08-12 12:00:00,476.025,-1388.225,-507.45,-1162.641,0.45000000000000284,0.0
2024-08-12 13:00:00,477.625,-1407.575,-476.375,-1216.40925,-125.0,0.0
2024-08-12 14:00:00,415.225,-1352.275,-358.4,-1194.0707499999999,164.55,0.0
2024-08-12 15:00:00,822.75,-1162.5,-163.0,-1115.3665,142.25,0.0
2024-08-12 16:00:00,1320.25,-908.625,118.2,-1033.805,580.5,0.0
2024-08-12 17:00:00,1453.675,-825.2,12.85,-1017.44075,593.8249999999999,0.0
2024-08-12 18:00:00,1941.025,-288.65000000000003,53.325,-787.8217500000001,593.85,0.0
2024-08-12 19:00:00,1486.8,-230.5,81.825,-689.1167499999999,593.95,0.0
2024-08-12 20:00:00,1642.75,10.225000000000009,37.075,-520.0195,594.05,0.0
2024-08-12 21:00:00,1802.725,183.975,-178.075,-265.46450000000004,593.875,0.0
2024-08-12 22:00:00,1886.1,-96.075,100.25,-382.61175000000003,594.375,0.0
2024-08-12 23:00:00,1922.975,-221.1,-74.3,-440.536,594.1750000000001,0.0
2024-08-13 00:00:00,1818.475,-194.35,-152.92499999999998,-628.33525,594.3249999999999,0.0
2024-08-13 01:00:00,1732.45,-205.075,-70.725,-648.8555,593.85,0.0
2024-08-13 02:00:00,1759.0,-115.025,0.0,-599.24325,594.225,0.0
2024-08-13 03:00:00,1631.925,32.275,-78.25,-453.004,594.025,0.0
2024-08-13 04:00:00,1676.65,45.975,-137.5,-355.07825,593.975,0.0
2024-08-13 05:00:00,1624.5749999999998,-258.575,-116.175,-493.525,593.95,0.0
2024-08-13 06:00:00,1760.775,-142.375,50.8,-379.49475,593.825,0.0
2024-08-13 07:00:00,594.825,-734.975,-30.6,-713.0137500000001,591.075,0.0
2024-08-13 08:00:00,158.42499999999998,-1193.925,-323.25,-909.125,585.55,0.0
2024-08-13 09:00:00,-247.925,-1340.8,-406.475,-939.51575,593.925,0.0
2024-08-13 10:00:00,-385.95,-1482.0,-378.9,-1029.38925,525.25,0.0
2024-08-13 11:00:00,355.2,-1212.6,-507.675,-1029.6490000000001,-45.85,0.0
2024-08-13 12:00:00,711.025,-1247.725,-507.65,-1125.49675,-382.375,0.0
2024-08-13 13:00:00,865.075,-1200.55,-507.575,-1071.9882499999999,-520.25,0.0
2024-08-13 14:00:00,1081.675,-1090.325,-507.2,-1078.22225,-543.575,0.0
2024-08-13 15:00:00,1092.6,-825.175,-507.35,-1012.24575,5.450000000000003,0.0
2024-08-13 16:00:00,1383.675,-689.2,-425.65,-935.3597500000001,536.15,0.0
2024-08-13 17:00:00,1784.05,-568.225,-392.8,-867.0455,594.0,0.0
2024-08-13 18:00:00,1768.35,-346.775,-231.97500000000002,-745.74225,593.9,0.0
2024-08-13 19:00:00,1789.875,-252.375,-381.425,-655.34925,594.0,0.0
2024-08-13 20:00:00,1678.95,-301.95,-364.275,-684.96075,593.875,0.0
2024-08-13 21:00:00,1743.0,-248.35,-305.525,-603.3992499999999,593.85,0.0
2024-08-13 22:00:00,1719.275,-260.40000000000003,-405.675,-685.4802500000001,593.85,0.0
2024-08-13 23:00:00,1480.825,-436.65,-368.875,-777.172,593.825,0.0
2024-08-14 00:00:00,1334.9,-525.375,-493.425,-860.5517500000001,593.675,0.0
2024-08-14 01:00:00,1298.2,-730.175,-507.5,-1016.40175,593.725,0.0
2024-08-14 02:00:00,1341.4,-650.65,-507.45,-984.71225,593.625,0.0
2024-08-14 03:00:00,1061.65,-758.45,-507.275,-974.0625,593.55,0.0
2024-08-14 04:00:00,951.75,-751.3,-507.3,-993.2840000000001,593.75,0.0
2024-08-14 05:00:00,245.125,-819.8499999999999,-486.7,-934.84025,593.775,0.0
2024-08-14 06:00:00,-77.575,-671.4749999999999,-508.225,-656.90775,593.825,0.0
2024-08-14 07:00:00,-293.25,-621.25,-508.25,-447.02975000000004,593.95,0.0
2024-08-14 08:00:00,-1457.25,-1019.375,-507.9,-724.183,581.475,0.0
2024-08-14 09:00:00,-1979.2,-1468.275,-429.375,-953.54225,480.775,0.0
2024-08-14 10:00:00,-2115.2,-1521.775,-415.15,-1060.2995,362.3,0.0
2024-08-14 11:00:00,-1864.1,-1419.375,-383.3,-1082.37825,0.0,0.0
2024-08-14 12:00:00,-1499.875,-1406.225,-476.65,-1120.042,-200.29999999999998,0.0
2024-08-14 13:00:00,-1350.35,-1270.9,-508.075,-1033.02575,-483.775,0.0
2024-08-14 14:00:00,-995.75,-1157.1,-508.025,-1048.61075,-386.7,0.0
2024-08-14 15:00:00,-450.8,-910.5,-507.825,-952.2435,-198.72500000000002,0.0
2024-08-14 16:00:00,825.925,-865.575,-507.875,-974.582,308.725,0.0
2024-08-14 17:00:00,981.25,-833.075,-205.0,-1036.922,435.025,0.0
2024-08-14 18:00:00,1221.55,-505.225,-130.125,-755.8725,594.05,0.0
2024-08-14 19:00:00,1055.75,-323.375,-183.0,-647.55675,594.075,0.0
2024-08-14 20:00:00,494.67499999999995,-651.0,-63.7,-868.34425,594.075,0.0
2024-08-14 21:00:00,917.2,-492.8,-188.225,-752.49575,581.75,0.0
2024-08-14 22:00:00,909.475,-694.675,-449.45,-826.26475,493.4,0.0
2024-08-14 23:00:00,67.475,-834.9,-360.2,-860.03225,483.05,0.0
2024-08-15 00:00:00,513.275,-1185.15,-500.05,-1040.5585,412.97499999999997,0.0
2024-08-15 01:00:00,-15.850000000000009,-1377.85,-445.475,-1124.9772500000001,413.275,0.0
2024-08-15 02:00:00,135.075,-1320.05,-337.9,-1122.37975,413.325,0.0
2024-08-15 03:00:00,363.875,-1156.1,-314.65,-1060.819,413.45,0.0
2024-08-15 04:00:00,249.47500000000002,-1171.625,-329.875,-1092.24875,423.425,0.0
2024-08-15 05:00:00,-455.35,-1249.275,-333.65,-1079.7807500000001,504.0,0.0
2024-08-15 06:00:00,-1027.95,-1334.2,-164.45,-1006.01175,567.2,0.0
2024-08-15 07:00:00,-1470.675,-1599.9,58.9,-1066.2737499999998,468.725,0.0
2024-08-15 08:00:00,-1705.2,-1822.625,101.95,-1116.66525,584.65,0.0
2024-08-15 09:00:00,-1906.625,-1936.6750000000002,60.825,-1204.98025,547.85,0.0
2024-08-15 10:00:00,-1388.025,-2014.875,90.825,-1239.527,175.675,0.0
2024-08-15 11:00:00,-838.25,-1731.475,-507.85,-1092.76825,-387.85,0.0
2024-08-15 12:00:00,-700.725,-1644.45,-507.5,-1096.145,-613.4,0.0
2024-08-15 13:00:00,-163.775,-1423.55,-507.4,-1000.0375,-613.5,0.0
