Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-07-16";"12:45 - 13:00";21650;21831.791;"2025-02-02 19:49"
"2024-07-16";"13:00 - 13:15";21800;22051.756;"2025-02-02 19:49"
"2024-07-16";"13:15 - 13:30";21750;22033.13;"2025-02-02 19:49"
"2024-07-16";"13:30 - 13:45";21450;21842.67;"2025-02-02 19:49"
"2024-07-16";"13:45 - 14:00";20950;21688.76;"2025-02-02 19:49"
"2024-07-16";"14:00 - 14:15";21100;21895.908;"2025-02-02 19:49"
"2024-07-16";"14:15 - 14:30";21250;22041.506;"2025-02-02 19:49"
"2024-07-16";"14:30 - 14:45";21350;21789.537;"2025-02-02 19:49"
"2024-07-16";"14:45 - 15:00";21450;21828.92;"2025-02-02 19:49"
"2024-07-16";"15:00 - 15:15";21400;21815.71;"2025-02-02 19:49"
"2024-07-16";"15:15 - 15:30";21400;21712.049;"2025-02-02 19:49"
"2024-07-16";"15:30 - 15:45";21450;21538.977;"2025-02-02 19:49"
"2024-07-16";"15:45 - 16:00";21250;21223.36;"2025-02-02 19:49"
"2024-07-16";"16:00 - 16:15";21150;21204.69;"2025-02-02 19:49"
"2024-07-16";"16:15 - 16:30";21250;21132.602;"2025-02-02 19:49"
"2024-07-16";"16:30 - 16:45";21250;20978.121;"2025-02-02 19:49"
"2024-07-16";"16:45 - 17:00";21350;21008.426;"2025-02-02 19:49"
"2024-07-16";"17:00 - 17:15";21500;20896.492;"2025-02-02 19:49"
"2024-07-16";"17:15 - 17:30";21600;20877.66;"2025-02-02 19:49"
"2024-07-16";"17:30 - 17:45";21600;20847.758;"2025-02-02 19:49"
"2024-07-16";"17:45 - 18:00";21400;20619.46;"2025-02-02 19:49"
"2024-07-16";"18:00 - 18:15";21350;20497.95;"2025-02-02 19:49"
"2024-07-16";"18:15 - 18:30";21500;20592.72;"2025-02-02 19:49"
"2024-07-16";"18:30 - 18:45";21650;20786.236;"2025-02-02 19:49"
"2024-07-16";"18:45 - 19:00";21500;20708.295;"2025-02-02 19:49"
"2024-07-16";"19:00 - 19:15";21450;20479.758;"2025-02-02 19:49"
"2024-07-16";"19:15 - 19:30";21500;20495.46;"2025-02-02 19:49"
"2024-07-16";"19:30 - 19:45";21650;20480.682;"2025-02-02 19:49"
"2024-07-16";"19:45 - 20:00";21550;20471.088;"2025-02-02 19:49"
"2024-07-16";"20:00 - 20:15";21500;20415.758;"2025-02-02 19:49"
"2024-07-16";"20:15 - 20:30";21350;20439.734;"2025-02-02 19:49"
"2024-07-16";"20:30 - 20:45";21050;20396.11;"2025-02-02 19:49"
"2024-07-16";"20:45 - 21:00";20800;20189.734;"2025-02-02 19:49"
"2024-07-16";"21:00 - 21:15";20700;20010.395;"2025-02-02 19:49"
"2024-07-16";"21:15 - 21:30";20400;20027.777;"2025-02-02 19:49"
"2024-07-16";"21:30 - 21:45";19950;19629.639;"2025-02-02 19:49"
"2024-07-16";"21:45 - 22:00";19550;19126.219;"2025-02-02 19:49"
"2024-07-16";"22:00 - 22:15";19450;19091.28;"2025-02-02 19:49"
"2024-07-16";"22:15 - 22:30";19200;18792.89;"2025-02-02 19:49"
"2024-07-16";"22:30 - 22:45";18900;18361.738;"2025-02-02 19:49"
"2024-07-16";"22:45 - 23:00";18450;18075.625;"2025-02-02 19:49"
"2024-07-16";"23:00 - 23:15";17850;17800.102;"2025-02-02 19:49"
"2024-07-16";"23:15 - 23:30";17600;17198.555;"2025-02-02 19:49"
"2024-07-16";"23:30 - 23:45";17200;16843.258;"2025-02-02 19:49"
"2024-07-16";"23:45 - 24:00";16900;16624.518;"2025-02-02 19:49"
"2024-07-17";"00:00 - 00:15";16400;16180.909;"2025-02-02 19:49"
"2024-07-17";"00:15 - 00:30";16200;15946.466;"2025-02-02 19:49"
"2024-07-17";"00:30 - 00:45";16050;15930.223;"2025-02-02 19:49"
"2024-07-17";"00:45 - 01:00";15900;15587.729;"2025-02-02 19:49"
"2024-07-17";"01:00 - 01:15";15800;15618.806;"2025-02-02 19:49"
"2024-07-17";"01:15 - 01:30";15650;15297.573;"2025-02-02 19:49"
"2024-07-17";"01:30 - 01:45";15450;15085.837;"2025-02-02 19:49"
"2024-07-17";"01:45 - 02:00";15300;14933.9;"2025-02-02 19:49"
"2024-07-17";"02:00 - 02:15";15250;14958.402;"2025-02-02 19:49"
"2024-07-17";"02:15 - 02:30";15200;15018.694;"2025-02-02 19:49"
"2024-07-17";"02:30 - 02:45";15200;15058.247;"2025-02-02 19:49"
"2024-07-17";"02:45 - 03:00";15200;14852.902;"2025-02-02 19:49"
"2024-07-17";"03:00 - 03:15";15200;14789.357;"2025-02-02 19:49"
"2024-07-17";"03:15 - 03:30";15200;14651.791;"2025-02-02 19:49"
"2024-07-17";"03:30 - 03:45";15200;14799.493;"2025-02-02 19:49"
"2024-07-17";"03:45 - 04:00";15200;14700.529;"2025-02-02 19:49"
"2024-07-17";"04:00 - 04:15";15200;14747.464;"2025-02-02 19:49"
"2024-07-17";"04:15 - 04:30";15200;14702.604;"2025-02-02 19:49"
"2024-07-17";"04:30 - 04:45";15200;14653.608;"2025-02-02 19:49"
"2024-07-17";"04:45 - 05:00";15200;14861.277;"2025-02-02 19:49"
"2024-07-17";"05:00 - 05:15";15400;15063.651;"2025-02-02 19:49"
"2024-07-17";"05:15 - 05:30";15500;15227.518;"2025-02-02 19:49"
"2024-07-17";"05:30 - 05:45";15850;15499.047;"2025-02-02 19:49"
"2024-07-17";"05:45 - 06:00";16300;15800.341;"2025-02-02 19:49"
"2024-07-17";"06:00 - 06:15";17500;17068.707;"2025-02-02 19:49"
"2024-07-17";"06:15 - 06:30";18050;17374.902;"2025-02-02 19:49"
"2024-07-17";"06:30 - 06:45";18600;17862.902;"2025-02-02 19:49"
"2024-07-17";"06:45 - 07:00";19100;18230.383;"2025-02-02 19:49"
"2024-07-17";"07:00 - 07:15";19650;18960.355;"2025-02-02 19:49"
"2024-07-17";"07:15 - 07:30";20100;19397.332;"2025-02-02 19:49"
"2024-07-17";"07:30 - 07:45";20400;19688.186;"2025-02-02 19:49"
"2024-07-17";"07:45 - 08:00";20700;19785.18;"2025-02-02 19:49"
"2024-07-17";"08:00 - 08:15";20950;20134.145;"2025-02-02 19:49"
"2024-07-17";"08:15 - 08:30";21200;20323.102;"2025-02-02 19:49"
"2024-07-17";"08:30 - 08:45";21400;20482.895;"2025-02-02 19:49"
"2024-07-17";"08:45 - 09:00";21400;20533.658;"2025-02-02 19:49"
"2024-07-17";"09:00 - 09:15";21400;20794.4;"2025-02-02 19:49"
"2024-07-17";"09:15 - 09:30";21400;20833.102;"2025-02-02 19:49"
"2024-07-17";"09:30 - 09:45";21400;20805.516;"2025-02-02 19:49"
"2024-07-17";"09:45 - 10:00";21300;20581.203;"2025-02-02 19:49"
"2024-07-17";"10:00 - 10:15";21150;20242.803;"2025-02-02 19:49"
"2024-07-17";"10:15 - 10:30";21250;20378.98;"2025-02-02 19:49"
"2024-07-17";"10:30 - 10:45";21350;20308.121;"2025-02-02 19:49"
"2024-07-17";"10:45 - 11:00";21400;20542.674;"2025-02-02 19:49"
"2024-07-17";"11:00 - 11:15";21450;20396.79;"2025-02-02 19:49"
"2024-07-17";"11:15 - 11:30";21500;20577.111;"2025-02-02 19:49"
"2024-07-17";"11:30 - 11:45";21550;20616.986;"2025-02-02 19:49"
"2024-07-17";"11:45 - 12:00";21600;20560.986;"2025-02-02 19:49"
"2024-07-17";"12:00 - 12:15";21600;20782.26;"2025-02-02 19:49"
"2024-07-17";"12:15 - 12:30";21600;20582.21;"2025-02-02 19:49"
"2024-07-17";"12:30 - 12:45";21600;21020.422;"2025-02-02 19:49"
"2024-07-17";"12:45 - 13:00";21650;20766.67;"2025-02-02 19:49"
"2024-07-17";"13:00 - 13:15";21750;20925.44;"2025-02-02 19:49"
"2024-07-17";"13:15 - 13:30";21750;20644.166;"2025-02-02 19:49"
"2024-07-17";"13:30 - 13:45";21550;20409.35;"2025-02-02 19:49"
"2024-07-17";"13:45 - 14:00";21250;20007.066;"2025-02-02 19:49"
"2024-07-17";"14:00 - 14:15";21250;20296.604;"2025-02-02 19:49"
"2024-07-17";"14:15 - 14:30";21350;20720.754;"2025-02-02 19:49"
"2024-07-17";"14:30 - 14:45";21400;20343.857;"2025-02-02 19:49"
"2024-07-17";"14:45 - 15:00";21450;20268.031;"2025-02-02 19:49"
"2024-07-17";"15:00 - 15:15";21450;20836.182;"2025-02-02 19:49"
"2024-07-17";"15:15 - 15:30";21450;20452.982;"2025-02-02 19:49"
"2024-07-17";"15:30 - 15:45";21450;20712.785;"2025-02-02 19:49"
"2024-07-17";"15:45 - 16:00";21450;20397.26;"2025-02-02 19:49"
"2024-07-17";"16:00 - 16:15";21450;20484.535;"2025-02-02 19:49"
"2024-07-17";"16:15 - 16:30";21450;20375.377;"2025-02-02 19:49"
"2024-07-17";"16:30 - 16:45";21450;20454.127;"2025-02-02 19:49"
"2024-07-17";"16:45 - 17:00";21450;20179.658;"2025-02-02 19:49"
"2024-07-17";"17:00 - 17:15";21450;20100.438;"2025-02-02 19:49"
"2024-07-17";"17:15 - 17:30";21450;20217.574;"2025-02-02 19:49"
"2024-07-17";"17:30 - 17:45";21450;19999.941;"2025-02-02 19:49"
"2024-07-17";"17:45 - 18:00";21450;19822.299;"2025-02-02 19:49"
"2024-07-17";"18:00 - 18:15";21450;19566.299;"2025-02-02 19:49"
"2024-07-17";"18:15 - 18:30";21450;19698.88;"2025-02-02 19:49"
"2024-07-17";"18:30 - 18:45";21450;19888.998;"2025-02-02 19:49"
"2024-07-17";"18:45 - 19:00";21450;19761.295;"2025-02-02 19:49"
"2024-07-17";"19:00 - 19:15";21450;19694.248;"2025-02-02 19:49"
"2024-07-17";"19:15 - 19:30";21450;19811.314;"2025-02-02 19:49"
"2024-07-17";"19:30 - 19:45";21450;19915.996;"2025-02-02 19:49"
"2024-07-17";"19:45 - 20:00";21450;19866.014;"2025-02-02 19:49"
"2024-07-17";"20:00 - 20:15";21450;19807.768;"2025-02-02 19:49"
"2024-07-17";"20:15 - 20:30";21400;19822.35;"2025-02-02 19:49"
"2024-07-17";"20:30 - 20:45";21150;19754.826;"2025-02-02 19:49"
"2024-07-17";"20:45 - 21:00";20900;19651.5;"2025-02-02 19:49"
"2024-07-17";"21:00 - 21:15";20800;19456.408;"2025-02-02 19:49"
"2024-07-17";"21:15 - 21:30";20600;19294.363;"2025-02-02 19:49"
"2024-07-17";"21:30 - 21:45";20350;18896.816;"2025-02-02 19:49"
"2024-07-17";"21:45 - 22:00";19900;18501.64;"2025-02-02 19:49"
"2024-07-17";"22:00 - 22:15";19550;18366.752;"2025-02-02 19:49"
"2024-07-17";"22:15 - 22:30";19300;17987.445;"2025-02-02 19:49"
"2024-07-17";"22:30 - 22:45";19050;17658.062;"2025-02-02 19:49"
"2024-07-17";"22:45 - 23:00";18650;17212.252;"2025-02-02 19:49"
"2024-07-17";"23:00 - 23:15";18150;17021.578;"2025-02-02 19:49"
"2024-07-17";"23:15 - 23:30";17750;16622.969;"2025-02-02 19:49"
"2024-07-17";"23:30 - 23:45";17350;16202.355;"2025-02-02 19:49"
"2024-07-17";"23:45 - 24:00";16850;16113.57;"2025-02-02 19:49"
"2024-07-18";"00:00 - 00:15";16250;15893.935;"2025-02-02 19:49"
"2024-07-18";"00:15 - 00:30";16050;15534.935;"2025-02-02 19:49"
"2024-07-18";"00:30 - 00:45";15900;15309.919;"2025-02-02 19:49"
"2024-07-18";"00:45 - 01:00";15750;15176.482;"2025-02-02 19:49"
"2024-07-18";"01:00 - 01:15";15600;14928.583;"2025-02-02 19:49"
"2024-07-18";"01:15 - 01:30";15400;14881.975;"2025-02-02 19:49"
"2024-07-18";"01:30 - 01:45";15250;14724.297;"2025-02-02 19:49"
"2024-07-18";"01:45 - 02:00";15100;14754.354;"2025-02-02 19:49"
"2024-07-18";"02:00 - 02:15";15000;14507.404;"2025-02-02 19:49"
"2024-07-18";"02:15 - 02:30";14950;14548.23;"2025-02-02 19:49"
"2024-07-18";"02:30 - 02:45";14900;14506.188;"2025-02-02 19:49"
"2024-07-18";"02:45 - 03:00";14850;14528.938;"2025-02-02 19:49"
"2024-07-18";"03:00 - 03:15";14850;14703.159;"2025-02-02 19:49"
"2024-07-18";"03:15 - 03:30";14850;14511.69;"2025-02-02 19:49"
"2024-07-18";"03:30 - 03:45";14850;14557.714;"2025-02-02 19:49"
"2024-07-18";"03:45 - 04:00";14850;14536.373;"2025-02-02 19:49"
"2024-07-18";"04:00 - 04:15";14850;14425.658;"2025-02-02 19:49"
"2024-07-18";"04:15 - 04:30";14850;14398.862;"2025-02-02 19:49"
"2024-07-18";"04:30 - 04:45";14850;14405.688;"2025-02-02 19:49"
"2024-07-18";"04:45 - 05:00";14950;14509.214;"2025-02-02 19:49"
"2024-07-18";"05:00 - 05:15";15100;14688.493;"2025-02-02 19:49"
"2024-07-18";"05:15 - 05:30";15200;14837.108;"2025-02-02 19:49"
"2024-07-18";"05:30 - 05:45";15550;15106.805;"2025-02-02 19:49"
"2024-07-18";"05:45 - 06:00";16050;15564.361;"2025-02-02 19:49"
"2024-07-18";"06:00 - 06:15";17050;16600.707;"2025-02-02 19:49"
"2024-07-18";"06:15 - 06:30";17500;17088.191;"2025-02-02 19:49"
"2024-07-18";"06:30 - 06:45";18000;17428.285;"2025-02-02 19:49"
"2024-07-18";"06:45 - 07:00";18450;17991.057;"2025-02-02 19:49"
"2024-07-18";"07:00 - 07:15";19050;18535.408;"2025-02-02 19:49"
"2024-07-18";"07:15 - 07:30";19400;18927.871;"2025-02-02 19:49"
"2024-07-18";"07:30 - 07:45";19750;19258.977;"2025-02-02 19:49"
"2024-07-18";"07:45 - 08:00";20100;19485.844;"2025-02-02 19:49"
"2024-07-18";"08:00 - 08:15";20450;19865.027;"2025-02-02 19:49"
"2024-07-18";"08:15 - 08:30";20700;19935.188;"2025-02-02 19:49"
"2024-07-18";"08:30 - 08:45";20900;19930.047;"2025-02-02 19:49"
"2024-07-18";"08:45 - 09:00";21000;19976.38;"2025-02-02 19:49"
"2024-07-18";"09:00 - 09:15";21050;20040.686;"2025-02-02 19:49"
"2024-07-18";"09:15 - 09:30";21050;20066.754;"2025-02-02 19:49"
"2024-07-18";"09:30 - 09:45";21050;19725.604;"2025-02-02 19:49"
"2024-07-18";"09:45 - 10:00";20900;19518.107;"2025-02-02 19:49"
"2024-07-18";"10:00 - 10:15";20800;19448.377;"2025-02-02 19:49"
"2024-07-18";"10:15 - 10:30";20950;19676.371;"2025-02-02 19:49"
"2024-07-18";"10:30 - 10:45";21050;19832.244;"2025-02-02 19:49"
"2024-07-18";"10:45 - 11:00";21100;20095.742;"2025-02-02 19:49"
"2024-07-18";"11:00 - 11:15";21150;19877.078;"2025-02-02 19:49"
"2024-07-18";"11:15 - 11:30";21200;19715.873;"2025-02-02 19:49"
"2024-07-18";"11:30 - 11:45";21200;19719.943;"2025-02-02 19:49"
"2024-07-18";"11:45 - 12:00";21200;19588.086;"2025-02-02 19:49"
"2024-07-18";"12:00 - 12:15";21200;19784.873;"2025-02-02 19:49"
"2024-07-18";"12:15 - 12:30";21200;19599.215;"2025-02-02 19:49"
"2024-07-18";"12:30 - 12:45";21200;20098.193;"2025-02-02 19:49"
"2024-07-18";"12:45 - 13:00";21200;19544.77;"2025-02-02 19:49"
"2024-07-18";"13:00 - 13:15";21200;19855.295;"2025-02-02 19:49"
"2024-07-18";"13:15 - 13:30";21150;19600.836;"2025-02-02 19:49"
"2024-07-18";"13:30 - 13:45";20850;19627.23;"2025-02-02 19:49"
"2024-07-18";"13:45 - 14:00";20450;19095.674;"2025-02-02 19:49"
"2024-07-18";"14:00 - 14:15";20450;19471.592;"2025-02-02 19:49"
"2024-07-18";"14:15 - 14:30";20500;19524.736;"2025-02-02 19:49"
"2024-07-18";"14:30 - 14:45";20600;19632.082;"2025-02-02 19:49"
"2024-07-18";"14:45 - 15:00";20600;19314.322;"2025-02-02 19:49"
"2024-07-18";"15:00 - 15:15";20600;19662.613;"2025-02-02 19:49"
"2024-07-18";"15:15 - 15:30";20600;19518.287;"2025-02-02 19:49"
"2024-07-18";"15:30 - 15:45";20600;19816.328;"2025-02-02 19:49"
"2024-07-18";"15:45 - 16:00";20600;19798.951;"2025-02-02 19:49"
"2024-07-18";"16:00 - 16:15";20600;19722.537;"2025-02-02 19:49"
"2024-07-18";"16:15 - 16:30";20650;19761.545;"2025-02-02 19:49"
"2024-07-18";"16:30 - 16:45";20650;19800.01;"2025-02-02 19:49"
"2024-07-18";"16:45 - 17:00";20700;19589.727;"2025-02-02 19:49"
"2024-07-18";"17:00 - 17:15";20800;19745.787;"2025-02-02 19:49"
"2024-07-18";"17:15 - 17:30";20850;19809.695;"2025-02-02 19:49"
"2024-07-18";"17:30 - 17:45";20850;19811.738;"2025-02-02 19:49"
"2024-07-18";"17:45 - 18:00";20850;19648.863;"2025-02-02 19:49"
"2024-07-18";"18:00 - 18:15";20850;19514.729;"2025-02-02 19:49"
"2024-07-18";"18:15 - 18:30";20850;19620.459;"2025-02-02 19:49"
"2024-07-18";"18:30 - 18:45";20850;19777.252;"2025-02-02 19:49"
"2024-07-18";"18:45 - 19:00";20850;19890.182;"2025-02-02 19:49"
"2024-07-18";"19:00 - 19:15";20850;19793.168;"2025-02-02 19:49"
"2024-07-18";"19:15 - 19:30";20850;19974.703;"2025-02-02 19:49"
"2024-07-18";"19:30 - 19:45";20850;19919.32;"2025-02-02 19:49"
"2024-07-18";"19:45 - 20:00";20850;19933.818;"2025-02-02 19:49"
"2024-07-18";"20:00 - 20:15";20850;19829.268;"2025-02-02 19:49"
"2024-07-18";"20:15 - 20:30";20850;19669.127;"2025-02-02 19:49"
"2024-07-18";"20:30 - 20:45";20700;19760.938;"2025-02-02 19:49"
"2024-07-18";"20:45 - 21:00";20450;19646.072;"2025-02-02 19:49"
"2024-07-18";"21:00 - 21:15";20350;19576.898;"2025-02-02 19:49"
"2024-07-18";"21:15 - 21:30";20150;19436.867;"2025-02-02 19:49"
"2024-07-18";"21:30 - 21:45";19900;18993.822;"2025-02-02 19:49"
"2024-07-18";"21:45 - 22:00";19450;18473.672;"2025-02-02 19:49"
"2024-07-18";"22:00 - 22:15";19150;18415.564;"2025-02-02 19:49"
"2024-07-18";"22:15 - 22:30";18900;18114.207;"2025-02-02 19:49"
"2024-07-18";"22:30 - 22:45";18650;17731.707;"2025-02-02 19:49"
"2024-07-18";"22:45 - 23:00";18300;17476.646;"2025-02-02 19:49"
"2024-07-18";"23:00 - 23:15";17800;17250.357;"2025-02-02 19:49"
"2024-07-18";"23:15 - 23:30";17400;16865.367;"2025-02-02 19:49"
"2024-07-18";"23:30 - 23:45";17000;16516.072;"2025-02-02 19:49"
"2024-07-18";"23:45 - 24:00";16500;16228.619;"2025-02-02 19:49"
"2024-07-19";"00:00 - 00:15";15950;16016.862;"2025-02-02 19:49"
"2024-07-19";"00:15 - 00:30";15700;15704.5;"2025-02-02 19:49"
"2024-07-19";"00:30 - 00:45";15550;15389.292;"2025-02-02 19:49"
"2024-07-19";"00:45 - 01:00";15400;15320.325;"2025-02-02 19:49"
"2024-07-19";"01:00 - 01:15";15250;15203.294;"2025-02-02 19:49"
"2024-07-19";"01:15 - 01:30";15050;14952.837;"2025-02-02 19:49"
"2024-07-19";"01:30 - 01:45";14900;14897.921;"2025-02-02 19:49"
"2024-07-19";"01:45 - 02:00";14750;14671.034;"2025-02-02 19:49"
"2024-07-19";"02:00 - 02:15";14650;14590.007;"2025-02-02 19:49"
"2024-07-19";"02:15 - 02:30";14600;14727.941;"2025-02-02 19:49"
"2024-07-19";"02:30 - 02:45";14550;14603.699;"2025-02-02 19:49"
"2024-07-19";"02:45 - 03:00";14500;14611.835;"2025-02-02 19:49"
"2024-07-19";"03:00 - 03:15";14500;14600.608;"2025-02-02 19:49"
"2024-07-19";"03:15 - 03:30";14500;14622.073;"2025-02-02 19:49"
"2024-07-19";"03:30 - 03:45";14500;14560.488;"2025-02-02 19:49"
"2024-07-19";"03:45 - 04:00";14500;14453.518;"2025-02-02 19:49"
"2024-07-19";"04:00 - 04:15";14500;14548.12;"2025-02-02 19:49"
"2024-07-19";"04:15 - 04:30";14500;14492.892;"2025-02-02 19:49"
"2024-07-19";"04:30 - 04:45";14500;14505.046;"2025-02-02 19:49"
"2024-07-19";"04:45 - 05:00";14600;14544.689;"2025-02-02 19:49"
"2024-07-19";"05:00 - 05:15";14750;14783.915;"2025-02-02 19:49"
"2024-07-19";"05:15 - 05:30";14850;14695.337;"2025-02-02 19:49"
"2024-07-19";"05:30 - 05:45";15200;15000.906;"2025-02-02 19:49"
"2024-07-19";"05:45 - 06:00";15500;15320.625;"2025-02-02 19:49"
"2024-07-19";"06:00 - 06:15";16550;16375.513;"2025-02-02 19:49"
"2024-07-19";"06:15 - 06:30";17050;16968.191;"2025-02-02 19:49"
"2024-07-19";"06:30 - 06:45";17500;17245.91;"2025-02-02 19:49"
"2024-07-19";"06:45 - 07:00";18000;17945.51;"2025-02-02 19:49"
"2024-07-19";"07:00 - 07:15";18550;18479.314;"2025-02-02 19:49"
"2024-07-19";"07:15 - 07:30";19000;18718.832;"2025-02-02 19:49"
"2024-07-19";"07:30 - 07:45";19350;18992.14;"2025-02-02 19:49"
"2024-07-19";"07:45 - 08:00";19600;19268.545;"2025-02-02 19:49"
"2024-07-19";"08:00 - 08:15";19850;19514.236;"2025-02-02 19:49"
"2024-07-19";"08:15 - 08:30";20050;19656.68;"2025-02-02 19:49"
"2024-07-19";"08:30 - 08:45";20200;19913.531;"2025-02-02 19:49"
"2024-07-19";"08:45 - 09:00";20350;19871.7;"2025-02-02 19:49"
"2024-07-19";"09:00 - 09:15";20400;19981.463;"2025-02-02 19:49"
"2024-07-19";"09:15 - 09:30";20400;19911.098;"2025-02-02 19:49"
"2024-07-19";"09:30 - 09:45";20400;20067.418;"2025-02-02 19:49"
"2024-07-19";"09:45 - 10:00";20150;19464.572;"2025-02-02 19:49"
"2024-07-19";"10:00 - 10:15";20000;19549.127;"2025-02-02 19:49"
"2024-07-19";"10:15 - 10:30";20050;19604.707;"2025-02-02 19:49"
"2024-07-19";"10:30 - 10:45";20150;19757.193;"2025-02-02 19:49"
"2024-07-19";"10:45 - 11:00";20200;19707.133;"2025-02-02 19:49"
"2024-07-19";"11:00 - 11:15";20300;19653.154;"2025-02-02 19:49"
"2024-07-19";"11:15 - 11:30";20300;19665.164;"2025-02-02 19:49"
"2024-07-19";"11:30 - 11:45";20300;19444.105;"2025-02-02 19:49"
"2024-07-19";"11:45 - 12:00";20350;19584.676;"2025-02-02 19:49"
"2024-07-19";"12:00 - 12:15";20400;19484.678;"2025-02-02 19:49"
"2024-07-19";"12:15 - 12:30";20450;19833.33;"2025-02-02 19:49"
"2024-07-19";"12:30 - 12:45";20550;19759.055;"2025-02-02 19:49"
"2024-07-19";"12:45 - 13:00";20700;19516.055;"2025-02-02 19:49"
"2024-07-19";"13:00 - 13:15";20800;19716.457;"2025-02-02 19:49"
"2024-07-19";"13:15 - 13:30";20750;19508.006;"2025-02-02 19:49"
"2024-07-19";"13:30 - 13:45";20450;19435.877;"2025-02-02 19:49"
"2024-07-19";"13:45 - 14:00";20100;18905.18;"2025-02-02 19:49"
"2024-07-19";"14:00 - 14:15";20100;19059.11;"2025-02-02 19:49"
"2024-07-19";"14:15 - 14:30";20150;19172.193;"2025-02-02 19:49"
"2024-07-19";"14:30 - 14:45";20250;19406.715;"2025-02-02 19:49"
"2024-07-19";"14:45 - 15:00";20250;19398.357;"2025-02-02 19:49"
"2024-07-19";"15:00 - 15:15";20250;19569.969;"2025-02-02 19:49"
"2024-07-19";"15:15 - 15:30";20250;19625.238;"2025-02-02 19:49"
"2024-07-19";"15:30 - 15:45";20250;19663.771;"2025-02-02 19:49"
"2024-07-19";"15:45 - 16:00";20250;19529.996;"2025-02-02 19:49"
"2024-07-19";"16:00 - 16:15";20250;19300.973;"2025-02-02 19:49"
"2024-07-19";"16:15 - 16:30";20300;19487.111;"2025-02-02 19:49"
"2024-07-19";"16:30 - 16:45";20300;19587.734;"2025-02-02 19:49"
"2024-07-19";"16:45 - 17:00";20300;19760.89;"2025-02-02 19:49"
"2024-07-19";"17:00 - 17:15";20300;19920.81;"2025-02-02 19:49"
"2024-07-19";"17:15 - 17:30";20250;19881.102;"2025-02-02 19:49"
"2024-07-19";"17:30 - 17:45";20200;19968.756;"2025-02-02 19:49"
"2024-07-19";"17:45 - 18:00";20150;19671.252;"2025-02-02 19:49"
"2024-07-19";"18:00 - 18:15";20100;19635.7;"2025-02-02 19:49"
"2024-07-19";"18:15 - 18:30";20100;19770.615;"2025-02-02 19:49"
"2024-07-19";"18:30 - 18:45";20100;19772.393;"2025-02-02 19:49"
"2024-07-19";"18:45 - 19:00";20100;19747.035;"2025-02-02 19:49"
"2024-07-19";"19:00 - 19:15";20100;19672.72;"2025-02-02 19:49"
"2024-07-19";"19:15 - 19:30";20100;19892.91;"2025-02-02 19:49"
"2024-07-19";"19:30 - 19:45";20100;19848.371;"2025-02-02 19:49"
"2024-07-19";"19:45 - 20:00";20100;19723.674;"2025-02-02 19:49"
"2024-07-19";"20:00 - 20:15";20100;19674.34;"2025-02-02 19:49"
"2024-07-19";"20:15 - 20:30";20100;19469.268;"2025-02-02 19:49"
"2024-07-19";"20:30 - 20:45";20050;19380.855;"2025-02-02 19:49"
"2024-07-19";"20:45 - 21:00";19800;19391.824;"2025-02-02 19:49"
"2024-07-19";"21:00 - 21:15";19700;19206.658;"2025-02-02 19:49"
"2024-07-19";"21:15 - 21:30";19500;19112.729;"2025-02-02 19:49"
"2024-07-19";"21:30 - 21:45";19250;18766.918;"2025-02-02 19:49"
"2024-07-19";"21:45 - 22:00";18800;18292.21;"2025-02-02 19:49"
"2024-07-19";"22:00 - 22:15";18500;18102.72;"2025-02-02 19:49"
"2024-07-19";"22:15 - 22:30";18250;18058.146;"2025-02-02 19:49"
"2024-07-19";"22:30 - 22:45";18000;17632.365;"2025-02-02 19:49"
"2024-07-19";"22:45 - 23:00";17650;17431.428;"2025-02-02 19:49"
"2024-07-19";"23:00 - 23:15";17300;17004.12;"2025-02-02 19:49"
"2024-07-19";"23:15 - 23:30";16900;16763.748;"2025-02-02 19:49"
"2024-07-19";"23:30 - 23:45";16500;16305.757;"2025-02-02 19:49"
"2024-07-19";"23:45 - 24:00";16150;16075.809;"2025-02-02 19:49"
"2024-07-20";"00:00 - 00:15";15750;15830.18;"2025-02-02 19:49"
"2024-07-20";"00:15 - 00:30";15550;15463.345;"2025-02-02 19:49"
"2024-07-20";"00:30 - 00:45";15350;15316.174;"2025-02-02 19:49"
"2024-07-20";"00:45 - 01:00";15150;15255.954;"2025-02-02 19:49"
"2024-07-20";"01:00 - 01:15";15000;15042.368;"2025-02-02 19:49"
"2024-07-20";"01:15 - 01:30";14850;14781.238;"2025-02-02 19:49"
"2024-07-20";"01:30 - 01:45";14700;14711.689;"2025-02-02 19:49"
"2024-07-20";"01:45 - 02:00";14550;14548.13;"2025-02-02 19:49"
"2024-07-20";"02:00 - 02:15";14500;14392.61;"2025-02-02 19:49"
"2024-07-20";"02:15 - 02:30";14400;14491.753;"2025-02-02 19:49"
"2024-07-20";"02:30 - 02:45";14350;14320.376;"2025-02-02 19:49"
"2024-07-20";"02:45 - 03:00";14350;14476.092;"2025-02-02 19:49"
"2024-07-20";"03:00 - 03:15";14350;14369.573;"2025-02-02 19:49"
"2024-07-20";"03:15 - 03:30";14300;14223.453;"2025-02-02 19:49"
"2024-07-20";"03:30 - 03:45";14250;14428.145;"2025-02-02 19:49"
