Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-06-25";"01:00 - 01:15";15150;15398.417;"2025-01-30 15:15"
"2024-06-25";"01:15 - 01:30";15000;15296.441;"2025-01-30 15:15"
"2024-06-25";"01:30 - 01:45";14900;15146.869;"2025-01-30 15:15"
"2024-06-25";"01:45 - 02:00";14800;14864.374;"2025-01-30 15:15"
"2024-06-25";"02:00 - 02:15";14750;14812.128;"2025-01-30 15:15"
"2024-06-25";"02:15 - 02:30";14700;14771.002;"2025-01-30 15:15"
"2024-06-25";"02:30 - 02:45";14650;14818.852;"2025-01-30 15:15"
"2024-06-25";"02:45 - 03:00";14600;14958.131;"2025-01-30 15:15"
"2024-06-25";"03:00 - 03:15";14600;14780.342;"2025-01-30 15:15"
"2024-06-25";"03:15 - 03:30";14700;14790.704;"2025-01-30 15:15"
"2024-06-25";"03:30 - 03:45";14700;14772.904;"2025-01-30 15:15"
"2024-06-25";"03:45 - 04:00";14700;14633.145;"2025-01-30 15:15"
"2024-06-25";"04:00 - 04:15";14700;14687.106;"2025-01-30 15:15"
"2024-06-25";"04:15 - 04:30";14700;14745.232;"2025-01-30 15:15"
"2024-06-25";"04:30 - 04:45";14750;14880.153;"2025-01-30 15:15"
"2024-06-25";"04:45 - 05:00";14850;14988.361;"2025-01-30 15:15"
"2024-06-25";"05:00 - 05:15";14850;15020.791;"2025-01-30 15:15"
"2024-06-25";"05:15 - 05:30";15000;15328.743;"2025-01-30 15:15"
"2024-06-25";"05:30 - 05:45";15300;15500.533;"2025-01-30 15:15"
"2024-06-25";"05:45 - 06:00";15800;16020.238;"2025-01-30 15:15"
"2024-06-25";"06:00 - 06:15";16600;17082.877;"2025-01-30 15:15"
"2024-06-25";"06:15 - 06:30";17400;17539.355;"2025-01-30 15:15"
"2024-06-25";"06:30 - 06:45";18150;18136.295;"2025-01-30 15:15"
"2024-06-25";"06:45 - 07:00";18800;18702.201;"2025-01-30 15:15"
"2024-06-25";"07:00 - 07:15";19450;19150.477;"2025-01-30 15:15"
"2024-06-25";"07:15 - 07:30";20050;19652.459;"2025-01-30 15:15"
"2024-06-25";"07:30 - 07:45";20150;19873.379;"2025-01-30 15:15"
"2024-06-25";"07:45 - 08:00";20600;20310.895;"2025-01-30 15:15"
"2024-06-25";"08:00 - 08:15";20700;20425.193;"2025-01-30 15:15"
"2024-06-25";"08:15 - 08:30";20900;20525.57;"2025-01-30 15:15"
"2024-06-25";"08:30 - 08:45";20700;20627.393;"2025-01-30 15:15"
"2024-06-25";"08:45 - 09:00";20400;20597.26;"2025-01-30 15:15"
"2024-06-25";"09:00 - 09:15";20350;20668.988;"2025-01-30 15:15"
"2024-06-25";"09:15 - 09:30";20350;20640.305;"2025-01-30 15:15"
"2024-06-25";"09:30 - 09:45";20350;20613.756;"2025-01-30 15:15"
"2024-06-25";"09:45 - 10:00";20250;20324.486;"2025-01-30 15:15"
"2024-06-25";"10:00 - 10:15";19650;20196.662;"2025-01-30 15:15"
"2024-06-25";"10:15 - 10:30";19700;20383.902;"2025-01-30 15:15"
"2024-06-25";"10:30 - 10:45";19800;20609.242;"2025-01-30 15:15"
"2024-06-25";"10:45 - 11:00";20000;20504.373;"2025-01-30 15:15"
"2024-06-25";"11:00 - 11:15";20100;20541.338;"2025-01-30 15:15"
"2024-06-25";"11:15 - 11:30";20150;20303.385;"2025-01-30 15:15"
"2024-06-25";"11:30 - 11:45";20300;20739.77;"2025-01-30 15:15"
"2024-06-25";"11:45 - 12:00";20350;20758.055;"2025-01-30 15:15"
"2024-06-25";"12:00 - 12:15";20400;20751.518;"2025-01-30 15:15"
"2024-06-25";"12:15 - 12:30";20450;20485.193;"2025-01-30 15:15"
"2024-06-25";"12:30 - 12:45";20500;20333.717;"2025-01-30 15:15"
"2024-06-25";"12:45 - 13:00";20500;20861.139;"2025-01-30 15:15"
"2024-06-25";"13:00 - 13:15";20400;20766.426;"2025-01-30 15:15"
"2024-06-25";"13:15 - 13:30";20400;20569.83;"2025-01-30 15:15"
"2024-06-25";"13:30 - 13:45";20100;20861.65;"2025-01-30 15:15"
"2024-06-25";"13:45 - 14:00";19800;19936.816;"2025-01-30 15:15"
"2024-06-25";"14:00 - 14:15";19750;20252.775;"2025-01-30 15:15"
"2024-06-25";"14:15 - 14:30";19950;20114.934;"2025-01-30 15:15"
"2024-06-25";"14:30 - 14:45";19950;20604.203;"2025-01-30 15:15"
"2024-06-25";"14:45 - 15:00";19950;20521.01;"2025-01-30 15:15"
"2024-06-25";"15:00 - 15:15";19950;20145.88;"2025-01-30 15:15"
"2024-06-25";"15:15 - 15:30";19900;20477.29;"2025-01-30 15:15"
"2024-06-25";"15:30 - 15:45";19650;20391.156;"2025-01-30 15:15"
"2024-06-25";"15:45 - 16:00";19600;20299.266;"2025-01-30 15:15"
"2024-06-25";"16:00 - 16:15";19900;20253.53;"2025-01-30 15:15"
"2024-06-25";"16:15 - 16:30";19700;20388.012;"2025-01-30 15:15"
"2024-06-25";"16:30 - 16:45";19900;20537.674;"2025-01-30 15:15"
"2024-06-25";"16:45 - 17:00";19850;20360.715;"2025-01-30 15:15"
"2024-06-25";"17:00 - 17:15";19800;20477.7;"2025-01-30 15:15"
"2024-06-25";"17:15 - 17:30";19750;20542.072;"2025-01-30 15:15"
"2024-06-25";"17:30 - 17:45";19900;20915.506;"2025-01-30 15:15"
"2024-06-25";"17:45 - 18:00";20100;20386.83;"2025-01-30 15:15"
"2024-06-25";"18:00 - 18:15";20100;20237.963;"2025-01-30 15:15"
"2024-06-25";"18:15 - 18:30";20200;20278.6;"2025-01-30 15:15"
"2024-06-25";"18:30 - 18:45";20400;20620.115;"2025-01-30 15:15"
"2024-06-25";"18:45 - 19:00";20450;20782.324;"2025-01-30 15:15"
"2024-06-25";"19:00 - 19:15";20250;20601.586;"2025-01-30 15:15"
"2024-06-25";"19:15 - 19:30";20250;20878.086;"2025-01-30 15:15"
"2024-06-25";"19:30 - 19:45";20650;20850.479;"2025-01-30 15:15"
"2024-06-25";"19:45 - 20:00";20650;20839.52;"2025-01-30 15:15"
"2024-06-25";"20:00 - 20:15";20950;20977.104;"2025-01-30 15:15"
"2024-06-25";"20:15 - 20:30";21150;20808.969;"2025-01-30 15:15"
"2024-06-25";"20:30 - 20:45";21100;20733.354;"2025-01-30 15:15"
"2024-06-25";"20:45 - 21:00";20900;20577.582;"2025-01-30 15:15"
"2024-06-25";"21:00 - 21:15";20800;20389.72;"2025-01-30 15:15"
"2024-06-25";"21:15 - 21:30";20550;20307.244;"2025-01-30 15:15"
"2024-06-25";"21:30 - 21:45";20000;19744.367;"2025-01-30 15:15"
"2024-06-25";"21:45 - 22:00";19500;19278.338;"2025-01-30 15:15"
"2024-06-25";"22:00 - 22:15";19400;19261.643;"2025-01-30 15:15"
"2024-06-25";"22:15 - 22:30";19150;18704.93;"2025-01-30 15:15"
"2024-06-25";"22:30 - 22:45";18500;18666.385;"2025-01-30 15:15"
"2024-06-25";"22:45 - 23:00";18150;18222.336;"2025-01-30 15:15"
"2024-06-25";"23:00 - 23:15";17600;17600.512;"2025-01-30 15:15"
"2024-06-25";"23:15 - 23:30";17250;17402.682;"2025-01-30 15:15"
"2024-06-25";"23:30 - 23:45";16550;16885.188;"2025-01-30 15:15"
"2024-06-25";"23:45 - 24:00";16200;16528.486;"2025-01-30 15:15"
"2024-06-26";"00:00 - 00:15";16150;16231.625;"2025-01-30 15:15"
"2024-06-26";"00:15 - 00:30";15950;16023.142;"2025-01-30 15:15"
"2024-06-26";"00:30 - 00:45";15800;15860.401;"2025-01-30 15:15"
"2024-06-26";"00:45 - 01:00";15650;15480.677;"2025-01-30 15:15"
"2024-06-26";"01:00 - 01:15";15500;15395.503;"2025-01-30 15:15"
"2024-06-26";"01:15 - 01:30";15350;15118.343;"2025-01-30 15:15"
"2024-06-26";"01:30 - 01:45";15250;15017.117;"2025-01-30 15:15"
"2024-06-26";"01:45 - 02:00";15150;15052.468;"2025-01-30 15:15"
"2024-06-26";"02:00 - 02:15";15100;14890.398;"2025-01-30 15:15"
"2024-06-26";"02:15 - 02:30";15050;14657.649;"2025-01-30 15:15"
"2024-06-26";"02:30 - 02:45";15000;14827.193;"2025-01-30 15:15"
"2024-06-26";"02:45 - 03:00";14950;14822.127;"2025-01-30 15:15"
"2024-06-26";"03:00 - 03:15";14900;14731.595;"2025-01-30 15:15"
"2024-06-26";"03:15 - 03:30";14900;14908.279;"2025-01-30 15:15"
"2024-06-26";"03:30 - 03:45";14900;14762.606;"2025-01-30 15:15"
"2024-06-26";"03:45 - 04:00";14900;14569.466;"2025-01-30 15:15"
"2024-06-26";"04:00 - 04:15";14900;14581.368;"2025-01-30 15:15"
"2024-06-26";"04:15 - 04:30";14900;14625.686;"2025-01-30 15:15"
"2024-06-26";"04:30 - 04:45";14950;14830.85;"2025-01-30 15:15"
"2024-06-26";"04:45 - 05:00";15050;14870.472;"2025-01-30 15:15"
"2024-06-26";"05:00 - 05:15";15150;14975.17;"2025-01-30 15:15"
"2024-06-26";"05:15 - 05:30";15400;15200.8;"2025-01-30 15:15"
"2024-06-26";"05:30 - 05:45";15650;15432.588;"2025-01-30 15:15"
"2024-06-26";"05:45 - 06:00";16200;15706.624;"2025-01-30 15:15"
"2024-06-26";"06:00 - 06:15";17100;17246.682;"2025-01-30 15:15"
"2024-06-26";"06:15 - 06:30";17750;17701.627;"2025-01-30 15:15"
"2024-06-26";"06:30 - 06:45";18300;18216.52;"2025-01-30 15:15"
"2024-06-26";"06:45 - 07:00";18850;18817.88;"2025-01-30 15:15"
"2024-06-26";"07:00 - 07:15";19350;19523.922;"2025-01-30 15:15"
"2024-06-26";"07:15 - 07:30";19800;19974.756;"2025-01-30 15:15"
"2024-06-26";"07:30 - 07:45";20050;20089.15;"2025-01-30 15:15"
"2024-06-26";"07:45 - 08:00";20400;20542.523;"2025-01-30 15:15"
"2024-06-26";"08:00 - 08:15";20550;20602.912;"2025-01-30 15:15"
"2024-06-26";"08:15 - 08:30";20700;20787.232;"2025-01-30 15:15"
"2024-06-26";"08:30 - 08:45";20750;20705.156;"2025-01-30 15:15"
"2024-06-26";"08:45 - 09:00";20800;20839.064;"2025-01-30 15:15"
"2024-06-26";"09:00 - 09:15";20800;20871.027;"2025-01-30 15:15"
"2024-06-26";"09:15 - 09:30";20800;20770.908;"2025-01-30 15:15"
"2024-06-26";"09:30 - 09:45";20800;20644.252;"2025-01-30 15:15"
"2024-06-26";"09:45 - 10:00";20800;20552.72;"2025-01-30 15:15"
"2024-06-26";"10:00 - 10:15";20650;20341.469;"2025-01-30 15:15"
"2024-06-26";"10:15 - 10:30";20800;20422.713;"2025-01-30 15:15"
"2024-06-26";"10:30 - 10:45";21000;20426.867;"2025-01-30 15:15"
"2024-06-26";"10:45 - 11:00";21150;20410.244;"2025-01-30 15:15"
"2024-06-26";"11:00 - 11:15";21250;20339.455;"2025-01-30 15:15"
"2024-06-26";"11:15 - 11:30";21250;20710.02;"2025-01-30 15:15"
"2024-06-26";"11:30 - 11:45";21250;20608.469;"2025-01-30 15:15"
"2024-06-26";"11:45 - 12:00";21350;20513.914;"2025-01-30 15:15"
"2024-06-26";"12:00 - 12:15";21450;20851.13;"2025-01-30 15:15"
"2024-06-26";"12:15 - 12:30";21500;20758.357;"2025-01-30 15:15"
"2024-06-26";"12:30 - 12:45";21500;20801.072;"2025-01-30 15:15"
"2024-06-26";"12:45 - 13:00";21500;20669.348;"2025-01-30 15:15"
"2024-06-26";"13:00 - 13:15";21500;21007.523;"2025-01-30 15:15"
"2024-06-26";"13:15 - 13:30";21450;20914.719;"2025-01-30 15:15"
"2024-06-26";"13:30 - 13:45";21200;20453.7;"2025-01-30 15:15"
"2024-06-26";"13:45 - 14:00";20850;19988.785;"2025-01-30 15:15"
"2024-06-26";"14:00 - 14:15";21050;20512.54;"2025-01-30 15:15"
"2024-06-26";"14:15 - 14:30";21200;20421.28;"2025-01-30 15:15"
"2024-06-26";"14:30 - 14:45";21250;20655.684;"2025-01-30 15:15"
"2024-06-26";"14:45 - 15:00";21250;20768.125;"2025-01-30 15:15"
"2024-06-26";"15:00 - 15:15";21250;20854.172;"2025-01-30 15:15"
"2024-06-26";"15:15 - 15:30";21200;20893.826;"2025-01-30 15:15"
"2024-06-26";"15:30 - 15:45";21150;20986.611;"2025-01-30 15:15"
"2024-06-26";"15:45 - 16:00";21150;21168.008;"2025-01-30 15:15"
"2024-06-26";"16:00 - 16:15";21150;21132.389;"2025-01-30 15:15"
"2024-06-26";"16:15 - 16:30";21150;21131.027;"2025-01-30 15:15"
"2024-06-26";"16:30 - 16:45";21150;20971.758;"2025-01-30 15:15"
"2024-06-26";"16:45 - 17:00";21150;20760.58;"2025-01-30 15:15"
"2024-06-26";"17:00 - 17:15";21100;20847.463;"2025-01-30 15:15"
"2024-06-26";"17:15 - 17:30";21100;20913.617;"2025-01-30 15:15"
"2024-06-26";"17:30 - 17:45";21050;21239.395;"2025-01-30 15:15"
"2024-06-26";"17:45 - 18:00";20700;20984.475;"2025-01-30 15:15"
"2024-06-26";"18:00 - 18:15";20500;20887.467;"2025-01-30 15:15"
"2024-06-26";"18:15 - 18:30";20650;21204.326;"2025-01-30 15:15"
"2024-06-26";"18:30 - 18:45";20800;21337.926;"2025-01-30 15:15"
"2024-06-26";"18:45 - 19:00";20800;21377.957;"2025-01-30 15:15"
"2024-06-26";"19:00 - 19:15";20800;21239.805;"2025-01-30 15:15"
"2024-06-26";"19:15 - 19:30";20800;21283.627;"2025-01-30 15:15"
"2024-06-26";"19:30 - 19:45";20800;21404.697;"2025-01-30 15:15"
"2024-06-26";"19:45 - 20:00";20800;21274.607;"2025-01-30 15:15"
"2024-06-26";"20:00 - 20:15";20800;21101.48;"2025-01-30 15:15"
"2024-06-26";"20:15 - 20:30";20800;21093.898;"2025-01-30 15:15"
"2024-06-26";"20:30 - 20:45";20750;21032.9;"2025-01-30 15:15"
"2024-06-26";"20:45 - 21:00";20650;20791.412;"2025-01-30 15:15"
"2024-06-26";"21:00 - 21:15";20450;20451.514;"2025-01-30 15:15"
"2024-06-26";"21:15 - 21:30";20200;20350.21;"2025-01-30 15:15"
"2024-06-26";"21:30 - 21:45";19950;20112.174;"2025-01-30 15:15"
"2024-06-26";"21:45 - 22:00";19450;19398.223;"2025-01-30 15:15"
"2024-06-26";"22:00 - 22:15";19350;19397.28;"2025-01-30 15:15"
"2024-06-26";"22:15 - 22:30";19050;19134.076;"2025-01-30 15:15"
"2024-06-26";"22:30 - 22:45";18700;18640.537;"2025-01-30 15:15"
"2024-06-26";"22:45 - 23:00";18350;18206.82;"2025-01-30 15:15"
"2024-06-26";"23:00 - 23:15";18000;17817.467;"2025-01-30 15:15"
"2024-06-26";"23:15 - 23:30";17650;17352.775;"2025-01-30 15:15"
"2024-06-26";"23:30 - 23:45";17250;17178.31;"2025-01-30 15:15"
"2024-06-26";"23:45 - 24:00";16900;16724.402;"2025-01-30 15:15"
"2024-06-27";"00:00 - 00:15";16500;16515.898;"2025-01-30 15:15"
"2024-06-27";"00:15 - 00:30";16250;16190.849;"2025-01-30 15:15"
"2024-06-27";"00:30 - 00:45";16050;15928.823;"2025-01-30 15:15"
"2024-06-27";"00:45 - 01:00";15850;15828.463;"2025-01-30 15:15"
"2024-06-27";"01:00 - 01:15";15600;15689.536;"2025-01-30 15:15"
"2024-06-27";"01:15 - 01:30";15400;15498.143;"2025-01-30 15:15"
"2024-06-27";"01:30 - 01:45";15250;15318.886;"2025-01-30 15:15"
"2024-06-27";"01:45 - 02:00";15150;15375.168;"2025-01-30 15:15"
"2024-06-27";"02:00 - 02:15";15100;14894.483;"2025-01-30 15:15"
"2024-06-27";"02:15 - 02:30";15050;14990.803;"2025-01-30 15:15"
"2024-06-27";"02:30 - 02:45";15050;15032.954;"2025-01-30 15:15"
"2024-06-27";"02:45 - 03:00";15050;15005.344;"2025-01-30 15:15"
"2024-06-27";"03:00 - 03:15";15050;15015.924;"2025-01-30 15:15"
"2024-06-27";"03:15 - 03:30";15050;14959.267;"2025-01-30 15:15"
"2024-06-27";"03:30 - 03:45";15050;14920.42;"2025-01-30 15:15"
"2024-06-27";"03:45 - 04:00";15050;14878.034;"2025-01-30 15:15"
"2024-06-27";"04:00 - 04:15";15000;14724.201;"2025-01-30 15:15"
"2024-06-27";"04:15 - 04:30";15000;14928.901;"2025-01-30 15:15"
"2024-06-27";"04:30 - 04:45";15050;14986.403;"2025-01-30 15:15"
"2024-06-27";"04:45 - 05:00";15150;15025.135;"2025-01-30 15:15"
"2024-06-27";"05:00 - 05:15";15250;15296.449;"2025-01-30 15:15"
"2024-06-27";"05:15 - 05:30";15500;15484.513;"2025-01-30 15:15"
"2024-06-27";"05:30 - 05:45";15750;15644.525;"2025-01-30 15:15"
"2024-06-27";"05:45 - 06:00";16300;16165.019;"2025-01-30 15:15"
"2024-06-27";"06:00 - 06:15";17500;17305.447;"2025-01-30 15:15"
"2024-06-27";"06:15 - 06:30";18100;17974.537;"2025-01-30 15:15"
"2024-06-27";"06:30 - 06:45";18600;18516.254;"2025-01-30 15:15"
"2024-06-27";"06:45 - 07:00";19200;19161.783;"2025-01-30 15:15"
"2024-06-27";"07:00 - 07:15";19800;19784.377;"2025-01-30 15:15"
"2024-06-27";"07:15 - 07:30";20200;20114.777;"2025-01-30 15:15"
"2024-06-27";"07:30 - 07:45";20400;20567.63;"2025-01-30 15:15"
"2024-06-27";"07:45 - 08:00";20750;20985.674;"2025-01-30 15:15"
"2024-06-27";"08:00 - 08:15";20900;21186.566;"2025-01-30 15:15"
"2024-06-27";"08:15 - 08:30";21050;21354.285;"2025-01-30 15:15"
"2024-06-27";"08:30 - 08:45";21100;21569.572;"2025-01-30 15:15"
"2024-06-27";"08:45 - 09:00";21100;21580.625;"2025-01-30 15:15"
"2024-06-27";"09:00 - 09:15";21100;21872.838;"2025-01-30 15:15"
"2024-06-27";"09:15 - 09:30";21100;21741.145;"2025-01-30 15:15"
"2024-06-27";"09:30 - 09:45";21100;21601.521;"2025-01-30 15:15"
"2024-06-27";"09:45 - 10:00";21100;21121.098;"2025-01-30 15:15"
"2024-06-27";"10:00 - 10:15";20950;21156.83;"2025-01-30 15:15"
"2024-06-27";"10:15 - 10:30";21000;21131.225;"2025-01-30 15:15"
"2024-06-27";"10:30 - 10:45";21050;21183.371;"2025-01-30 15:15"
"2024-06-27";"10:45 - 11:00";21100;21438.629;"2025-01-30 15:15"
"2024-06-27";"11:00 - 11:15";21200;21407.457;"2025-01-30 15:15"
"2024-06-27";"11:15 - 11:30";21200;21561.033;"2025-01-30 15:15"
"2024-06-27";"11:30 - 11:45";21200;21707.174;"2025-01-30 15:15"
"2024-06-27";"11:45 - 12:00";21250;21485.135;"2025-01-30 15:15"
"2024-06-27";"12:00 - 12:15";21300;21823.287;"2025-01-30 15:15"
"2024-06-27";"12:15 - 12:30";21350;21787.283;"2025-01-30 15:15"
"2024-06-27";"12:30 - 12:45";21350;22145.223;"2025-01-30 15:15"
"2024-06-27";"12:45 - 13:00";21350;21783.03;"2025-01-30 15:15"
"2024-06-27";"13:00 - 13:15";21400;22221.986;"2025-01-30 15:15"
"2024-06-27";"13:15 - 13:30";21400;21917.627;"2025-01-30 15:15"
"2024-06-27";"13:30 - 13:45";21400;21125.496;"2025-01-30 15:15"
"2024-06-27";"13:45 - 14:00";20850;21399.123;"2025-01-30 15:15"
"2024-06-27";"14:00 - 14:15";21050;21589.47;"2025-01-30 15:15"
"2024-06-27";"14:15 - 14:30";21200;21803.766;"2025-01-30 15:15"
"2024-06-27";"14:30 - 14:45";21250;21897.338;"2025-01-30 15:15"
"2024-06-27";"14:45 - 15:00";21250;21539.463;"2025-01-30 15:15"
"2024-06-27";"15:00 - 15:15";21250;21907.57;"2025-01-30 15:15"
"2024-06-27";"15:15 - 15:30";21250;21845.348;"2025-01-30 15:15"
"2024-06-27";"15:30 - 15:45";21300;21651.76;"2025-01-30 15:15"
"2024-06-27";"15:45 - 16:00";21350;21837.45;"2025-01-30 15:15"
"2024-06-27";"16:00 - 16:15";21400;21794.523;"2025-01-30 15:15"
"2024-06-27";"16:15 - 16:30";21400;21756.346;"2025-01-30 15:15"
"2024-06-27";"16:30 - 16:45";21400;22017.064;"2025-01-30 15:15"
"2024-06-27";"16:45 - 17:00";21400;22291.84;"2025-01-30 15:15"
"2024-06-27";"17:00 - 17:15";21400;21901.32;"2025-01-30 15:15"
"2024-06-27";"17:15 - 17:30";21400;21829.477;"2025-01-30 15:15"
"2024-06-27";"17:30 - 17:45";21350;21614.938;"2025-01-30 15:15"
"2024-06-27";"17:45 - 18:00";21050;21243.898;"2025-01-30 15:15"
"2024-06-27";"18:00 - 18:15";21050;21201.44;"2025-01-30 15:15"
"2024-06-27";"18:15 - 18:30";21200;21372.775;"2025-01-30 15:15"
"2024-06-27";"18:30 - 18:45";21350;21524.906;"2025-01-30 15:15"
"2024-06-27";"18:45 - 19:00";21450;21319.643;"2025-01-30 15:15"
"2024-06-27";"19:00 - 19:15";21450;21314.205;"2025-01-30 15:15"
"2024-06-27";"19:15 - 19:30";21450;21372.023;"2025-01-30 15:15"
"2024-06-27";"19:30 - 19:45";21450;21479.88;"2025-01-30 15:15"
"2024-06-27";"19:45 - 20:00";21450;21284.35;"2025-01-30 15:15"
"2024-06-27";"20:00 - 20:15";21450;21157.076;"2025-01-30 15:15"
"2024-06-27";"20:15 - 20:30";21450;21127.68;"2025-01-30 15:15"
"2024-06-27";"20:30 - 20:45";21400;20907.828;"2025-01-30 15:15"
"2024-06-27";"20:45 - 21:00";21300;20886.867;"2025-01-30 15:15"
"2024-06-27";"21:00 - 21:15";21100;20480.03;"2025-01-30 15:15"
"2024-06-27";"21:15 - 21:30";20850;20187.91;"2025-01-30 15:15"
"2024-06-27";"21:30 - 21:45";20600;19829.764;"2025-01-30 15:15"
"2024-06-27";"21:45 - 22:00";20100;19411.928;"2025-01-30 15:15"
"2024-06-27";"22:00 - 22:15";19850;19142.656;"2025-01-30 15:15"
"2024-06-27";"22:15 - 22:30";19550;19079.81;"2025-01-30 15:15"
"2024-06-27";"22:30 - 22:45";19200;18643.127;"2025-01-30 15:15"
"2024-06-27";"22:45 - 23:00";18850;18271.5;"2025-01-30 15:15"
"2024-06-27";"23:00 - 23:15";18300;17952.826;"2025-01-30 15:15"
"2024-06-27";"23:15 - 23:30";17950;17536.549;"2025-01-30 15:15"
"2024-06-27";"23:30 - 23:45";17550;17278.086;"2025-01-30 15:15"
"2024-06-27";"23:45 - 24:00";17200;16859.127;"2025-01-30 15:15"
"2024-06-28";"00:00 - 00:15";16650;16699.697;"2025-01-30 15:15"
"2024-06-28";"00:15 - 00:30";16400;16673.965;"2025-01-30 15:15"
"2024-06-28";"00:30 - 00:45";16200;16293.625;"2025-01-30 15:15"
"2024-06-28";"00:45 - 01:00";16000;16126.843;"2025-01-30 15:15"
"2024-06-28";"01:00 - 01:15";15750;15989.264;"2025-01-30 15:15"
"2024-06-28";"01:15 - 01:30";15550;15862.369;"2025-01-30 15:15"
"2024-06-28";"01:30 - 01:45";15400;15741.721;"2025-01-30 15:15"
"2024-06-28";"01:45 - 02:00";15300;15545.693;"2025-01-30 15:15"
"2024-06-28";"02:00 - 02:15";15250;15410.222;"2025-01-30 15:15"
"2024-06-28";"02:15 - 02:30";15200;15315.083;"2025-01-30 15:15"
"2024-06-28";"02:30 - 02:45";15150;15331.443;"2025-01-30 15:15"
"2024-06-28";"02:45 - 03:00";15100;15372.228;"2025-01-30 15:15"
"2024-06-28";"03:00 - 03:15";15100;15293.23;"2025-01-30 15:15"
"2024-06-28";"03:15 - 03:30";15100;15301.666;"2025-01-30 15:15"
"2024-06-28";"03:30 - 03:45";15100;15246.482;"2025-01-30 15:15"
"2024-06-28";"03:45 - 04:00";15050;15044.04;"2025-01-30 15:15"
"2024-06-28";"04:00 - 04:15";15050;15014.114;"2025-01-30 15:15"
"2024-06-28";"04:15 - 04:30";15050;15030.709;"2025-01-30 15:15"
"2024-06-28";"04:30 - 04:45";15100;15295.141;"2025-01-30 15:15"
"2024-06-28";"04:45 - 05:00";15200;15458.412;"2025-01-30 15:15"
"2024-06-28";"05:00 - 05:15";15300;15605.438;"2025-01-30 15:15"
"2024-06-28";"05:15 - 05:30";15550;15732.191;"2025-01-30 15:15"
"2024-06-28";"05:30 - 05:45";15800;16085.682;"2025-01-30 15:15"
"2024-06-28";"05:45 - 06:00";16350;16608.906;"2025-01-30 15:15"
"2024-06-28";"06:00 - 06:15";17400;17727.68;"2025-01-30 15:15"
"2024-06-28";"06:15 - 06:30";17950;18159.363;"2025-01-30 15:15"
"2024-06-28";"06:30 - 06:45";18450;18782.508;"2025-01-30 15:15"
"2024-06-28";"06:45 - 07:00";19100;19285.549;"2025-01-30 15:15"
"2024-06-28";"07:00 - 07:15";19750;19837.363;"2025-01-30 15:15"
"2024-06-28";"07:15 - 07:30";20150;19999.236;"2025-01-30 15:15"
"2024-06-28";"07:30 - 07:45";20600;20471.61;"2025-01-30 15:15"
"2024-06-28";"07:45 - 08:00";21100;20544.096;"2025-01-30 15:15"
"2024-06-28";"08:00 - 08:15";21250;20814.4;"2025-01-30 15:15"
"2024-06-28";"08:15 - 08:30";21450;20885.307;"2025-01-30 15:15"
"2024-06-28";"08:30 - 08:45";21600;21168.596;"2025-01-30 15:15"
"2024-06-28";"08:45 - 09:00";21700;21501.684;"2025-01-30 15:15"
"2024-06-28";"09:00 - 09:15";21700;21737.803;"2025-01-30 15:15"
"2024-06-28";"09:15 - 09:30";21700;21521.896;"2025-01-30 15:15"
"2024-06-28";"09:30 - 09:45";21700;21559.691;"2025-01-30 15:15"
"2024-06-28";"09:45 - 10:00";21550;21456.768;"2025-01-30 15:15"
"2024-06-28";"10:00 - 10:15";21400;21391.562;"2025-01-30 15:15"
"2024-06-28";"10:15 - 10:30";21450;21563.85;"2025-01-30 15:15"
"2024-06-28";"10:30 - 10:45";21550;21963.71;"2025-01-30 15:15"
"2024-06-28";"10:45 - 11:00";21650;21918.76;"2025-01-30 15:15"
"2024-06-28";"11:00 - 11:15";21750;21868.215;"2025-01-30 15:15"
"2024-06-28";"11:15 - 11:30";21850;21922.232;"2025-01-30 15:15"
"2024-06-28";"11:30 - 11:45";21950;22037.967;"2025-01-30 15:15"
"2024-06-28";"11:45 - 12:00";22050;22106.201;"2025-01-30 15:15"
"2024-06-28";"12:00 - 12:15";22200;21926.361;"2025-01-30 15:15"
"2024-06-28";"12:15 - 12:30";22250;22182.814;"2025-01-30 15:15"
"2024-06-28";"12:30 - 12:45";22300;22289.736;"2025-01-30 15:15"
"2024-06-28";"12:45 - 13:00";22350;22115.457;"2025-01-30 15:15"
"2024-06-28";"13:00 - 13:15";22350;22276.537;"2025-01-30 15:15"
"2024-06-28";"13:15 - 13:30";22300;21699.867;"2025-01-30 15:15"
"2024-06-28";"13:30 - 13:45";21950;21352.283;"2025-01-30 15:15"
"2024-06-28";"13:45 - 14:00";21600;21198.494;"2025-01-30 15:15"
"2024-06-28";"14:00 - 14:15";21800;21053.865;"2025-01-30 15:15"
"2024-06-28";"14:15 - 14:30";21950;20990.838;"2025-01-30 15:15"
"2024-06-28";"14:30 - 14:45";22000;20913.08;"2025-01-30 15:15"
"2024-06-28";"14:45 - 15:00";22000;21096.807;"2025-01-30 15:15"
"2024-06-28";"15:00 - 15:15";22000;21279.04;"2025-01-30 15:15"
"2024-06-28";"15:15 - 15:30";21950;21269.94;"2025-01-30 15:15"
"2024-06-28";"15:30 - 15:45";21900;21218.588;"2025-01-30 15:15"
"2024-06-28";"15:45 - 16:00";21850;20913.162;"2025-01-30 15:15"
