Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-08-08";"13:00 - 13:15";20100;20242.443;"2025-02-02 19:50"
"2024-08-08";"13:15 - 13:30";20100;20401.037;"2025-02-02 19:50"
"2024-08-08";"13:30 - 13:45";19950;19866.664;"2025-02-02 19:50"
"2024-08-08";"13:45 - 14:00";19600;19517.957;"2025-02-02 19:50"
"2024-08-08";"14:00 - 14:15";19800;19439.098;"2025-02-02 19:50"
"2024-08-08";"14:15 - 14:30";19950;19673.715;"2025-02-02 19:50"
"2024-08-08";"14:30 - 14:45";19950;19539.34;"2025-02-02 19:50"
"2024-08-08";"14:45 - 15:00";19950;19171.432;"2025-02-02 19:50"
"2024-08-08";"15:00 - 15:15";19950;19882.58;"2025-02-02 19:50"
"2024-08-08";"15:15 - 15:30";19950;19336.047;"2025-02-02 19:50"
"2024-08-08";"15:30 - 15:45";19950;19175.928;"2025-02-02 19:50"
"2024-08-08";"15:45 - 16:00";19950;19506.406;"2025-02-02 19:50"
"2024-08-08";"16:00 - 16:15";19950;19509.984;"2025-02-02 19:50"
"2024-08-08";"16:15 - 16:30";19950;19605.47;"2025-02-02 19:50"
"2024-08-08";"16:30 - 16:45";19950;19662.521;"2025-02-02 19:50"
"2024-08-08";"16:45 - 17:00";19950;19802.414;"2025-02-02 19:50"
"2024-08-08";"17:00 - 17:15";19950;19890.84;"2025-02-02 19:50"
"2024-08-08";"17:15 - 17:30";19950;19496.379;"2025-02-02 19:50"
"2024-08-08";"17:30 - 17:45";19900;19521.129;"2025-02-02 19:50"
"2024-08-08";"17:45 - 18:00";19700;19570.389;"2025-02-02 19:50"
"2024-08-08";"18:00 - 18:15";19700;19344.004;"2025-02-02 19:50"
"2024-08-08";"18:15 - 18:30";19800;19760.508;"2025-02-02 19:50"
"2024-08-08";"18:30 - 18:45";19850;19850.785;"2025-02-02 19:50"
"2024-08-08";"18:45 - 19:00";19850;19504.4;"2025-02-02 19:50"
"2024-08-08";"19:00 - 19:15";19850;19408.361;"2025-02-02 19:50"
"2024-08-08";"19:15 - 19:30";19850;19416.365;"2025-02-02 19:50"
"2024-08-08";"19:30 - 19:45";19850;19673.715;"2025-02-02 19:50"
"2024-08-08";"19:45 - 20:00";19850;19606.709;"2025-02-02 19:50"
"2024-08-08";"20:00 - 20:15";19850;19701.014;"2025-02-02 19:50"
"2024-08-08";"20:15 - 20:30";19850;19821.682;"2025-02-02 19:50"
"2024-08-08";"20:30 - 20:45";19800;19903.44;"2025-02-02 19:50"
"2024-08-08";"20:45 - 21:00";19750;19756.24;"2025-02-02 19:50"
"2024-08-08";"21:00 - 21:15";19600;19584.322;"2025-02-02 19:50"
"2024-08-08";"21:15 - 21:30";19350;19059.668;"2025-02-02 19:50"
"2024-08-08";"21:30 - 21:45";18900;18657.016;"2025-02-02 19:50"
"2024-08-08";"21:45 - 22:00";18350;18001.701;"2025-02-02 19:50"
"2024-08-08";"22:00 - 22:15";18250;17999.91;"2025-02-02 19:50"
"2024-08-08";"22:15 - 22:30";17950;17798.426;"2025-02-02 19:50"
"2024-08-08";"22:30 - 22:45";17600;17255.062;"2025-02-02 19:50"
"2024-08-08";"22:45 - 23:00";17250;16792.16;"2025-02-02 19:50"
"2024-08-08";"23:00 - 23:15";16850;16560.379;"2025-02-02 19:50"
"2024-08-08";"23:15 - 23:30";16500;16362.077;"2025-02-02 19:50"
"2024-08-08";"23:30 - 23:45";16150;15819.385;"2025-02-02 19:50"
"2024-08-08";"23:45 - 24:00";15850;15558.24;"2025-02-02 19:50"
"2024-08-09";"00:00 - 00:15";15350;15504.68;"2025-02-02 19:50"
"2024-08-09";"00:15 - 00:30";15050;15208.972;"2025-02-02 19:50"
"2024-08-09";"00:30 - 00:45";14800;14897.351;"2025-02-02 19:50"
"2024-08-09";"00:45 - 01:00";14650;14875.527;"2025-02-02 19:50"
"2024-08-09";"01:00 - 01:15";14500;14668.665;"2025-02-02 19:50"
"2024-08-09";"01:15 - 01:30";14400;14577.653;"2025-02-02 19:50"
"2024-08-09";"01:30 - 01:45";14250;14623.746;"2025-02-02 19:50"
"2024-08-09";"01:45 - 02:00";14150;14466.349;"2025-02-02 19:50"
"2024-08-09";"02:00 - 02:15";14050;14319.489;"2025-02-02 19:50"
"2024-08-09";"02:15 - 02:30";14000;14233.095;"2025-02-02 19:50"
"2024-08-09";"02:30 - 02:45";14000;14328.344;"2025-02-02 19:50"
"2024-08-09";"02:45 - 03:00";14000;14254.885;"2025-02-02 19:50"
"2024-08-09";"03:00 - 03:15";14000;14383.748;"2025-02-02 19:50"
"2024-08-09";"03:15 - 03:30";14000;14252.411;"2025-02-02 19:50"
"2024-08-09";"03:30 - 03:45";14000;14310.969;"2025-02-02 19:50"
"2024-08-09";"03:45 - 04:00";14000;14157.485;"2025-02-02 19:50"
"2024-08-09";"04:00 - 04:15";14050;14434.703;"2025-02-02 19:50"
"2024-08-09";"04:15 - 04:30";14100;14413.394;"2025-02-02 19:50"
"2024-08-09";"04:30 - 04:45";14100;14425.861;"2025-02-02 19:50"
"2024-08-09";"04:45 - 05:00";14150;14484.891;"2025-02-02 19:50"
"2024-08-09";"05:00 - 05:15";14300;14650.32;"2025-02-02 19:50"
"2024-08-09";"05:15 - 05:30";14500;14808.022;"2025-02-02 19:50"
"2024-08-09";"05:30 - 05:45";14650;15034.976;"2025-02-02 19:50"
"2024-08-09";"05:45 - 06:00";15150;15235.18;"2025-02-02 19:50"
"2024-08-09";"06:00 - 06:15";16100;16274.183;"2025-02-02 19:50"
"2024-08-09";"06:15 - 06:30";16600;16874.797;"2025-02-02 19:50"
"2024-08-09";"06:30 - 06:45";17100;17144.328;"2025-02-02 19:50"
"2024-08-09";"06:45 - 07:00";17550;17675.023;"2025-02-02 19:50"
"2024-08-09";"07:00 - 07:15";17950;18161.436;"2025-02-02 19:50"
"2024-08-09";"07:15 - 07:30";18300;18455.354;"2025-02-02 19:50"
"2024-08-09";"07:30 - 07:45";18600;18958.143;"2025-02-02 19:50"
"2024-08-09";"07:45 - 08:00";18850;18972.973;"2025-02-02 19:50"
"2024-08-09";"08:00 - 08:15";19100;19420.496;"2025-02-02 19:50"
"2024-08-09";"08:15 - 08:30";19250;19543.82;"2025-02-02 19:50"
"2024-08-09";"08:30 - 08:45";19350;19932.582;"2025-02-02 19:50"
"2024-08-09";"08:45 - 09:00";19400;20058.143;"2025-02-02 19:50"
"2024-08-09";"09:00 - 09:15";19400;20298.678;"2025-02-02 19:50"
"2024-08-09";"09:15 - 09:30";19400;20164.314;"2025-02-02 19:50"
"2024-08-09";"09:30 - 09:45";19400;19840.223;"2025-02-02 19:50"
"2024-08-09";"09:45 - 10:00";19250;20025.865;"2025-02-02 19:50"
"2024-08-09";"10:00 - 10:15";19150;19307.81;"2025-02-02 19:50"
"2024-08-09";"10:15 - 10:30";19250;19522.715;"2025-02-02 19:50"
"2024-08-09";"10:30 - 10:45";19300;19751.7;"2025-02-02 19:50"
"2024-08-09";"10:45 - 11:00";19350;19464.082;"2025-02-02 19:50"
"2024-08-09";"11:00 - 11:15";19350;19377.107;"2025-02-02 19:50"
"2024-08-09";"11:15 - 11:30";19350;19377.06;"2025-02-02 19:50"
"2024-08-09";"11:30 - 11:45";19350;19684.729;"2025-02-02 19:50"
"2024-08-09";"11:45 - 12:00";19350;19306.531;"2025-02-02 19:50"
"2024-08-09";"12:00 - 12:15";19350;19310.396;"2025-02-02 19:50"
"2024-08-09";"12:15 - 12:30";19350;19476.92;"2025-02-02 19:50"
"2024-08-09";"12:30 - 12:45";19350;19666.068;"2025-02-02 19:50"
"2024-08-09";"12:45 - 13:00";19350;19543.748;"2025-02-02 19:50"
"2024-08-09";"13:00 - 13:15";19350;19730.275;"2025-02-02 19:50"
"2024-08-09";"13:15 - 13:30";19350;19437.043;"2025-02-02 19:50"
"2024-08-09";"13:30 - 13:45";19200;19491.447;"2025-02-02 19:50"
"2024-08-09";"13:45 - 14:00";18850;18878.68;"2025-02-02 19:50"
"2024-08-09";"14:00 - 14:15";18850;19116.918;"2025-02-02 19:50"
"2024-08-09";"14:15 - 14:30";18950;18858.088;"2025-02-02 19:50"
"2024-08-09";"14:30 - 14:45";19100;19013.486;"2025-02-02 19:50"
"2024-08-09";"14:45 - 15:00";19150;18857.186;"2025-02-02 19:50"
"2024-08-09";"15:00 - 15:15";19150;18855.543;"2025-02-02 19:50"
"2024-08-09";"15:15 - 15:30";19300;19267.035;"2025-02-02 19:50"
"2024-08-09";"15:30 - 15:45";19350;19408.287;"2025-02-02 19:50"
"2024-08-09";"15:45 - 16:00";19400;19021.904;"2025-02-02 19:50"
"2024-08-09";"16:00 - 16:15";19400;19304.602;"2025-02-02 19:50"
"2024-08-09";"16:15 - 16:30";19400;19396.754;"2025-02-02 19:50"
"2024-08-09";"16:30 - 16:45";19400;19310.555;"2025-02-02 19:50"
"2024-08-09";"16:45 - 17:00";19400;19256.633;"2025-02-02 19:50"
"2024-08-09";"17:00 - 17:15";19400;19319.555;"2025-02-02 19:50"
"2024-08-09";"17:15 - 17:30";19400;19562.414;"2025-02-02 19:50"
"2024-08-09";"17:30 - 17:45";19400;19331.797;"2025-02-02 19:50"
"2024-08-09";"17:45 - 18:00";19300;19355.912;"2025-02-02 19:50"
"2024-08-09";"18:00 - 18:15";19300;19421.158;"2025-02-02 19:50"
"2024-08-09";"18:15 - 18:30";19450;19339.39;"2025-02-02 19:50"
"2024-08-09";"18:30 - 18:45";19500;19579.43;"2025-02-02 19:50"
"2024-08-09";"18:45 - 19:00";19500;19306.453;"2025-02-02 19:50"
"2024-08-09";"19:00 - 19:15";19500;19391.988;"2025-02-02 19:50"
"2024-08-09";"19:15 - 19:30";19500;19401.424;"2025-02-02 19:50"
"2024-08-09";"19:30 - 19:45";19500;19347.504;"2025-02-02 19:50"
"2024-08-09";"19:45 - 20:00";19550;19436.643;"2025-02-02 19:50"
"2024-08-09";"20:00 - 20:15";19550;19370.525;"2025-02-02 19:50"
"2024-08-09";"20:15 - 20:30";19550;19450.225;"2025-02-02 19:50"
"2024-08-09";"20:30 - 20:45";19550;19575.172;"2025-02-02 19:50"
"2024-08-09";"20:45 - 21:00";19550;19551.37;"2025-02-02 19:50"
"2024-08-09";"21:00 - 21:15";19400;19296.662;"2025-02-02 19:50"
"2024-08-09";"21:15 - 21:30";19200;18963.701;"2025-02-02 19:50"
"2024-08-09";"21:30 - 21:45";18800;18461.102;"2025-02-02 19:50"
"2024-08-09";"21:45 - 22:00";18250;17719.941;"2025-02-02 19:50"
"2024-08-09";"22:00 - 22:15";17950;17662.873;"2025-02-02 19:50"
"2024-08-09";"22:15 - 22:30";17700;17449.258;"2025-02-02 19:50"
"2024-08-09";"22:30 - 22:45";17350;17094.082;"2025-02-02 19:50"
"2024-08-09";"22:45 - 23:00";17000;16677.682;"2025-02-02 19:50"
"2024-08-09";"23:00 - 23:15";16650;16347.451;"2025-02-02 19:50"
"2024-08-09";"23:15 - 23:30";16300;16279.582;"2025-02-02 19:50"
"2024-08-09";"23:30 - 23:45";15950;15686.097;"2025-02-02 19:50"
"2024-08-09";"23:45 - 24:00";15650;15487.872;"2025-02-02 19:50"
"2024-08-10";"00:00 - 00:15";15500;15338.882;"2025-02-02 19:50"
"2024-08-10";"00:15 - 00:30";15250;14979.929;"2025-02-02 19:50"
"2024-08-10";"00:30 - 00:45";15000;14852.653;"2025-02-02 19:50"
"2024-08-10";"00:45 - 01:00";14900;14529.799;"2025-02-02 19:50"
"2024-08-10";"01:00 - 01:15";14750;14478.39;"2025-02-02 19:50"
"2024-08-10";"01:15 - 01:30";14600;14427.238;"2025-02-02 19:50"
"2024-08-10";"01:30 - 01:45";14500;14200.735;"2025-02-02 19:50"
"2024-08-10";"01:45 - 02:00";14350;14254.542;"2025-02-02 19:50"
"2024-08-10";"02:00 - 02:15";14250;14088.809;"2025-02-02 19:50"
"2024-08-10";"02:15 - 02:30";14200;13956.63;"2025-02-02 19:50"
"2024-08-10";"02:30 - 02:45";14150;14158.198;"2025-02-02 19:50"
"2024-08-10";"02:45 - 03:00";14100;13938.33;"2025-02-02 19:50"
"2024-08-10";"03:00 - 03:15";14050;13902.962;"2025-02-02 19:50"
"2024-08-10";"03:15 - 03:30";14000;13725.379;"2025-02-02 19:50"
"2024-08-10";"03:30 - 03:45";13950;13675.845;"2025-02-02 19:50"
"2024-08-10";"03:45 - 04:00";13900;13698.437;"2025-02-02 19:50"
"2024-08-10";"04:00 - 04:15";13900;13839.867;"2025-02-02 19:50"
"2024-08-10";"04:15 - 04:30";13900;13667.448;"2025-02-02 19:50"
"2024-08-10";"04:30 - 04:45";13800;13718.635;"2025-02-02 19:50"
"2024-08-10";"04:45 - 05:00";13800;13686.357;"2025-02-02 19:50"
"2024-08-10";"05:00 - 05:15";13650;13707.153;"2025-02-02 19:50"
"2024-08-10";"05:15 - 05:30";13650;13496.628;"2025-02-02 19:50"
"2024-08-10";"05:30 - 05:45";13650;13474.676;"2025-02-02 19:50"
"2024-08-10";"05:45 - 06:00";13850;13480.19;"2025-02-02 19:50"
"2024-08-10";"06:00 - 06:15";14100;14011.013;"2025-02-02 19:50"
"2024-08-10";"06:15 - 06:30";14350;14071.896;"2025-02-02 19:50"
"2024-08-10";"06:30 - 06:45";14600;14391.639;"2025-02-02 19:50"
"2024-08-10";"06:45 - 07:00";14900;14789.922;"2025-02-02 19:50"
"2024-08-10";"07:00 - 07:15";15200;15100.329;"2025-02-02 19:50"
"2024-08-10";"07:15 - 07:30";15500;15307.068;"2025-02-02 19:50"
"2024-08-10";"07:30 - 07:45";15750;15594.743;"2025-02-02 19:50"
"2024-08-10";"07:45 - 08:00";16000;15987.101;"2025-02-02 19:50"
"2024-08-10";"08:00 - 08:15";16250;16354.456;"2025-02-02 19:50"
"2024-08-10";"08:15 - 08:30";16500;16741.975;"2025-02-02 19:50"
"2024-08-10";"08:30 - 08:45";16700;16955.879;"2025-02-02 19:50"
"2024-08-10";"08:45 - 09:00";16900;17248.85;"2025-02-02 19:50"
"2024-08-10";"09:00 - 09:15";17050;17495.838;"2025-02-02 19:50"
"2024-08-10";"09:15 - 09:30";17150;17298.744;"2025-02-02 19:50"
"2024-08-10";"09:30 - 09:45";17200;17473.975;"2025-02-02 19:50"
"2024-08-10";"09:45 - 10:00";17300;17298.281;"2025-02-02 19:50"
"2024-08-10";"10:00 - 10:15";17400;16472.115;"2025-02-02 19:50"
"2024-08-10";"10:15 - 10:30";17450;16731.145;"2025-02-02 19:50"
"2024-08-10";"10:30 - 10:45";17450;16608.305;"2025-02-02 19:50"
"2024-08-10";"10:45 - 11:00";17450;16577.39;"2025-02-02 19:50"
"2024-08-10";"11:00 - 11:15";17450;16444.621;"2025-02-02 19:50"
"2024-08-10";"11:15 - 11:30";17450;16446.176;"2025-02-02 19:50"
"2024-08-10";"11:30 - 11:45";17450;16562.717;"2025-02-02 19:50"
"2024-08-10";"11:45 - 12:00";17450;16578.604;"2025-02-02 19:50"
"2024-08-10";"12:00 - 12:15";17400;16443.102;"2025-02-02 19:50"
"2024-08-10";"12:15 - 12:30";17350;16572.826;"2025-02-02 19:50"
"2024-08-10";"12:30 - 12:45";17300;16205.914;"2025-02-02 19:50"
"2024-08-10";"12:45 - 13:00";17250;16452.242;"2025-02-02 19:50"
"2024-08-10";"13:00 - 13:15";17200;16042.85;"2025-02-02 19:50"
"2024-08-10";"13:15 - 13:30";17150;16172.126;"2025-02-02 19:50"
"2024-08-10";"13:30 - 13:45";17100;16317.699;"2025-02-02 19:50"
"2024-08-10";"13:45 - 14:00";17000;15831.575;"2025-02-02 19:50"
"2024-08-10";"14:00 - 14:15";16950;16000.237;"2025-02-02 19:50"
"2024-08-10";"14:15 - 14:30";16950;16069.41;"2025-02-02 19:50"
"2024-08-10";"14:30 - 14:45";16950;15805.63;"2025-02-02 19:50"
"2024-08-10";"14:45 - 15:00";16900;15964.802;"2025-02-02 19:50"
"2024-08-10";"15:00 - 15:15";16900;15864.26;"2025-02-02 19:50"
"2024-08-10";"15:15 - 15:30";16900;15875.937;"2025-02-02 19:50"
"2024-08-10";"15:30 - 15:45";16900;16287.922;"2025-02-02 19:50"
"2024-08-10";"15:45 - 16:00";16850;16145.669;"2025-02-02 19:50"
"2024-08-10";"16:00 - 16:15";16850;15837.911;"2025-02-02 19:50"
"2024-08-10";"16:15 - 16:30";16850;16061.623;"2025-02-02 19:50"
"2024-08-10";"16:30 - 16:45";16850;16238.494;"2025-02-02 19:50"
"2024-08-10";"16:45 - 17:00";16850;16281.156;"2025-02-02 19:50"
"2024-08-10";"17:00 - 17:15";16900;16247.739;"2025-02-02 19:50"
"2024-08-10";"17:15 - 17:30";17000;16587.361;"2025-02-02 19:50"
"2024-08-10";"17:30 - 17:45";17000;16617.883;"2025-02-02 19:50"
"2024-08-10";"17:45 - 18:00";17000;16714.732;"2025-02-02 19:50"
"2024-08-10";"18:00 - 18:15";17000;16713.479;"2025-02-02 19:50"
"2024-08-10";"18:15 - 18:30";17000;16823.682;"2025-02-02 19:50"
"2024-08-10";"18:30 - 18:45";17000;16853.58;"2025-02-02 19:50"
"2024-08-10";"18:45 - 19:00";17050;16763.768;"2025-02-02 19:50"
"2024-08-10";"19:00 - 19:15";17100;16694.87;"2025-02-02 19:50"
"2024-08-10";"19:15 - 19:30";17100;16868.613;"2025-02-02 19:50"
"2024-08-10";"19:30 - 19:45";17100;16996.717;"2025-02-02 19:50"
"2024-08-10";"19:45 - 20:00";17100;17008.758;"2025-02-02 19:50"
"2024-08-10";"20:00 - 20:15";17100;17008.164;"2025-02-02 19:50"
"2024-08-10";"20:15 - 20:30";17100;16838.209;"2025-02-02 19:50"
"2024-08-10";"20:30 - 20:45";17050;17183.834;"2025-02-02 19:50"
"2024-08-10";"20:45 - 21:00";17000;17229.365;"2025-02-02 19:50"
"2024-08-10";"21:00 - 21:15";16850;17023.383;"2025-02-02 19:50"
"2024-08-10";"21:15 - 21:30";16750;16855.35;"2025-02-02 19:50"
"2024-08-10";"21:30 - 21:45";16600;16468.932;"2025-02-02 19:50"
"2024-08-10";"21:45 - 22:00";16400;16344.386;"2025-02-02 19:50"
"2024-08-10";"22:00 - 22:15";16150;16142.598;"2025-02-02 19:50"
"2024-08-10";"22:15 - 22:30";15900;15896.651;"2025-02-02 19:50"
"2024-08-10";"22:30 - 22:45";15600;15480.672;"2025-02-02 19:50"
"2024-08-10";"22:45 - 23:00";15300;15118.452;"2025-02-02 19:50"
"2024-08-10";"23:00 - 23:15";15000;14742.897;"2025-02-02 19:50"
"2024-08-10";"23:15 - 23:30";14700;14591.894;"2025-02-02 19:50"
"2024-08-10";"23:30 - 23:45";14400;14065.047;"2025-02-02 19:50"
"2024-08-10";"23:45 - 24:00";14050;13909.878;"2025-02-02 19:50"
"2024-08-11";"00:00 - 00:15";13950;13796.962;"2025-02-02 19:50"
"2024-08-11";"00:15 - 00:30";13750;13434.203;"2025-02-02 19:50"
"2024-08-11";"00:30 - 00:45";13550;13143.692;"2025-02-02 19:50"
"2024-08-11";"00:45 - 01:00";13350;13037.411;"2025-02-02 19:50"
"2024-08-11";"01:00 - 01:15";13250;12864.832;"2025-02-02 19:50"
"2024-08-11";"01:15 - 01:30";13150;12794.762;"2025-02-02 19:50"
"2024-08-11";"01:30 - 01:45";13050;12844.222;"2025-02-02 19:50"
"2024-08-11";"01:45 - 02:00";12950;12538.574;"2025-02-02 19:50"
"2024-08-11";"02:00 - 02:15";12850;12586.859;"2025-02-02 19:50"
"2024-08-11";"02:15 - 02:30";12750;12369.954;"2025-02-02 19:50"
"2024-08-11";"02:30 - 02:45";12650;12442.277;"2025-02-02 19:50"
"2024-08-11";"02:45 - 03:00";12600;12440.495;"2025-02-02 19:50"
"2024-08-11";"03:00 - 03:15";12550;12410.24;"2025-02-02 19:50"
"2024-08-11";"03:15 - 03:30";12500;12337.761;"2025-02-02 19:50"
"2024-08-11";"03:30 - 03:45";12450;12280.79;"2025-02-02 19:50"
"2024-08-11";"03:45 - 04:00";12400;12215.11;"2025-02-02 19:50"
"2024-08-11";"04:00 - 04:15";12350;12126.833;"2025-02-02 19:50"
"2024-08-11";"04:15 - 04:30";12300;12105.678;"2025-02-02 19:50"
"2024-08-11";"04:30 - 04:45";12250;12217.404;"2025-02-02 19:50"
"2024-08-11";"04:45 - 05:00";12150;11817.377;"2025-02-02 19:50"
"2024-08-11";"05:00 - 05:15";12100;12014.961;"2025-02-02 19:50"
"2024-08-11";"05:15 - 05:30";11950;11955.212;"2025-02-02 19:50"
"2024-08-11";"05:30 - 05:45";11950;11825.862;"2025-02-02 19:50"
"2024-08-11";"05:45 - 06:00";12050;11839.016;"2025-02-02 19:50"
"2024-08-11";"06:00 - 06:15";12200;12020.43;"2025-02-02 19:50"
"2024-08-11";"06:15 - 06:30";12350;12148.428;"2025-02-02 19:50"
"2024-08-11";"06:30 - 06:45";12500;12392.695;"2025-02-02 19:50"
"2024-08-11";"06:45 - 07:00";12700;12638.111;"2025-02-02 19:50"
"2024-08-11";"07:00 - 07:15";12850;12952.208;"2025-02-02 19:50"
"2024-08-11";"07:15 - 07:30";13050;13265.99;"2025-02-02 19:50"
"2024-08-11";"07:30 - 07:45";13250;13188.563;"2025-02-02 19:50"
"2024-08-11";"07:45 - 08:00";13400;13597.672;"2025-02-02 19:50"
"2024-08-11";"08:00 - 08:15";13550;13647.952;"2025-02-02 19:50"
"2024-08-11";"08:15 - 08:30";13700;13778.986;"2025-02-02 19:50"
"2024-08-11";"08:30 - 08:45";13850;14159.471;"2025-02-02 19:50"
"2024-08-11";"08:45 - 09:00";14000;14132.677;"2025-02-02 19:50"
"2024-08-11";"09:00 - 09:15";14150;14348.056;"2025-02-02 19:50"
"2024-08-11";"09:15 - 09:30";14300;14641.427;"2025-02-02 19:50"
"2024-08-11";"09:30 - 09:45";14450;14534.494;"2025-02-02 19:50"
"2024-08-11";"09:45 - 10:00";14600;14831.025;"2025-02-02 19:50"
"2024-08-11";"10:00 - 10:15";14750;14759.621;"2025-02-02 19:50"
"2024-08-11";"10:15 - 10:30";14900;14811.161;"2025-02-02 19:50"
"2024-08-11";"10:30 - 10:45";15050;14846.531;"2025-02-02 19:50"
"2024-08-11";"10:45 - 11:00";15200;14913.569;"2025-02-02 19:50"
"2024-08-11";"11:00 - 11:15";15300;14858.536;"2025-02-02 19:50"
"2024-08-11";"11:15 - 11:30";15400;14464.091;"2025-02-02 19:50"
"2024-08-11";"11:30 - 11:45";15450;14576.43;"2025-02-02 19:50"
"2024-08-11";"11:45 - 12:00";15500;14610.035;"2025-02-02 19:50"
"2024-08-11";"12:00 - 12:15";15500;14830.224;"2025-02-02 19:50"
"2024-08-11";"12:15 - 12:30";15500;14559.824;"2025-02-02 19:50"
"2024-08-11";"12:30 - 12:45";15500;14978.352;"2025-02-02 19:50"
"2024-08-11";"12:45 - 13:00";15500;15382.189;"2025-02-02 19:50"
"2024-08-11";"13:00 - 13:15";15500;15395.236;"2025-02-02 19:50"
"2024-08-11";"13:15 - 13:30";15500;15596.723;"2025-02-02 19:50"
"2024-08-11";"13:30 - 13:45";15500;15039.95;"2025-02-02 19:50"
"2024-08-11";"13:45 - 14:00";15500;14514.449;"2025-02-02 19:50"
"2024-08-11";"14:00 - 14:15";15500;15046.099;"2025-02-02 19:50"
"2024-08-11";"14:15 - 14:30";15500;14952.872;"2025-02-02 19:50"
"2024-08-11";"14:30 - 14:45";15500;15430.362;"2025-02-02 19:50"
"2024-08-11";"14:45 - 15:00";15500;14896.768;"2025-02-02 19:50"
"2024-08-11";"15:00 - 15:15";15500;14322.271;"2025-02-02 19:50"
"2024-08-11";"15:15 - 15:30";15500;14464.005;"2025-02-02 19:50"
"2024-08-11";"15:30 - 15:45";15500;14614.153;"2025-02-02 19:50"
"2024-08-11";"15:45 - 16:00";15500;14744.134;"2025-02-02 19:50"
"2024-08-11";"16:00 - 16:15";15500;14786.984;"2025-02-02 19:50"
"2024-08-11";"16:15 - 16:30";15500;14961.411;"2025-02-02 19:50"
"2024-08-11";"16:30 - 16:45";15500;15535.766;"2025-02-02 19:50"
"2024-08-11";"16:45 - 17:00";15550;15388.441;"2025-02-02 19:50"
"2024-08-11";"17:00 - 17:15";15700;15214.492;"2025-02-02 19:50"
"2024-08-11";"17:15 - 17:30";15850;15387.793;"2025-02-02 19:50"
"2024-08-11";"17:30 - 17:45";15950;15713.369;"2025-02-02 19:50"
"2024-08-11";"17:45 - 18:00";16050;15568.998;"2025-02-02 19:50"
"2024-08-11";"18:00 - 18:15";16200;15623.989;"2025-02-02 19:50"
"2024-08-11";"18:15 - 18:30";16300;15719.478;"2025-02-02 19:50"
"2024-08-11";"18:30 - 18:45";16450;16087.339;"2025-02-02 19:50"
"2024-08-11";"18:45 - 19:00";16550;15939.282;"2025-02-02 19:50"
"2024-08-11";"19:00 - 19:15";16650;16026.531;"2025-02-02 19:50"
"2024-08-11";"19:15 - 19:30";16700;15975.11;"2025-02-02 19:50"
"2024-08-11";"19:30 - 19:45";16800;15949.187;"2025-02-02 19:50"
"2024-08-11";"19:45 - 20:00";16800;15853.48;"2025-02-02 19:50"
"2024-08-11";"20:00 - 20:15";16800;15768.828;"2025-02-02 19:50"
"2024-08-11";"20:15 - 20:30";16800;16140.147;"2025-02-02 19:50"
"2024-08-11";"20:30 - 20:45";16800;16161.835;"2025-02-02 19:50"
"2024-08-11";"20:45 - 21:00";16800;16277.907;"2025-02-02 19:50"
"2024-08-11";"21:00 - 21:15";16800;16250.917;"2025-02-02 19:50"
"2024-08-11";"21:15 - 21:30";16700;16144.186;"2025-02-02 19:50"
"2024-08-11";"21:30 - 21:45";16550;15811.432;"2025-02-02 19:50"
"2024-08-11";"21:45 - 22:00";16350;15630.969;"2025-02-02 19:50"
"2024-08-11";"22:00 - 22:15";16100;15452.27;"2025-02-02 19:50"
"2024-08-11";"22:15 - 22:30";15800;15278.963;"2025-02-02 19:50"
"2024-08-11";"22:30 - 22:45";15500;14984.276;"2025-02-02 19:50"
"2024-08-11";"22:45 - 23:00";15200;14926.665;"2025-02-02 19:50"
"2024-08-11";"23:00 - 23:15";14850;14469.205;"2025-02-02 19:50"
"2024-08-11";"23:15 - 23:30";14550;14229.278;"2025-02-02 19:50"
"2024-08-11";"23:30 - 23:45";14300;14104.947;"2025-02-02 19:50"
"2024-08-11";"23:45 - 24:00";14050;13852.067;"2025-02-02 19:50"
"2024-08-12";"00:00 - 00:15";13200;13610.949;"2025-02-02 19:50"
"2024-08-12";"00:15 - 00:30";13000;13277.546;"2025-02-02 19:50"
"2024-08-12";"00:30 - 00:45";12850;13330.172;"2025-02-02 19:50"
"2024-08-12";"00:45 - 01:00";12700;13125.008;"2025-02-02 19:50"
"2024-08-12";"01:00 - 01:15";12550;13169.043;"2025-02-02 19:50"
"2024-08-12";"01:15 - 01:30";12450;12958.951;"2025-02-02 19:50"
"2024-08-12";"01:30 - 01:45";12400;12891.327;"2025-02-02 19:50"
"2024-08-12";"01:45 - 02:00";12400;12661.472;"2025-02-02 19:50"
"2024-08-12";"02:00 - 02:15";12400;12721.005;"2025-02-02 19:50"
"2024-08-12";"02:15 - 02:30";12400;12692.078;"2025-02-02 19:50"
"2024-08-12";"02:30 - 02:45";12400;12526.297;"2025-02-02 19:50"
"2024-08-12";"02:45 - 03:00";12400;12701.009;"2025-02-02 19:50"
"2024-08-12";"03:00 - 03:15";12400;12746.867;"2025-02-02 19:50"
"2024-08-12";"03:15 - 03:30";12400;12462.177;"2025-02-02 19:50"
"2024-08-12";"03:30 - 03:45";12400;12752.395;"2025-02-02 19:50"
"2024-08-12";"03:45 - 04:00";12400;12768.908;"2025-02-02 19:50"
