Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-09-15";"23:30 - 23:45";13700;13744.836;"2025-02-02 19:51"
"2024-09-15";"23:45 - 24:00";13400;13568.274;"2025-02-02 19:51"
"2024-09-16";"00:00 - 00:15";13200;13449.566;"2025-02-02 19:51"
"2024-09-16";"00:15 - 00:30";13100;13277.905;"2025-02-02 19:51"
"2024-09-16";"00:30 - 00:45";12950;13157.297;"2025-02-02 19:51"
"2024-09-16";"00:45 - 01:00";12850;13162.294;"2025-02-02 19:51"
"2024-09-16";"01:00 - 01:15";12750;12887.332;"2025-02-02 19:51"
"2024-09-16";"01:15 - 01:30";12650;12914.285;"2025-02-02 19:51"
"2024-09-16";"01:30 - 01:45";12600;12819.977;"2025-02-02 19:51"
"2024-09-16";"01:45 - 02:00";12600;12730.133;"2025-02-02 19:51"
"2024-09-16";"02:00 - 02:15";12600;12709.349;"2025-02-02 19:51"
"2024-09-16";"02:15 - 02:30";12600;12795.354;"2025-02-02 19:51"
"2024-09-16";"02:30 - 02:45";12600;12625.387;"2025-02-02 19:51"
"2024-09-16";"02:45 - 03:00";12600;12558.817;"2025-02-02 19:51"
"2024-09-16";"03:00 - 03:15";12600;12797.654;"2025-02-02 19:51"
"2024-09-16";"03:15 - 03:30";12600;12704.358;"2025-02-02 19:51"
"2024-09-16";"03:30 - 03:45";12600;12583.846;"2025-02-02 19:51"
"2024-09-16";"03:45 - 04:00";12650;12722.651;"2025-02-02 19:51"
"2024-09-16";"04:00 - 04:15";12800;12923.917;"2025-02-02 19:51"
"2024-09-16";"04:15 - 04:30";13000;12970.428;"2025-02-02 19:51"
"2024-09-16";"04:30 - 04:45";13200;13162.832;"2025-02-02 19:51"
"2024-09-16";"04:45 - 05:00";13450;13260.065;"2025-02-02 19:51"
"2024-09-16";"05:00 - 05:15";13800;13736.138;"2025-02-02 19:51"
"2024-09-16";"05:15 - 05:30";14050;13824.2;"2025-02-02 19:51"
"2024-09-16";"05:30 - 05:45";14450;14343.685;"2025-02-02 19:51"
"2024-09-16";"05:45 - 06:00";15150;14984.892;"2025-02-02 19:51"
"2024-09-16";"06:00 - 06:15";16150;15982.268;"2025-02-02 19:51"
"2024-09-16";"06:15 - 06:30";16900;16445.465;"2025-02-02 19:51"
"2024-09-16";"06:30 - 06:45";17450;17315;"2025-02-02 19:51"
"2024-09-16";"06:45 - 07:00";17950;17748.24;"2025-02-02 19:51"
"2024-09-16";"07:00 - 07:15";18400;18395.566;"2025-02-02 19:51"
"2024-09-16";"07:15 - 07:30";18800;18516.506;"2025-02-02 19:51"
"2024-09-16";"07:30 - 07:45";19100;18856.09;"2025-02-02 19:51"
"2024-09-16";"07:45 - 08:00";19450;19021.547;"2025-02-02 19:51"
"2024-09-16";"08:00 - 08:15";19650;19070.4;"2025-02-02 19:51"
"2024-09-16";"08:15 - 08:30";19850;19380.832;"2025-02-02 19:51"
"2024-09-16";"08:30 - 08:45";20000;19422.229;"2025-02-02 19:51"
"2024-09-16";"08:45 - 09:00";20150;19524.635;"2025-02-02 19:51"
"2024-09-16";"09:00 - 09:15";20150;19623.352;"2025-02-02 19:51"
"2024-09-16";"09:15 - 09:30";20150;19572.625;"2025-02-02 19:51"
"2024-09-16";"09:30 - 09:45";20100;19480.115;"2025-02-02 19:51"
"2024-09-16";"09:45 - 10:00";19700;19469.613;"2025-02-02 19:51"
"2024-09-16";"10:00 - 10:15";19550;18938.547;"2025-02-02 19:51"
"2024-09-16";"10:15 - 10:30";19650;19110.406;"2025-02-02 19:51"
"2024-09-16";"10:30 - 10:45";19700;19370.52;"2025-02-02 19:51"
"2024-09-16";"10:45 - 11:00";19700;19521.982;"2025-02-02 19:51"
"2024-09-16";"11:00 - 11:15";19700;19512.143;"2025-02-02 19:51"
"2024-09-16";"11:15 - 11:30";19700;19345.217;"2025-02-02 19:51"
"2024-09-16";"11:30 - 11:45";19700;19427.785;"2025-02-02 19:51"
"2024-09-16";"11:45 - 12:00";19700;19437.924;"2025-02-02 19:51"
"2024-09-16";"12:00 - 12:15";19700;19664.627;"2025-02-02 19:51"
"2024-09-16";"12:15 - 12:30";19700;19595.143;"2025-02-02 19:51"
"2024-09-16";"12:30 - 12:45";19700;19816.719;"2025-02-02 19:51"
"2024-09-16";"12:45 - 13:00";19700;19658.053;"2025-02-02 19:51"
"2024-09-16";"13:00 - 13:15";19700;19806.36;"2025-02-02 19:51"
"2024-09-16";"13:15 - 13:30";19700;19593.484;"2025-02-02 19:51"
"2024-09-16";"13:30 - 13:45";19600;19422.66;"2025-02-02 19:51"
"2024-09-16";"13:45 - 14:00";19150;18984.96;"2025-02-02 19:51"
"2024-09-16";"14:00 - 14:15";19500;19295.45;"2025-02-02 19:51"
"2024-09-16";"14:15 - 14:30";19600;19396.484;"2025-02-02 19:51"
"2024-09-16";"14:30 - 14:45";19650;19511.893;"2025-02-02 19:51"
"2024-09-16";"14:45 - 15:00";19700;19420.947;"2025-02-02 19:51"
"2024-09-16";"15:00 - 15:15";19700;19622.066;"2025-02-02 19:51"
"2024-09-16";"15:15 - 15:30";19700;19864.951;"2025-02-02 19:51"
"2024-09-16";"15:30 - 15:45";19750;19805.732;"2025-02-02 19:51"
"2024-09-16";"15:45 - 16:00";19750;19904.912;"2025-02-02 19:51"
"2024-09-16";"16:00 - 16:15";19750;19765.094;"2025-02-02 19:51"
"2024-09-16";"16:15 - 16:30";19750;19999.188;"2025-02-02 19:51"
"2024-09-16";"16:30 - 16:45";19750;19846.6;"2025-02-02 19:51"
"2024-09-16";"16:45 - 17:00";19750;19838.676;"2025-02-02 19:51"
"2024-09-16";"17:00 - 17:15";19750;19837.977;"2025-02-02 19:51"
"2024-09-16";"17:15 - 17:30";19750;19970.31;"2025-02-02 19:51"
"2024-09-16";"17:30 - 17:45";19750;19875.48;"2025-02-02 19:51"
"2024-09-16";"17:45 - 18:00";19600;19547.262;"2025-02-02 19:51"
"2024-09-16";"18:00 - 18:15";19650;19628.45;"2025-02-02 19:51"
"2024-09-16";"18:15 - 18:30";19900;19908.566;"2025-02-02 19:51"
"2024-09-16";"18:30 - 18:45";20200;20028.945;"2025-02-02 19:51"
"2024-09-16";"18:45 - 19:00";20400;20094.504;"2025-02-02 19:51"
"2024-09-16";"19:00 - 19:15";20550;20371.33;"2025-02-02 19:51"
"2024-09-16";"19:15 - 19:30";20850;20645.357;"2025-02-02 19:51"
"2024-09-16";"19:30 - 19:45";21000;20944.45;"2025-02-02 19:51"
"2024-09-16";"19:45 - 20:00";21000;20778.035;"2025-02-02 19:51"
"2024-09-16";"20:00 - 20:15";20900;20674.064;"2025-02-02 19:51"
"2024-09-16";"20:15 - 20:30";20750;20415.594;"2025-02-02 19:51"
"2024-09-16";"20:30 - 20:45";20400;20147.922;"2025-02-02 19:51"
"2024-09-16";"20:45 - 21:00";20050;19735.555;"2025-02-02 19:51"
"2024-09-16";"21:00 - 21:15";19700;19493.18;"2025-02-02 19:51"
"2024-09-16";"21:15 - 21:30";19150;19068.775;"2025-02-02 19:51"
"2024-09-16";"21:30 - 21:45";18650;18518.623;"2025-02-02 19:51"
"2024-09-16";"21:45 - 22:00";18050;18014.709;"2025-02-02 19:51"
"2024-09-16";"22:00 - 22:15";17900;17660.379;"2025-02-02 19:51"
"2024-09-16";"22:15 - 22:30";17650;17408.639;"2025-02-02 19:51"
"2024-09-16";"22:30 - 22:45";17300;17120.727;"2025-02-02 19:51"
"2024-09-16";"22:45 - 23:00";16950;16765.088;"2025-02-02 19:51"
"2024-09-16";"23:00 - 23:15";16650;16280.29;"2025-02-02 19:51"
"2024-09-16";"23:15 - 23:30";16350;15872.216;"2025-02-02 19:51"
"2024-09-16";"23:30 - 23:45";16000;15706.104;"2025-02-02 19:51"
"2024-09-16";"23:45 - 24:00";15650;15511.176;"2025-02-02 19:51"
"2024-09-17";"00:00 - 00:15";15350;15089.951;"2025-02-02 19:51"
"2024-09-17";"00:15 - 00:30";15150;14959.13;"2025-02-02 19:51"
"2024-09-17";"00:30 - 00:45";15000;14823.411;"2025-02-02 19:51"
"2024-09-17";"00:45 - 01:00";14850;14730.396;"2025-02-02 19:51"
"2024-09-17";"01:00 - 01:15";14700;14512.245;"2025-02-02 19:51"
"2024-09-17";"01:15 - 01:30";14600;14347.252;"2025-02-02 19:51"
"2024-09-17";"01:30 - 01:45";14450;14271.744;"2025-02-02 19:51"
"2024-09-17";"01:45 - 02:00";14350;14309.28;"2025-02-02 19:51"
"2024-09-17";"02:00 - 02:15";14300;14182.545;"2025-02-02 19:51"
"2024-09-17";"02:15 - 02:30";14300;14250.648;"2025-02-02 19:51"
"2024-09-17";"02:30 - 02:45";14300;14143.039;"2025-02-02 19:51"
"2024-09-17";"02:45 - 03:00";14300;14115.884;"2025-02-02 19:51"
"2024-09-17";"03:00 - 03:15";14300;14174.038;"2025-02-02 19:51"
"2024-09-17";"03:15 - 03:30";14300;14158.143;"2025-02-02 19:51"
"2024-09-17";"03:30 - 03:45";14300;14136.066;"2025-02-02 19:51"
"2024-09-17";"03:45 - 04:00";14400;14195.505;"2025-02-02 19:51"
"2024-09-17";"04:00 - 04:15";14500;14312.85;"2025-02-02 19:51"
"2024-09-17";"04:15 - 04:30";14600;14350.527;"2025-02-02 19:51"
"2024-09-17";"04:30 - 04:45";14750;14529.261;"2025-02-02 19:51"
"2024-09-17";"04:45 - 05:00";14850;14769.325;"2025-02-02 19:51"
"2024-09-17";"05:00 - 05:15";15100;15135.894;"2025-02-02 19:51"
"2024-09-17";"05:15 - 05:30";15300;15034.393;"2025-02-02 19:51"
"2024-09-17";"05:30 - 05:45";15550;15153.447;"2025-02-02 19:51"
"2024-09-17";"05:45 - 06:00";16000;15794.608;"2025-02-02 19:51"
"2024-09-17";"06:00 - 06:15";17100;16997.906;"2025-02-02 19:51"
"2024-09-17";"06:15 - 06:30";17600;17515.496;"2025-02-02 19:51"
"2024-09-17";"06:30 - 06:45";18100;18030.86;"2025-02-02 19:51"
"2024-09-17";"06:45 - 07:00";18550;18471.105;"2025-02-02 19:51"
"2024-09-17";"07:00 - 07:15";19000;18886.975;"2025-02-02 19:51"
"2024-09-17";"07:15 - 07:30";19300;19274.66;"2025-02-02 19:51"
"2024-09-17";"07:30 - 07:45";19450;19498.057;"2025-02-02 19:51"
"2024-09-17";"07:45 - 08:00";19700;19514.514;"2025-02-02 19:51"
"2024-09-17";"08:00 - 08:15";19800;19867.758;"2025-02-02 19:51"
"2024-09-17";"08:15 - 08:30";19850;19825.922;"2025-02-02 19:51"
"2024-09-17";"08:30 - 08:45";19850;20112.912;"2025-02-02 19:51"
"2024-09-17";"08:45 - 09:00";19850;19977.29;"2025-02-02 19:51"
"2024-09-17";"09:00 - 09:15";19850;20120.66;"2025-02-02 19:51"
"2024-09-17";"09:15 - 09:30";19850;19744.953;"2025-02-02 19:51"
"2024-09-17";"09:30 - 09:45";19750;19558.668;"2025-02-02 19:51"
"2024-09-17";"09:45 - 10:00";19500;19228.064;"2025-02-02 19:51"
"2024-09-17";"10:00 - 10:15";19300;19276.54;"2025-02-02 19:51"
"2024-09-17";"10:15 - 10:30";19400;19265.145;"2025-02-02 19:51"
"2024-09-17";"10:30 - 10:45";19450;18956.803;"2025-02-02 19:51"
"2024-09-17";"10:45 - 11:00";19450;19183.562;"2025-02-02 19:51"
"2024-09-17";"11:00 - 11:15";19450;19033.16;"2025-02-02 19:51"
"2024-09-17";"11:15 - 11:30";19450;19061.205;"2025-02-02 19:51"
"2024-09-17";"11:30 - 11:45";19450;19200.014;"2025-02-02 19:51"
"2024-09-17";"11:45 - 12:00";19450;19051.295;"2025-02-02 19:51"
"2024-09-17";"12:00 - 12:15";19450;18996.441;"2025-02-02 19:51"
"2024-09-17";"12:15 - 12:30";19450;18882.8;"2025-02-02 19:51"
"2024-09-17";"12:30 - 12:45";19450;18679.943;"2025-02-02 19:51"
"2024-09-17";"12:45 - 13:00";19450;19070.361;"2025-02-02 19:51"
"2024-09-17";"13:00 - 13:15";19450;19116.436;"2025-02-02 19:51"
"2024-09-17";"13:15 - 13:30";19450;19010.55;"2025-02-02 19:51"
"2024-09-17";"13:30 - 13:45";19200;18960.613;"2025-02-02 19:51"
"2024-09-17";"13:45 - 14:00";18850;18487.738;"2025-02-02 19:51"
"2024-09-17";"14:00 - 14:15";19250;18949.86;"2025-02-02 19:51"
"2024-09-17";"14:15 - 14:30";19400;18841.78;"2025-02-02 19:51"
"2024-09-17";"14:30 - 14:45";19550;19301.658;"2025-02-02 19:51"
"2024-09-17";"14:45 - 15:00";19600;19356.963;"2025-02-02 19:51"
"2024-09-17";"15:00 - 15:15";19650;19546.404;"2025-02-02 19:51"
"2024-09-17";"15:15 - 15:30";19700;19653.838;"2025-02-02 19:51"
"2024-09-17";"15:30 - 15:45";19800;19546.037;"2025-02-02 19:51"
"2024-09-17";"15:45 - 16:00";19950;19793.443;"2025-02-02 19:51"
"2024-09-17";"16:00 - 16:15";20050;19689.945;"2025-02-02 19:51"
"2024-09-17";"16:15 - 16:30";20150;19893.303;"2025-02-02 19:51"
"2024-09-17";"16:30 - 16:45";20200;19971.748;"2025-02-02 19:51"
"2024-09-17";"16:45 - 17:00";20200;19961.87;"2025-02-02 19:51"
"2024-09-17";"17:00 - 17:15";20200;20045.545;"2025-02-02 19:51"
"2024-09-17";"17:15 - 17:30";20200;19954.459;"2025-02-02 19:51"
"2024-09-17";"17:30 - 17:45";20150;19964.074;"2025-02-02 19:51"
"2024-09-17";"17:45 - 18:00";20000;19712.512;"2025-02-02 19:51"
"2024-09-17";"18:00 - 18:15";20000;19737.777;"2025-02-02 19:51"
"2024-09-17";"18:15 - 18:30";20200;19974.547;"2025-02-02 19:51"
"2024-09-17";"18:30 - 18:45";20400;20052.453;"2025-02-02 19:51"
"2024-09-17";"18:45 - 19:00";20650;20108.373;"2025-02-02 19:51"
"2024-09-17";"19:00 - 19:15";20850;20490.488;"2025-02-02 19:51"
"2024-09-17";"19:15 - 19:30";21000;20784.139;"2025-02-02 19:51"
"2024-09-17";"19:30 - 19:45";21200;21021.783;"2025-02-02 19:51"
"2024-09-17";"19:45 - 20:00";21050;20710.508;"2025-02-02 19:51"
"2024-09-17";"20:00 - 20:15";20900;20559.84;"2025-02-02 19:51"
"2024-09-17";"20:15 - 20:30";20650;20380.365;"2025-02-02 19:51"
"2024-09-17";"20:30 - 20:45";20350;20101.17;"2025-02-02 19:51"
"2024-09-17";"20:45 - 21:00";20050;19768.94;"2025-02-02 19:51"
"2024-09-17";"21:00 - 21:15";19600;19517.328;"2025-02-02 19:51"
"2024-09-17";"21:15 - 21:30";19150;18981.523;"2025-02-02 19:51"
"2024-09-17";"21:30 - 21:45";18550;18510.762;"2025-02-02 19:51"
"2024-09-17";"21:45 - 22:00";17950;17846.797;"2025-02-02 19:51"
"2024-09-17";"22:00 - 22:15";17900;17547.035;"2025-02-02 19:51"
"2024-09-17";"22:15 - 22:30";17600;17398.686;"2025-02-02 19:51"
"2024-09-17";"22:30 - 22:45";17300;17056.629;"2025-02-02 19:51"
"2024-09-17";"22:45 - 23:00";16900;16694.02;"2025-02-02 19:51"
"2024-09-17";"23:00 - 23:15";16550;16421.785;"2025-02-02 19:51"
"2024-09-17";"23:15 - 23:30";16250;15968.466;"2025-02-02 19:51"
"2024-09-17";"23:30 - 23:45";15950;15824.091;"2025-02-02 19:51"
"2024-09-17";"23:45 - 24:00";15700;15465.223;"2025-02-02 19:51"
"2024-09-18";"00:00 - 00:15";15250;15277.836;"2025-02-02 19:51"
"2024-09-18";"00:15 - 00:30";15050;15107.611;"2025-02-02 19:51"
"2024-09-18";"00:30 - 00:45";14900;14822.204;"2025-02-02 19:51"
"2024-09-18";"00:45 - 01:00";14750;14815.348;"2025-02-02 19:51"
"2024-09-18";"01:00 - 01:15";14600;14613.616;"2025-02-02 19:51"
"2024-09-18";"01:15 - 01:30";14500;14599.983;"2025-02-02 19:51"
"2024-09-18";"01:30 - 01:45";14350;14413.325;"2025-02-02 19:51"
"2024-09-18";"01:45 - 02:00";14250;14232.001;"2025-02-02 19:51"
"2024-09-18";"02:00 - 02:15";14200;14196.926;"2025-02-02 19:51"
"2024-09-18";"02:15 - 02:30";14200;14271.854;"2025-02-02 19:51"
"2024-09-18";"02:30 - 02:45";14200;14406.759;"2025-02-02 19:51"
"2024-09-18";"02:45 - 03:00";14200;14206.486;"2025-02-02 19:51"
"2024-09-18";"03:00 - 03:15";14200;14215.029;"2025-02-02 19:51"
"2024-09-18";"03:15 - 03:30";14200;14274.856;"2025-02-02 19:51"
"2024-09-18";"03:30 - 03:45";14200;14306.457;"2025-02-02 19:51"
"2024-09-18";"03:45 - 04:00";14300;14467.075;"2025-02-02 19:51"
"2024-09-18";"04:00 - 04:15";14400;14477.399;"2025-02-02 19:51"
"2024-09-18";"04:15 - 04:30";14500;14520.049;"2025-02-02 19:51"
"2024-09-18";"04:30 - 04:45";14650;14878.623;"2025-02-02 19:51"
"2024-09-18";"04:45 - 05:00";14750;14875.101;"2025-02-02 19:51"
"2024-09-18";"05:00 - 05:15";15050;15257.803;"2025-02-02 19:51"
"2024-09-18";"05:15 - 05:30";15300;15439.7;"2025-02-02 19:51"
"2024-09-18";"05:30 - 05:45";15550;15858.87;"2025-02-02 19:51"
"2024-09-18";"05:45 - 06:00";15850;16096.563;"2025-02-02 19:51"
"2024-09-18";"06:00 - 06:15";16950;17091.549;"2025-02-02 19:51"
"2024-09-18";"06:15 - 06:30";17450;17625.652;"2025-02-02 19:51"
"2024-09-18";"06:30 - 06:45";17950;18134.705;"2025-02-02 19:51"
"2024-09-18";"06:45 - 07:00";18400;18573.902;"2025-02-02 19:51"
"2024-09-18";"07:00 - 07:15";18750;19161.043;"2025-02-02 19:51"
"2024-09-18";"07:15 - 07:30";19050;19266.54;"2025-02-02 19:51"
"2024-09-18";"07:30 - 07:45";19200;19384.389;"2025-02-02 19:51"
"2024-09-18";"07:45 - 08:00";19400;19456.715;"2025-02-02 19:51"
"2024-09-18";"08:00 - 08:15";19650;19660.08;"2025-02-02 19:51"
"2024-09-18";"08:15 - 08:30";19700;19750.008;"2025-02-02 19:51"
"2024-09-18";"08:30 - 08:45";19700;19725.684;"2025-02-02 19:51"
"2024-09-18";"08:45 - 09:00";19700;19885.363;"2025-02-02 19:51"
"2024-09-18";"09:00 - 09:15";19700;19895.816;"2025-02-02 19:51"
"2024-09-18";"09:15 - 09:30";19700;19903.35;"2025-02-02 19:51"
"2024-09-18";"09:30 - 09:45";19600;19604.385;"2025-02-02 19:51"
"2024-09-18";"09:45 - 10:00";19300;19399.469;"2025-02-02 19:51"
"2024-09-18";"10:00 - 10:15";19150;19239.283;"2025-02-02 19:51"
"2024-09-18";"10:15 - 10:30";19250;19330.662;"2025-02-02 19:51"
"2024-09-18";"10:30 - 10:45";19300;19315.727;"2025-02-02 19:51"
"2024-09-18";"10:45 - 11:00";19300;19264.893;"2025-02-02 19:51"
"2024-09-18";"11:00 - 11:15";19300;19072.984;"2025-02-02 19:51"
"2024-09-18";"11:15 - 11:30";19300;19161.25;"2025-02-02 19:51"
"2024-09-18";"11:30 - 11:45";19300;19158.617;"2025-02-02 19:51"
"2024-09-18";"11:45 - 12:00";19300;18816.406;"2025-02-02 19:51"
"2024-09-18";"12:00 - 12:15";19300;18877.08;"2025-02-02 19:51"
"2024-09-18";"12:15 - 12:30";19300;18969.402;"2025-02-02 19:51"
"2024-09-18";"12:30 - 12:45";19300;19043.344;"2025-02-02 19:51"
"2024-09-18";"12:45 - 13:00";19300;18979.658;"2025-02-02 19:51"
"2024-09-18";"13:00 - 13:15";19300;19106.791;"2025-02-02 19:51"
"2024-09-18";"13:15 - 13:30";19300;19172.605;"2025-02-02 19:51"
"2024-09-18";"13:30 - 13:45";19050;18881.234;"2025-02-02 19:51"
"2024-09-18";"13:45 - 14:00";18800;18679.883;"2025-02-02 19:51"
"2024-09-18";"14:00 - 14:15";19100;18925.396;"2025-02-02 19:51"
"2024-09-18";"14:15 - 14:30";19300;19060.074;"2025-02-02 19:51"
"2024-09-18";"14:30 - 14:45";19350;19274.525;"2025-02-02 19:51"
"2024-09-18";"14:45 - 15:00";19400;19434.06;"2025-02-02 19:51"
"2024-09-18";"15:00 - 15:15";19450;19731.307;"2025-02-02 19:51"
"2024-09-18";"15:15 - 15:30";19550;19637.41;"2025-02-02 19:51"
"2024-09-18";"15:30 - 15:45";19700;19694.328;"2025-02-02 19:51"
"2024-09-18";"15:45 - 16:00";19800;19740.062;"2025-02-02 19:51"
"2024-09-18";"16:00 - 16:15";19800;19749.113;"2025-02-02 19:51"
"2024-09-18";"16:15 - 16:30";19800;19839.164;"2025-02-02 19:51"
"2024-09-18";"16:30 - 16:45";19800;19895.775;"2025-02-02 19:51"
"2024-09-18";"16:45 - 17:00";19800;19652.924;"2025-02-02 19:51"
"2024-09-18";"17:00 - 17:15";19800;19778.758;"2025-02-02 19:51"
"2024-09-18";"17:15 - 17:30";19800;19854.115;"2025-02-02 19:51"
"2024-09-18";"17:30 - 17:45";19750;19976.26;"2025-02-02 19:51"
"2024-09-18";"17:45 - 18:00";19550;19773.121;"2025-02-02 19:51"
"2024-09-18";"18:00 - 18:15";19550;19709.852;"2025-02-02 19:51"
"2024-09-18";"18:15 - 18:30";19800;19863.635;"2025-02-02 19:51"
"2024-09-18";"18:30 - 18:45";20050;20194.84;"2025-02-02 19:51"
"2024-09-18";"18:45 - 19:00";20300;20222.795;"2025-02-02 19:51"
"2024-09-18";"19:00 - 19:15";20500;20558.803;"2025-02-02 19:51"
"2024-09-18";"19:15 - 19:30";20800;20935.951;"2025-02-02 19:51"
"2024-09-18";"19:30 - 19:45";21000;20977.477;"2025-02-02 19:51"
"2024-09-18";"19:45 - 20:00";21000;20879.56;"2025-02-02 19:51"
"2024-09-18";"20:00 - 20:15";20850;20535.902;"2025-02-02 19:51"
"2024-09-18";"20:15 - 20:30";20550;20322.201;"2025-02-02 19:51"
"2024-09-18";"20:30 - 20:45";20250;20066.748;"2025-02-02 19:51"
"2024-09-18";"20:45 - 21:00";19950;19796.111;"2025-02-02 19:51"
"2024-09-18";"21:00 - 21:15";19500;19274.443;"2025-02-02 19:51"
"2024-09-18";"21:15 - 21:30";19050;18801.867;"2025-02-02 19:51"
"2024-09-18";"21:30 - 21:45";18450;18295.387;"2025-02-02 19:51"
"2024-09-18";"21:45 - 22:00";17800;17802.326;"2025-02-02 19:51"
"2024-09-18";"22:00 - 22:15";17750;17696.928;"2025-02-02 19:51"
"2024-09-18";"22:15 - 22:30";17500;17281.17;"2025-02-02 19:51"
"2024-09-18";"22:30 - 22:45";17200;16987.365;"2025-02-02 19:51"
"2024-09-18";"22:45 - 23:00";16800;16754.453;"2025-02-02 19:51"
"2024-09-18";"23:00 - 23:15";16450;16343.154;"2025-02-02 19:51"
"2024-09-18";"23:15 - 23:30";16150;16076.574;"2025-02-02 19:51"
"2024-09-18";"23:30 - 23:45";15850;15777.66;"2025-02-02 19:51"
"2024-09-18";"23:45 - 24:00";15500;15463.158;"2025-02-02 19:51"
"2024-09-19";"00:00 - 00:15";15250;15459.833;"2025-02-02 19:51"
"2024-09-19";"00:15 - 00:30";15050;15227.615;"2025-02-02 19:51"
"2024-09-19";"00:30 - 00:45";14900;14961.631;"2025-02-02 19:51"
"2024-09-19";"00:45 - 01:00";14750;14803.142;"2025-02-02 19:51"
"2024-09-19";"01:00 - 01:15";14600;14780.198;"2025-02-02 19:51"
"2024-09-19";"01:15 - 01:30";14500;14512.561;"2025-02-02 19:51"
"2024-09-19";"01:30 - 01:45";14350;14578.801;"2025-02-02 19:51"
"2024-09-19";"01:45 - 02:00";14250;14235.929;"2025-02-02 19:51"
"2024-09-19";"02:00 - 02:15";14200;14142.249;"2025-02-02 19:51"
"2024-09-19";"02:15 - 02:30";14200;14111.98;"2025-02-02 19:51"
"2024-09-19";"02:30 - 02:45";14200;14182.228;"2025-02-02 19:51"
"2024-09-19";"02:45 - 03:00";14200;14204.738;"2025-02-02 19:51"
"2024-09-19";"03:00 - 03:15";14200;14082.744;"2025-02-02 19:51"
"2024-09-19";"03:15 - 03:30";14200;14301.03;"2025-02-02 19:51"
"2024-09-19";"03:30 - 03:45";14200;14240.242;"2025-02-02 19:51"
"2024-09-19";"03:45 - 04:00";14300;14284.107;"2025-02-02 19:51"
"2024-09-19";"04:00 - 04:15";14400;14396.68;"2025-02-02 19:51"
"2024-09-19";"04:15 - 04:30";14500;14539.316;"2025-02-02 19:51"
"2024-09-19";"04:30 - 04:45";14650;14686.654;"2025-02-02 19:51"
"2024-09-19";"04:45 - 05:00";14750;14788.402;"2025-02-02 19:51"
"2024-09-19";"05:00 - 05:15";15050;15246.139;"2025-02-02 19:51"
"2024-09-19";"05:15 - 05:30";15200;15393.509;"2025-02-02 19:51"
"2024-09-19";"05:30 - 05:45";15350;15654.494;"2025-02-02 19:51"
"2024-09-19";"05:45 - 06:00";15850;15930.515;"2025-02-02 19:51"
"2024-09-19";"06:00 - 06:15";17150;17112.217;"2025-02-02 19:51"
"2024-09-19";"06:15 - 06:30";17650;17711.45;"2025-02-02 19:51"
"2024-09-19";"06:30 - 06:45";18150;18079.146;"2025-02-02 19:51"
"2024-09-19";"06:45 - 07:00";18600;18657.73;"2025-02-02 19:51"
"2024-09-19";"07:00 - 07:15";18950;19206.559;"2025-02-02 19:51"
"2024-09-19";"07:15 - 07:30";19250;19286.783;"2025-02-02 19:51"
"2024-09-19";"07:30 - 07:45";19500;19543.406;"2025-02-02 19:51"
"2024-09-19";"07:45 - 08:00";19700;19570.596;"2025-02-02 19:51"
"2024-09-19";"08:00 - 08:15";19950;19802.686;"2025-02-02 19:51"
"2024-09-19";"08:15 - 08:30";20000;20039.068;"2025-02-02 19:51"
"2024-09-19";"08:30 - 08:45";20000;20101.832;"2025-02-02 19:51"
"2024-09-19";"08:45 - 09:00";20000;20201.977;"2025-02-02 19:51"
"2024-09-19";"09:00 - 09:15";20000;20055.73;"2025-02-02 19:51"
"2024-09-19";"09:15 - 09:30";19800;19946.719;"2025-02-02 19:51"
"2024-09-19";"09:30 - 09:45";19700;19874.674;"2025-02-02 19:51"
"2024-09-19";"09:45 - 10:00";19400;19286.514;"2025-02-02 19:51"
"2024-09-19";"10:00 - 10:15";19250;18971.996;"2025-02-02 19:51"
"2024-09-19";"10:15 - 10:30";19250;19313.66;"2025-02-02 19:51"
"2024-09-19";"10:30 - 10:45";19300;19542.096;"2025-02-02 19:51"
"2024-09-19";"10:45 - 11:00";19300;19486.2;"2025-02-02 19:51"
"2024-09-19";"11:00 - 11:15";19300;19377.312;"2025-02-02 19:51"
"2024-09-19";"11:15 - 11:30";19300;19431.129;"2025-02-02 19:51"
"2024-09-19";"11:30 - 11:45";19300;19378.96;"2025-02-02 19:51"
"2024-09-19";"11:45 - 12:00";19300;19296.914;"2025-02-02 19:51"
"2024-09-19";"12:00 - 12:15";19250;18690.906;"2025-02-02 19:51"
"2024-09-19";"12:15 - 12:30";19250;18653.79;"2025-02-02 19:51"
"2024-09-19";"12:30 - 12:45";19250;18874.83;"2025-02-02 19:51"
"2024-09-19";"12:45 - 13:00";19300;18806.402;"2025-02-02 19:51"
"2024-09-19";"13:00 - 13:15";19350;18887.703;"2025-02-02 19:51"
"2024-09-19";"13:15 - 13:30";19300;19155.514;"2025-02-02 19:51"
"2024-09-19";"13:30 - 13:45";19050;18396.914;"2025-02-02 19:51"
"2024-09-19";"13:45 - 14:00";18900;18080.328;"2025-02-02 19:51"
"2024-09-19";"14:00 - 14:15";19200;18088.094;"2025-02-02 19:51"
"2024-09-19";"14:15 - 14:30";19400;18575.98;"2025-02-02 19:51"
