"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|CZ","Without sequence","82.8","",""
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|CZ","Without sequence","72.94","",""
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|CZ","Without sequence","66.67","",""
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|CZ","Without sequence","67.58","",""
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|CZ","Without sequence","69.8","",""
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|CZ","Without sequence","73.23","",""
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|CZ","Without sequence","79.33","",""
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|CZ","Without sequence","88.31","",""
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|CZ","Without sequence","108.02","",""
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","BZN|CZ","Without sequence","141.82","",""
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","BZN|CZ","Without sequence","126.47","",""
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","BZN|CZ","Without sequence","106.77","",""
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","BZN|CZ","Without sequence","88.0","",""
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","BZN|CZ","Without sequence","82.36","",""
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","BZN|CZ","Without sequence","74.63","",""
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","BZN|CZ","Without sequence","72.76","",""
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","BZN|CZ","Without sequence","71.99","",""
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","BZN|CZ","Without sequence","71.32","",""
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","BZN|CZ","Without sequence","71.17","",""
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","BZN|CZ","Without sequence","71.73","",""
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","BZN|CZ","Without sequence","72.27","",""
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","BZN|CZ","Without sequence","92.87","",""
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","BZN|CZ","Without sequence","110.42","",""
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","BZN|CZ","Without sequence","95.87","",""
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","BZN|CZ","Without sequence","72.01","",""
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","BZN|CZ","Without sequence","64.69","",""
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","BZN|CZ","Without sequence","58.59","",""
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","BZN|CZ","Without sequence","54.32","",""
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","BZN|CZ","Without sequence","56.97","",""
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","BZN|CZ","Without sequence","62.89","",""
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","BZN|CZ","Without sequence","71.08","",""
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","BZN|CZ","Without sequence","81.71","",""
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","BZN|CZ","Without sequence","104.2","",""
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","BZN|CZ","Without sequence","130.01","",""
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","BZN|CZ","Without sequence","128.96","",""
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","BZN|CZ","Without sequence","110.0","",""
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","BZN|CZ","Without sequence","89.62","",""
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","BZN|CZ","Without sequence","81.91","",""
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","BZN|CZ","Without sequence","76.1","",""
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","BZN|CZ","Without sequence","76.01","",""
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","BZN|CZ","Without sequence","73.28","",""
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","BZN|CZ","Without sequence","74.53","",""
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","BZN|CZ","Without sequence","75.02","",""
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","BZN|CZ","Without sequence","75.32","",""
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","BZN|CZ","Without sequence","80.49","",""
"20/03/2024 06:00:00 - 20/03/2024 07:00:00","BZN|CZ","Without sequence","114.51","",""
"20/03/2024 07:00:00 - 20/03/2024 08:00:00","BZN|CZ","Without sequence","114.27","",""
"20/03/2024 08:00:00 - 20/03/2024 09:00:00","BZN|CZ","Without sequence","85.18","",""
"20/03/2024 09:00:00 - 20/03/2024 10:00:00","BZN|CZ","Without sequence","68.59","",""
"20/03/2024 10:00:00 - 20/03/2024 11:00:00","BZN|CZ","Without sequence","55.58","",""
"20/03/2024 11:00:00 - 20/03/2024 12:00:00","BZN|CZ","Without sequence","53.49","",""
"20/03/2024 12:00:00 - 20/03/2024 13:00:00","BZN|CZ","Without sequence","50.83","",""
"20/03/2024 13:00:00 - 20/03/2024 14:00:00","BZN|CZ","Without sequence","53.12","",""
"20/03/2024 14:00:00 - 20/03/2024 15:00:00","BZN|CZ","Without sequence","55.65","",""
"20/03/2024 15:00:00 - 20/03/2024 16:00:00","BZN|CZ","Without sequence","67.98","",""
"20/03/2024 16:00:00 - 20/03/2024 17:00:00","BZN|CZ","Without sequence","86.02","",""
"20/03/2024 17:00:00 - 20/03/2024 18:00:00","BZN|CZ","Without sequence","118.0","",""
"20/03/2024 18:00:00 - 20/03/2024 19:00:00","BZN|CZ","Without sequence","160.61","",""
"20/03/2024 19:00:00 - 20/03/2024 20:00:00","BZN|CZ","Without sequence","152.63","",""
"20/03/2024 20:00:00 - 20/03/2024 21:00:00","BZN|CZ","Without sequence","124.95","",""
"20/03/2024 21:00:00 - 20/03/2024 22:00:00","BZN|CZ","Without sequence","105.59","",""
"20/03/2024 22:00:00 - 20/03/2024 23:00:00","BZN|CZ","Without sequence","94.84","",""
"20/03/2024 23:00:00 - 21/03/2024 00:00:00","BZN|CZ","Without sequence","78.97","",""
"21/03/2024 00:00:00 - 21/03/2024 01:00:00","BZN|CZ","Without sequence","75.73","",""
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|CZ","Without sequence","71.8","",""
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|CZ","Without sequence","70.54","",""
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|CZ","Without sequence","69.99","",""
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|CZ","Without sequence","70.02","",""
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|CZ","Without sequence","73.4","",""
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|CZ","Without sequence","90.8","",""
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|CZ","Without sequence","97.43","",""
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|CZ","Without sequence","100.48","",""
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|CZ","Without sequence","79.33","",""
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|CZ","Without sequence","67.14","",""
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|CZ","Without sequence","62.04","",""
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|CZ","Without sequence","58.82","",""
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|CZ","Without sequence","59.3","",""
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|CZ","Without sequence","65.36","",""
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|CZ","Without sequence","69.73","",""
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|CZ","Without sequence","78.07","",""
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|CZ","Without sequence","100.95","",""
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|CZ","Without sequence","123.9","",""
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|CZ","Without sequence","122.39","",""
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|CZ","Without sequence","95.74","",""
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|CZ","Without sequence","80.96","",""
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|CZ","Without sequence","76.95","",""
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|CZ","Without sequence","70.6","",""
"22/03/2024 00:00:00 - 22/03/2024 01:00:00","BZN|CZ","Without sequence","55.95","",""
"22/03/2024 01:00:00 - 22/03/2024 02:00:00","BZN|CZ","Without sequence","51.9","",""
"22/03/2024 02:00:00 - 22/03/2024 03:00:00","BZN|CZ","Without sequence","49.35","",""
"22/03/2024 03:00:00 - 22/03/2024 04:00:00","BZN|CZ","Without sequence","51.25","",""
"22/03/2024 04:00:00 - 22/03/2024 05:00:00","BZN|CZ","Without sequence","52.06","",""
"22/03/2024 05:00:00 - 22/03/2024 06:00:00","BZN|CZ","Without sequence","63.9","",""
"22/03/2024 06:00:00 - 22/03/2024 07:00:00","BZN|CZ","Without sequence","80.27","",""
"22/03/2024 07:00:00 - 22/03/2024 08:00:00","BZN|CZ","Without sequence","75.85","",""
"22/03/2024 08:00:00 - 22/03/2024 09:00:00","BZN|CZ","Without sequence","71.33","",""
"22/03/2024 09:00:00 - 22/03/2024 10:00:00","BZN|CZ","Without sequence","60.28","",""
"22/03/2024 10:00:00 - 22/03/2024 11:00:00","BZN|CZ","Without sequence","51.39","",""
"22/03/2024 11:00:00 - 22/03/2024 12:00:00","BZN|CZ","Without sequence","48.47","",""
"22/03/2024 12:00:00 - 22/03/2024 13:00:00","BZN|CZ","Without sequence","48.25","",""
"22/03/2024 13:00:00 - 22/03/2024 14:00:00","BZN|CZ","Without sequence","49.85","",""
"22/03/2024 14:00:00 - 22/03/2024 15:00:00","BZN|CZ","Without sequence","50.82","",""
"22/03/2024 15:00:00 - 22/03/2024 16:00:00","BZN|CZ","Without sequence","57.63","",""
"22/03/2024 16:00:00 - 22/03/2024 17:00:00","BZN|CZ","Without sequence","74.72","",""
"22/03/2024 17:00:00 - 22/03/2024 18:00:00","BZN|CZ","Without sequence","87.22","",""
"22/03/2024 18:00:00 - 22/03/2024 19:00:00","BZN|CZ","Without sequence","118.54","",""
"22/03/2024 19:00:00 - 22/03/2024 20:00:00","BZN|CZ","Without sequence","116.94","",""
"22/03/2024 20:00:00 - 22/03/2024 21:00:00","BZN|CZ","Without sequence","92.78","",""
"22/03/2024 21:00:00 - 22/03/2024 22:00:00","BZN|CZ","Without sequence","80.37","",""
"22/03/2024 22:00:00 - 22/03/2024 23:00:00","BZN|CZ","Without sequence","78.12","",""
"22/03/2024 23:00:00 - 23/03/2024 00:00:00","BZN|CZ","Without sequence","75.28","",""
"23/03/2024 00:00:00 - 23/03/2024 01:00:00","BZN|CZ","Without sequence","75.51","",""
"23/03/2024 01:00:00 - 23/03/2024 02:00:00","BZN|CZ","Without sequence","70.32","",""
"23/03/2024 02:00:00 - 23/03/2024 03:00:00","BZN|CZ","Without sequence","64.32","",""
"23/03/2024 03:00:00 - 23/03/2024 04:00:00","BZN|CZ","Without sequence","62.27","",""
"23/03/2024 04:00:00 - 23/03/2024 05:00:00","BZN|CZ","Without sequence","58.18","",""
"23/03/2024 05:00:00 - 23/03/2024 06:00:00","BZN|CZ","Without sequence","63.98","",""
"23/03/2024 06:00:00 - 23/03/2024 07:00:00","BZN|CZ","Without sequence","61.68","",""
"23/03/2024 07:00:00 - 23/03/2024 08:00:00","BZN|CZ","Without sequence","57.84","",""
"23/03/2024 08:00:00 - 23/03/2024 09:00:00","BZN|CZ","Without sequence","38.23","",""
"23/03/2024 09:00:00 - 23/03/2024 10:00:00","BZN|CZ","Without sequence","15.71","",""
"23/03/2024 10:00:00 - 23/03/2024 11:00:00","BZN|CZ","Without sequence","0.13","",""
"23/03/2024 11:00:00 - 23/03/2024 12:00:00","BZN|CZ","Without sequence","0.1","",""
"23/03/2024 12:00:00 - 23/03/2024 13:00:00","BZN|CZ","Without sequence","1.5","",""
"23/03/2024 13:00:00 - 23/03/2024 14:00:00","BZN|CZ","Without sequence","-0.08","",""
"23/03/2024 14:00:00 - 23/03/2024 15:00:00","BZN|CZ","Without sequence","0.03","",""
"23/03/2024 15:00:00 - 23/03/2024 16:00:00","BZN|CZ","Without sequence","6.5","",""
"23/03/2024 16:00:00 - 23/03/2024 17:00:00","BZN|CZ","Without sequence","20.93","",""
"23/03/2024 17:00:00 - 23/03/2024 18:00:00","BZN|CZ","Without sequence","55.9","",""
"23/03/2024 18:00:00 - 23/03/2024 19:00:00","BZN|CZ","Without sequence","73.94","",""
"23/03/2024 19:00:00 - 23/03/2024 20:00:00","BZN|CZ","Without sequence","73.65","",""
"23/03/2024 20:00:00 - 23/03/2024 21:00:00","BZN|CZ","Without sequence","59.9","",""
"23/03/2024 21:00:00 - 23/03/2024 22:00:00","BZN|CZ","Without sequence","53.18","",""
"23/03/2024 22:00:00 - 23/03/2024 23:00:00","BZN|CZ","Without sequence","40.07","",""
"23/03/2024 23:00:00 - 24/03/2024 00:00:00","BZN|CZ","Without sequence","28.96","",""
"24/03/2024 00:00:00 - 24/03/2024 01:00:00","BZN|CZ","Without sequence","32.1","",""
"24/03/2024 01:00:00 - 24/03/2024 02:00:00","BZN|CZ","Without sequence","15.98","",""
"24/03/2024 02:00:00 - 24/03/2024 03:00:00","BZN|CZ","Without sequence","16.07","",""
"24/03/2024 03:00:00 - 24/03/2024 04:00:00","BZN|CZ","Without sequence","21.6","",""
"24/03/2024 04:00:00 - 24/03/2024 05:00:00","BZN|CZ","Without sequence","24.12","",""
"24/03/2024 05:00:00 - 24/03/2024 06:00:00","BZN|CZ","Without sequence","29.32","",""
"24/03/2024 06:00:00 - 24/03/2024 07:00:00","BZN|CZ","Without sequence","19.22","",""
"24/03/2024 07:00:00 - 24/03/2024 08:00:00","BZN|CZ","Without sequence","7.22","",""
"24/03/2024 08:00:00 - 24/03/2024 09:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 09:00:00 - 24/03/2024 10:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 10:00:00 - 24/03/2024 11:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 11:00:00 - 24/03/2024 12:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 12:00:00 - 24/03/2024 13:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 13:00:00 - 24/03/2024 14:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 14:00:00 - 24/03/2024 15:00:00","BZN|CZ","Without sequence","0.0","",""
"24/03/2024 15:00:00 - 24/03/2024 16:00:00","BZN|CZ","Without sequence","0.01","",""
"24/03/2024 16:00:00 - 24/03/2024 17:00:00","BZN|CZ","Without sequence","35.51","",""
"24/03/2024 17:00:00 - 24/03/2024 18:00:00","BZN|CZ","Without sequence","66.77","",""
"24/03/2024 18:00:00 - 24/03/2024 19:00:00","BZN|CZ","Without sequence","80.65","",""
"24/03/2024 19:00:00 - 24/03/2024 20:00:00","BZN|CZ","Without sequence","81.79","",""
"24/03/2024 20:00:00 - 24/03/2024 21:00:00","BZN|CZ","Without sequence","73.27","",""
"24/03/2024 21:00:00 - 24/03/2024 22:00:00","BZN|CZ","Without sequence","71.21","",""
"24/03/2024 22:00:00 - 24/03/2024 23:00:00","BZN|CZ","Without sequence","68.2","",""
"24/03/2024 23:00:00 - 25/03/2024 00:00:00","BZN|CZ","Without sequence","65.0","",""
"25/03/2024 00:00:00 - 25/03/2024 01:00:00","BZN|CZ","Without sequence","62.52","",""
"25/03/2024 01:00:00 - 25/03/2024 02:00:00","BZN|CZ","Without sequence","61.95","",""
"25/03/2024 02:00:00 - 25/03/2024 03:00:00","BZN|CZ","Without sequence","62.03","",""
"25/03/2024 03:00:00 - 25/03/2024 04:00:00","BZN|CZ","Without sequence","64.05","",""
"25/03/2024 04:00:00 - 25/03/2024 05:00:00","BZN|CZ","Without sequence","66.19","",""
"25/03/2024 05:00:00 - 25/03/2024 06:00:00","BZN|CZ","Without sequence","77.32","",""
"25/03/2024 06:00:00 - 25/03/2024 07:00:00","BZN|CZ","Without sequence","89.49","",""
"25/03/2024 07:00:00 - 25/03/2024 08:00:00","BZN|CZ","Without sequence","113.87","",""
"25/03/2024 08:00:00 - 25/03/2024 09:00:00","BZN|CZ","Without sequence","99.68","",""
"25/03/2024 09:00:00 - 25/03/2024 10:00:00","BZN|CZ","Without sequence","76.35","",""
"25/03/2024 10:00:00 - 25/03/2024 11:00:00","BZN|CZ","Without sequence","68.1","",""
"25/03/2024 11:00:00 - 25/03/2024 12:00:00","BZN|CZ","Without sequence","61.71","",""
"25/03/2024 12:00:00 - 25/03/2024 13:00:00","BZN|CZ","Without sequence","60.29","",""
"25/03/2024 13:00:00 - 25/03/2024 14:00:00","BZN|CZ","Without sequence","62.33","",""
"25/03/2024 14:00:00 - 25/03/2024 15:00:00","BZN|CZ","Without sequence","63.39","",""
"25/03/2024 15:00:00 - 25/03/2024 16:00:00","BZN|CZ","Without sequence","75.15","",""
"25/03/2024 16:00:00 - 25/03/2024 17:00:00","BZN|CZ","Without sequence","84.83","",""
"25/03/2024 17:00:00 - 25/03/2024 18:00:00","BZN|CZ","Without sequence","112.25","",""
"25/03/2024 18:00:00 - 25/03/2024 19:00:00","BZN|CZ","Without sequence","171.14","",""
"25/03/2024 19:00:00 - 25/03/2024 20:00:00","BZN|CZ","Without sequence","149.46","",""
"25/03/2024 20:00:00 - 25/03/2024 21:00:00","BZN|CZ","Without sequence","110.0","",""
"25/03/2024 21:00:00 - 25/03/2024 22:00:00","BZN|CZ","Without sequence","86.11","",""
"25/03/2024 22:00:00 - 25/03/2024 23:00:00","BZN|CZ","Without sequence","81.8","",""
"25/03/2024 23:00:00 - 26/03/2024 00:00:00","BZN|CZ","Without sequence","75.86","",""
"26/03/2024 00:00:00 - 26/03/2024 01:00:00","BZN|CZ","Without sequence","79.9","",""
"26/03/2024 01:00:00 - 26/03/2024 02:00:00","BZN|CZ","Without sequence","73.3","",""
"26/03/2024 02:00:00 - 26/03/2024 03:00:00","BZN|CZ","Without sequence","70.11","",""
"26/03/2024 03:00:00 - 26/03/2024 04:00:00","BZN|CZ","Without sequence","69.04","",""
"26/03/2024 04:00:00 - 26/03/2024 05:00:00","BZN|CZ","Without sequence","71.43","",""
"26/03/2024 05:00:00 - 26/03/2024 06:00:00","BZN|CZ","Without sequence","73.91","",""
"26/03/2024 06:00:00 - 26/03/2024 07:00:00","BZN|CZ","Without sequence","81.83","",""
"26/03/2024 07:00:00 - 26/03/2024 08:00:00","BZN|CZ","Without sequence","79.24","",""
"26/03/2024 08:00:00 - 26/03/2024 09:00:00","BZN|CZ","Without sequence","72.24","",""
"26/03/2024 09:00:00 - 26/03/2024 10:00:00","BZN|CZ","Without sequence","62.0","",""
"26/03/2024 10:00:00 - 26/03/2024 11:00:00","BZN|CZ","Without sequence","49.5","",""
"26/03/2024 11:00:00 - 26/03/2024 12:00:00","BZN|CZ","Without sequence","37.03","",""
"26/03/2024 12:00:00 - 26/03/2024 13:00:00","BZN|CZ","Without sequence","10.6","",""
"26/03/2024 13:00:00 - 26/03/2024 14:00:00","BZN|CZ","Without sequence","27.22","",""
"26/03/2024 14:00:00 - 26/03/2024 15:00:00","BZN|CZ","Without sequence","37.1","",""
"26/03/2024 15:00:00 - 26/03/2024 16:00:00","BZN|CZ","Without sequence","51.55","",""
"26/03/2024 16:00:00 - 26/03/2024 17:00:00","BZN|CZ","Without sequence","67.48","",""
"26/03/2024 17:00:00 - 26/03/2024 18:00:00","BZN|CZ","Without sequence","80.41","",""
"26/03/2024 18:00:00 - 26/03/2024 19:00:00","BZN|CZ","Without sequence","101.17","",""
"26/03/2024 19:00:00 - 26/03/2024 20:00:00","BZN|CZ","Without sequence","100.3","",""
"26/03/2024 20:00:00 - 26/03/2024 21:00:00","BZN|CZ","Without sequence","79.84","",""
"26/03/2024 21:00:00 - 26/03/2024 22:00:00","BZN|CZ","Without sequence","76.23","",""
"26/03/2024 22:00:00 - 26/03/2024 23:00:00","BZN|CZ","Without sequence","71.97","",""
"26/03/2024 23:00:00 - 27/03/2024 00:00:00","BZN|CZ","Without sequence","66.46","",""
"27/03/2024 00:00:00 - 27/03/2024 01:00:00","BZN|CZ","Without sequence","58.35","",""
"27/03/2024 01:00:00 - 27/03/2024 02:00:00","BZN|CZ","Without sequence","57.09","",""
"27/03/2024 02:00:00 - 27/03/2024 03:00:00","BZN|CZ","Without sequence","57.28","",""
"27/03/2024 03:00:00 - 27/03/2024 04:00:00","BZN|CZ","Without sequence","57.48","",""
"27/03/2024 04:00:00 - 27/03/2024 05:00:00","BZN|CZ","Without sequence","59.59","",""
"27/03/2024 05:00:00 - 27/03/2024 06:00:00","BZN|CZ","Without sequence","71.1","",""
"27/03/2024 06:00:00 - 27/03/2024 07:00:00","BZN|CZ","Without sequence","80.71","",""
"27/03/2024 07:00:00 - 27/03/2024 08:00:00","BZN|CZ","Without sequence","82.46","",""
"27/03/2024 08:00:00 - 27/03/2024 09:00:00","BZN|CZ","Without sequence","76.75","",""
"27/03/2024 09:00:00 - 27/03/2024 10:00:00","BZN|CZ","Without sequence","63.99","",""
"27/03/2024 10:00:00 - 27/03/2024 11:00:00","BZN|CZ","Without sequence","54.94","",""
"27/03/2024 11:00:00 - 27/03/2024 12:00:00","BZN|CZ","Without sequence","50.66","",""
"27/03/2024 12:00:00 - 27/03/2024 13:00:00","BZN|CZ","Without sequence","49.59","",""
"27/03/2024 13:00:00 - 27/03/2024 14:00:00","BZN|CZ","Without sequence","49.73","",""
"27/03/2024 14:00:00 - 27/03/2024 15:00:00","BZN|CZ","Without sequence","55.14","",""
"27/03/2024 15:00:00 - 27/03/2024 16:00:00","BZN|CZ","Without sequence","68.26","",""
"27/03/2024 16:00:00 - 27/03/2024 17:00:00","BZN|CZ","Without sequence","79.2","",""
"27/03/2024 17:00:00 - 27/03/2024 18:00:00","BZN|CZ","Without sequence","90.58","",""
"27/03/2024 18:00:00 - 27/03/2024 19:00:00","BZN|CZ","Without sequence","116.77","",""
"27/03/2024 19:00:00 - 27/03/2024 20:00:00","BZN|CZ","Without sequence","116.91","",""
"27/03/2024 20:00:00 - 27/03/2024 21:00:00","BZN|CZ","Without sequence","97.37","",""
"27/03/2024 21:00:00 - 27/03/2024 22:00:00","BZN|CZ","Without sequence","81.2","",""
"27/03/2024 22:00:00 - 27/03/2024 23:00:00","BZN|CZ","Without sequence","79.99","",""
"27/03/2024 23:00:00 - 28/03/2024 00:00:00","BZN|CZ","Without sequence","72.59","",""
"28/03/2024 00:00:00 - 28/03/2024 01:00:00","BZN|CZ","Without sequence","66.87","",""
"28/03/2024 01:00:00 - 28/03/2024 02:00:00","BZN|CZ","Without sequence","60.79","",""
"28/03/2024 02:00:00 - 28/03/2024 03:00:00","BZN|CZ","Without sequence","61.86","",""
"28/03/2024 03:00:00 - 28/03/2024 04:00:00","BZN|CZ","Without sequence","62.01","",""
"28/03/2024 04:00:00 - 28/03/2024 05:00:00","BZN|CZ","Without sequence","64.39","",""
"28/03/2024 05:00:00 - 28/03/2024 06:00:00","BZN|CZ","Without sequence","69.94","",""
"28/03/2024 06:00:00 - 28/03/2024 07:00:00","BZN|CZ","Without sequence","80.28","",""
"28/03/2024 07:00:00 - 28/03/2024 08:00:00","BZN|CZ","Without sequence","81.04","",""
"28/03/2024 08:00:00 - 28/03/2024 09:00:00","BZN|CZ","Without sequence","78.79","",""
"28/03/2024 09:00:00 - 28/03/2024 10:00:00","BZN|CZ","Without sequence","61.9","",""
"28/03/2024 10:00:00 - 28/03/2024 11:00:00","BZN|CZ","Without sequence","46.59","",""
"28/03/2024 11:00:00 - 28/03/2024 12:00:00","BZN|CZ","Without sequence","36.56","",""
"28/03/2024 12:00:00 - 28/03/2024 13:00:00","BZN|CZ","Without sequence","6.8","",""
"28/03/2024 13:00:00 - 28/03/2024 14:00:00","BZN|CZ","Without sequence","0.05","",""
"28/03/2024 14:00:00 - 28/03/2024 15:00:00","BZN|CZ","Without sequence","1.65","",""
"28/03/2024 15:00:00 - 28/03/2024 16:00:00","BZN|CZ","Without sequence","41.01","",""
"28/03/2024 16:00:00 - 28/03/2024 17:00:00","BZN|CZ","Without sequence","35.91","",""
"28/03/2024 17:00:00 - 28/03/2024 18:00:00","BZN|CZ","Without sequence","60.94","",""
"28/03/2024 18:00:00 - 28/03/2024 19:00:00","BZN|CZ","Without sequence","75.89","",""
"28/03/2024 19:00:00 - 28/03/2024 20:00:00","BZN|CZ","Without sequence","79.35","",""
"28/03/2024 20:00:00 - 28/03/2024 21:00:00","BZN|CZ","Without sequence","71.66","",""
"28/03/2024 21:00:00 - 28/03/2024 22:00:00","BZN|CZ","Without sequence","60.64","",""
"28/03/2024 22:00:00 - 28/03/2024 23:00:00","BZN|CZ","Without sequence","41.68","",""
"28/03/2024 23:00:00 - 29/03/2024 00:00:00","BZN|CZ","Without sequence","25.0","",""
"29/03/2024 00:00:00 - 29/03/2024 01:00:00","BZN|CZ","Without sequence","20.6","",""
"29/03/2024 01:00:00 - 29/03/2024 02:00:00","BZN|CZ","Without sequence","18.83","",""
"29/03/2024 02:00:00 - 29/03/2024 03:00:00","BZN|CZ","Without sequence","12.43","",""
"29/03/2024 03:00:00 - 29/03/2024 04:00:00","BZN|CZ","Without sequence","10.24","",""
"29/03/2024 04:00:00 - 29/03/2024 05:00:00","BZN|CZ","Without sequence","12.59","",""
"29/03/2024 05:00:00 - 29/03/2024 06:00:00","BZN|CZ","Without sequence","14.32","",""
"29/03/2024 06:00:00 - 29/03/2024 07:00:00","BZN|CZ","Without sequence","22.02","",""
"29/03/2024 07:00:00 - 29/03/2024 08:00:00","BZN|CZ","Without sequence","23.54","",""
"29/03/2024 08:00:00 - 29/03/2024 09:00:00","BZN|CZ","Without sequence","15.94","",""
"29/03/2024 09:00:00 - 29/03/2024 10:00:00","BZN|CZ","Without sequence","13.28","",""
"29/03/2024 10:00:00 - 29/03/2024 11:00:00","BZN|CZ","Without sequence","16.88","",""
"29/03/2024 11:00:00 - 29/03/2024 12:00:00","BZN|CZ","Without sequence","19.01","",""
"29/03/2024 12:00:00 - 29/03/2024 13:00:00","BZN|CZ","Without sequence","13.07","",""
"29/03/2024 13:00:00 - 29/03/2024 14:00:00","BZN|CZ","Without sequence","9.86","",""
"29/03/2024 14:00:00 - 29/03/2024 15:00:00","BZN|CZ","Without sequence","13.44","",""
"29/03/2024 15:00:00 - 29/03/2024 16:00:00","BZN|CZ","Without sequence","21.54","",""
"29/03/2024 16:00:00 - 29/03/2024 17:00:00","BZN|CZ","Without sequence","48.64","",""
"29/03/2024 17:00:00 - 29/03/2024 18:00:00","BZN|CZ","Without sequence","78.55","",""
"29/03/2024 18:00:00 - 29/03/2024 19:00:00","BZN|CZ","Without sequence","97.38","",""
"29/03/2024 19:00:00 - 29/03/2024 20:00:00","BZN|CZ","Without sequence","105.47","",""
"29/03/2024 20:00:00 - 29/03/2024 21:00:00","BZN|CZ","Without sequence","87.4","",""
"29/03/2024 21:00:00 - 29/03/2024 22:00:00","BZN|CZ","Without sequence","79.27","",""
"29/03/2024 22:00:00 - 29/03/2024 23:00:00","BZN|CZ","Without sequence","75.89","",""
